
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending December 11, 2004 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2004
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Congenital) cummulative for 2004
Syphilis (Congenital) cummulative for 2003
Tuberculosis cummulative for 2004
Tuberculosis cummulative for 2003
Typhoid Fever cummulative for 2004
Typhoid Fever cummulative for 2003
Varicella (Chicken Pox) cummulative for 2004
Varicella (Chicken Pox) cummulative for 2003

tab delimited data:
test
UNITED STATES	7,018	6,585	300	411	10,490	11,599	265	339	17,099	16,226											
NEW ENGLAND	167	204	5	1	360	386	21	28	651	3,154											
Maine	2	8	-	-	-	19	-	-	240	777											
N.H.	4	18	3	-	16	13	-	4	-	-											
Vt.	-	1	-	-	-	9	-	-	411	790											
Mass.	108	128	-	-	239	204	14	15	-	147											
R.I.	22	23	1	-	30	44	1	2	-	5											
Conn.	31	26	1	1	75	97	6	7	-	1,435											
MID. ATLANTIC	941	836	39	63	1,908	2,078	61	76	85	40											
Upstate N.Y.	95	40	4	12	260	277	8	12	-	-											
N.Y. City	585	481	15	31	923	1,061	22	35	-	-											
N.J.	141	166	19	20	413	421	16	21	-	-											
Pa.	120	149	1	-	312	319	15	8	85	40											
E.N. CENTRAL	832	837	57	74	1,095	1,097	18	32	6,088	5,766											
Ohio	217	186	1	3	181	186	5	2	1,364	1,161											
Ind.	55	45	9	16	123	125	-	4	139	-											
Ill.	355	355	16	21	489	519	-	16	2	-											
Mich.	174	235	31	33	216	205	10	10	3,955	3,671											
Wis.	31	16	-	1	86	62	3	-	628	934											
W.N. CENTRAL	135	140	5	5	418	438	10	6	130	76											
Minn.	16	42	1	-	169	183	6	2	-	-											
Iowa	5	9	-	-	33	30	-	2	N	N											
Mo.	85	56	2	4	111	108	2	1	5	-											
N. Dak.	-	2	-	-	4	4	-	-	82	76											
S. Dak.	-	2	-	-	8	16	-	-	43	-											
Nebr.	6	6	-	1	36	24	2	1	-	-											
Kans.	23	23	2	-	57	73	-	-	-	-											
S. ATLANTIC	1,822	1,729	52	80	2,281	2,387	43	54	2,018	2,083											
Del.	8	6	1	-	-	23	-	-	4	29											
Md.	338	288	9	12	242	231	11	10	-	1											
D.C.	89	46	1	-	71	-	-	-	25	29											
Va.	93	74	3	1	247	248	9	14	487	499											
W. Va.	2	2	-	-	22	20	-	-	1,234	1,267											
N.C.	176	143	12	19	294	324	8	9	N	N											
S.C.	112	93	8	14	163	159	-	-	268	258											
Ga.	332	469	2	13	393	497	5	6	-	-											
Fla.	672	608	16	21	849	885	10	15	-	-											
E.S. CENTRAL	371	302	19	12	494	659	7	8	-	-											
Ky.	47	32	1	1	113	121	3	1	-	-											
Tenn.	123	128	8	2	195	215	4	3	-	-											
Ala.	152	107	8	7	153	220	-	4	-	-											
Miss.	49	35	2	2	33	103	-	-	-	-											
W.S. CENTRAL	1,127	871	50	76	1,032	1,703	20	30	5,645	4,452											
Ark.	38	45	-	3	104	88	-	-	-	-											
La.	265	160	-	1	-	-	-	-	51	16											
Okla.	24	61	2	1	143	141	1	1	-	-											
Tex.	800	605	48	71	785	1,474	19	29	5,594	4,436											
MOUNTAIN	323	305	42	33	487	423	8	7	2,482	655											
Mont.	3	-	-	-	14	5	-	-	-	-											
Idaho	22	11	2	2	4	8	-	1	-	-											
Wyo.	3	-	-	-	4	4	-	-	56	88											
Colo.	38	35	-	3	107	101	3	4	1,877	-											
N. Mex.	56	65	1	10	34	45	-	-	101	4											
Ariz.	155	172	39	18	208	203	2	2	-	-											
Utah	8	11	-	-	36	35	1	-	448	563											
Nev.	38	11	-	-	80	22	2	-	-	-											
PACIFIC	1,300	1,361	31	67	2,415	2,428	77	98	-	-											
Wash.	136	75	-	-	219	226	6	3	-	-											
Oreg.	27	42	-	-	74	101	2	4	-	-											
Calif.	1,127	1,232	30	65	1,979	1,943	63	90	-	-											
Alaska	3	1	-	-	35	53	-	-	-	-											
Hawaii	7	11	1	2	108	105	6	1	-	-											
Guam	-	1	-	-	15	48	-	-	112	143											
P.R.	161	191	5	14	84	100	-	-	271	580											
V.I.	4	1	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	-	U	10	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


