
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending November 22, 1997 (WEEK 47)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1997
H. influenzae, Invasive cummulative for 1996
Hepatitis (Viral), Type A cummulative for 1997
Hepatitis (Viral), Type A cummulative for 1996
Hepatitis (Viral), Type B cummulative for 1997
Hepatitis (Viral), Type B cummulative for 1996
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1997
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1997
Measles (Rubeola), Total cummulative for 1997
Measles (Rubeola), Total cummulative for 1996

tab delimited data:
test
UNITED STATES	937	910	25,390	26,210	7,937	8,877	-	71	-	55	126	491									
NEW ENGLAND	56	32	579	386	135	195	-	11	-	8	19	16									
Maine	5	-	59	22	6	2	-	-	-	1	1	-									
N.H.	9	11	32	20	15	17	-	1	-	-	1	-									
Vt.	3	1	13	12	7	12	-	-	-	-	-	2									
Mass.	34	18	224	182	48	76	-	10	-	6	16	12									
R.I.	3	2	126	22	14	10	-	-	-	-	-	-									
Conn.	2	-	125	128	45	78	-	-	-	1	1	2									
MID. ATLANTIC	126	189	1,730	1,784	1,186	1,274	-	18	-	8	26	37									
Upstate N.Y.	33	46	322	406	279	306	-	2	-	3	5	11									
N.Y. City	32	49	634	554	406	449	-	8	-	2	10	11									
N.J.	42	55	246	339	200	260	-	3	-	-	3	3									
Pa.	19	39	528	485	301	259	-	5	-	3	8	12									
E.N. CENTRAL	143	163	2,506	2,344	806	985	-	6	-	3	9	20									
Ohio	81	85	290	693	79	114	-	-	-	-	-	5									
Ind.	14	13	296	326	88	127	-	-	-	-	-	-									
Ill.	33	47	598	684	192	310	-	6	-	1	7	3									
Mich.	14	9	1,185	459	406	350	-	-	-	2	2	3									
Wis.	1	9	137	182	41	84	U	-	U	-	-	9									
W.N. CENTRAL	59	38	1,984	2,379	423	481	-	12	-	5	17	23									
Minn.	44	23	191	129	42	59	-	3	-	5	8	18									
Iowa	7	4	433	311	41	66	-	-	-	-	-	1									
Mo.	4	8	987	1,259	292	283	-	1	-	-	1	3									
N. Dak.	-	-	10	135	4	2	-	-	-	-	-	-									
S. Dak.	2	1	21	42	1	5	-	8	-	-	8	-									
Nebr.	1	1	101	143	15	37	-	-	-	-	-	-									
Kans.	1	1	241	360	28	29	-	-	-	-	-	1									
S. ATLANTIC	156	165	1,883	1,251	1,157	1,211	-	1	-	13	14	11									
Del.	-	2	30	20	6	9	-	-	-	-	-	1									
Md.	55	58	201	220	169	154	-	-	-	2	2	2									
D.C.	-	5	32	36	29	32	-	-	-	1	1	-									
Va.	13	9	211	171	115	130	-	-	-	1	1	3									
W. Va.	4	10	11	15	16	30	-	-	-	-	-	-									
N.C.	21	24	187	163	235	313	-	-	-	2	2	2									
S.C.	4	5	99	50	90	91	-	-	-	1	1	-									
Ga.	32	34	559	149	126	32	-	-	-	1	1	2									
Fla.	27	18	553	427	371	420	-	1	-	5	6	1									
E.S. CENTRAL	45	25	560	1,182	639	828	-	-	-	-	-	2									
Ky.	6	6	68	51	34	75	-	-	-	-	-	-									
Tenn.	25	9	343	741	413	464	-	-	-	-	-	2									
Ala.	14	9	81	186	72	71	-	-	-	-	-	-									
Miss.	-	1	68	204	120	218	-	-	-	-	-	-									
W.S. CENTRAL	48	38	5,364	5,257	1,147	1,123	-	3	-	5	8	26									
Ark.	1	-	207	438	59	77	-	-	-	-	-	-									
La.	13	4	219	180	160	140	-	-	-	-	-	-									
Okla.	29	29	1,326	2,236	46	24	-	-	-	1	1	-									
Tex.	5	5	3,612	2,403	882	882	-	3	-	4	7	26									
MOUNTAIN	84	51	3,975	4,076	819	1,054	-	6	-	2	8	157									
Mont.	-	1	69	110	12	16	-	-	-	-	-	-									
Idaho	1	1	123	224	46	86	-	-	-	-	-	1									
Wyo.	4	-	37	33	38	44	-	-	-	-	-	1									
Colo.	14	15	384	455	141	120	-	-	-	-	-	7									
N. Mex.	9	10	330	337	239	390	-	-	-	-	-	17									
Ariz.	30	17	2,123	1,546	189	219	-	5	-	-	5	8									
Utah	3	7	527	969	87	94	-	-	-	1	1	118									
Nev.	23	-	382	402	67	85	U	1	U	1	2	5									
PACIFIC	220	209	6,809	7,551	1,625	1,726	-	14	-	11	25	199									
Wash.	5	4	588	683	70	94	-	1	-	1	2	38									
Oreg.	30	29	346	816	100	121	-	-	-	-	-	14									
Calif.	171	168	5,716	5,906	1,424	1,484	-	11	-	8	19	45									
Alaska	7	6	32	44	21	15	-	-	-	-	-	63									
Hawaii	7	2	127	102	10	12	-	2	-	2	4	39									
Guam	-	-	-	7	3	1	U	-	U	-	-	-									
P.R.	-	2	251	225	1,336	926	-	-	-	-	-	3									
V.I.	-	-	-	35	-	39	U	-	U	-	-	-									
Amer. Samoa	-	-	-	-	-	-	U	-	U	-	-	-									
C.N.M.I.	6	10	1	1	34	5	U	1	U	-	1	-									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1997 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


