
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending October 27, 2012 (WEEK 43)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2012
Rabies, animal cummulative for 2011
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2012
Salmonellosis cummulative for 2011
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2012
Shiga toxin-producing E. coli(STEC)† cummulative for 2011

tab delimited data:
test
UNITED STATES	67	67	122	2,988	3,754	731	955	1,542	39,529	43,509	58	106	173	4,332	5,097						
NEW ENGLAND	3	7	16	327	282	1	36	73	1,641	1,845	2	3	12	174	188						
Conn.	-	3	8	149	168	-	7	17	363	417	-	1	5	43	49						
Maine	3	1	6	79	59	1	3	11	131	117	-	0	6	26	27						
Mass.	-	0	0	-	-	-	19	54	870	928	-	1	5	69	72						
N.H.	-	1	3	27	19	-	2	8	121	153	-	0	4	19	21						
R.I.	-	0	6	24	16	-	2	7	84	159	-	0	2	1	4						
Vt.	-	1	7	48	20	-	2	7	72	71	2	0	2	16	15						
MID. ATLANTIC	4	15	31	692	719	36	90	153	3,855	4,943	11	9	21	447	575						
N.J.	-	0	0	-	-	-	14	29	452	1,067	-	1	8	45	126						
N.Y. (Upstate)	4	7	20	379	321	36	23	63	1,115	1,207	11	4	12	174	187						
N.Y. City	-	0	1	-	11	-	19	49	998	995	-	1	7	68	78						
Pa.	-	8	15	313	387	-	27	67	1,290	1,674	-	3	11	160	184						
E.N. CENTRAL	1	2	13	153	185	33	79	208	4,152	4,544	13	16	60	850	910						
Ill.	1	1	6	63	50	-	27	79	1,510	1,494	-	3	12	151	215						
Ind.	-	0	2	7	28	-	12	39	613	565	-	2	20	135	117						
Mich.	-	0	5	44	63	3	14	44	721	747	9	3	39	241	131						
Ohio	-	0	7	39	44	30	22	53	1,138	1,057	4	3	20	203	163						
