
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending November 6, 1999 (WEEK 44)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1999
Meningococcal Disease cummulative for 1998
Mumps current week
Mumps cummulative for 1999
Mumps cummulative for 1998
Pertussis current week
Pertussis cummulative for 1999
Pertussis cummulative for 1998
Rubella current week
Rubella cummulative for 1999
Rubella cummulative for 1998

tab delimited data:
test
UNITED STATES	2,020	2,263	6	296	577	57	4,718	5,584	1	227	345										
NEW ENGLAND	100	103	-	8	8	8	558	888	-	7	38										
Maine	5	6	-	-	-	-	-	5	-	-	-										
N.H.	12	11	-	1	-	-	78	103	-	-	-										
Vt.	5	5	-	1	-	3	60	69	-	-	-										
Mass.	58	49	-	4	5	-	360	662	-	7	8										
R.I.	5	7	-	2	1	-	33	9	-	-	1										
Conn.	15	25	-	-	2	5	27	40	-	-	29										
MID. ATLANTIC	185	242	-	30	184	32	780	560	-	22	146										
Upstate N.Y.	58	65	-	10	6	32	645	291	-	18	114										
N.Y. City	46	30	-	3	155	-	10	37	-	-	18										
N.J.	44	55	-	-	6	-	12	24	-	1	13										
Pa.	37	92	-	17	17	-	113	208	-	3	1										
E.N. CENTRAL	347	348	-	34	74	4	415	725	-	2	-										
Ohio	122	125	U	14	27	U	184	247	U	-	-										
Ind.	58	63	-	4	7	1	63	149	-	1	-										
Ill.	93	87	-	9	10	1	66	106	-	1	-										
Mich.	42	42	-	7	27	2	54	59	-	-	-										
Wis.	32	31	U	-	3	U	48	164	U	-	-										
W.N. CENTRAL	223	195	-	13	31	1	335	511	1	124	39										
Minn.	49	30	-	1	13	-	187	291	-	5	-										
Iowa	40	38	-	7	10	1	49	66	-	29	-										
Mo.	90	70	-	2	3	-	51	35	1	3	2										
N. Dak.	3	5	-	-	2	-	4	3	-	-	-										
S. Dak.	11	7	U	-	-	U	5	8	U	-	-										
Nebr.	12	15	-	-	-	-	4	16	-	87	-										
Kans.	18	30	U	3	3	U	35	92	U	-	37										
S. ATLANTIC	356	374	1	47	45	2	359	279	-	36	18										
Del.	8	2	U	-	-	U	5	5	U	-	-										
Md.	51	27	1	6	-	1	98	55	-	1	1										
D.C.	1	1	U	2	-	U	-	1	U	-	-										
Va.	47	36	-	10	8	-	29	30	-	-	1										
W. Va.	6	16	U	-	-	U	3	1	U	-	-										
N.C.	40	53	-	8	11	-	86	91	-	35	13										
S.C.	42	52	-	4	6	-	15	26	-	-	-										
Ga.	58	86	-	4	1	1	38	24	-	-	-										
Fla.	103	101	-	13	19	-	85	46	-	-	3										
E.S. CENTRAL	125	177	1	13	15	-	72	112	-	1	2										
Ky.	28	33	-	-	-	-	21	49	-	-	-										
Tenn.	43	63	-	-	1	-	27	33	-	-	2										
Ala.	32	47	1	10	8	-	21	24	-	1	-										
Miss.	22	34	-	3	6	-	3	6	-	-	-										
W.S. CENTRAL	166	269	-	33	55	1	157	333	-	15	87										
Ark.	31	27	-	-	12	-	18	77	-	6	-										
La.	34	52	U	3	7	U	3	9	U	-	-										
Okla.	27	38	-	1	-	-	12	31	-	-	-										
Tex.	74	152	-	29	36	1	124	216	-	9	87										
MOUNTAIN	125	127	1	26	36	8	619	963	-	16	5										
Mont.	2	4	U	-	-	U	2	9	U	-	-										
Idaho	10	10	1	2	4	4	139	215	-	-	-										
Wyo.	4	5	-	-	1	-	2	8	-	-	-										
Colo.	32	23	-	5	6	4	183	243	-	1	-										
N. Mex.	14	25	N	N	N	U	133	89	U	-	1										
Ariz.	42	39	-	8	6	-	100	191	-	13	1										
Utah	14	13	U	6	5	U	55	167	U	1	2										
Nev.	7	8	U	5	14	U	5	41	U	1	1										
PACIFIC	393	428	3	92	129	1	1,423	1,213	-	4	10										
Wash.	61	58	-	2	10	1	594	284	-	-	5										
Oreg.	69	74	N	N	N	U	47	85	U	-	-										
Calif.	251	288	3	76	93	-	745	813	-	4	3										
Alaska	5	3	-	2	2	-	4	14	-	-	-										
Hawaii	7	5	-	12	24	-	33	17	-	-	2										
Guam	2	2	U	1	5	U	1	1	U	-	-										
P.R.	5	9	-	-	3	-	16	6	-	-	14										
V.I.	U	U	U	U	U	U	U	U	U	U	U										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	U	U	U	U	U	U	U	U	U	U	U										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


