
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending February 3, 2007 (WEEK 05)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2007
Varicella (chickenpox) cummulative for 2006
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2007
West Nile virus disease † Neuroinvasive cummulative for 2006
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2007
West Nile virus disease † Non-neuroinvasive § cummulative for 2006

tab delimited data:
test
UNITED STATES	500	853	1,433	2,876	4,205	-	1	178	-	2	-	1	399	-	-						
NEW ENGLAND	13	26	59	52	226	-	0	3	-	-	-	0	2	-	-						
Conn.	-	0	0	-	-	-	0	3	-	-	-	0	1	-	-						
Maine	-	0	16	-	44	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	14	-	60	-	0	1	-	-	-	0	1	-	-						
N.H.	4	6	47	22	36	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Vt.	9	12	50	30	86	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	123	106	180	615	681	-	0	11	-	-	-	0	4	-	-						
N.J.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
N.Y. (Upstate)	N	0	0	N	N	-	0	5	-	-	-	0	1	-	-						
N.Y. City	-	0	0	-	-	-	0	4	-	-	-	0	2	-	-						
Pa.	123	106	180	615	681	-	0	2	-	-	-	0	1	-	-						
E.N. CENTRAL	44	302	587	1,001	1,927	-	0	43	-	-	-	0	33	-	-						
Ill.	-	1	7	-	11	-	0	23	-	-	-	0	23	-	-						
Ind.	-	0	0	-	-	-	0	7	-	-	-	0	12	-	-						
Mich.	44	106	258	518	578	-	0	11	-	-	-	0	2	-	-						
Ohio	-	144	420	478	1,081	-	0	11	-	-	-	0	3	-	-						
Wis.	-	13	52	5	257	-	0	2	-	-	-	0	2	-	-						
W.N. CENTRAL	53	29	98	191	314	-	0	36	-	-	-	0	79	-	-						
Iowa	N	0	0	N	N	-	0	3	-	-	-	0	4	-	-						
Kans.	33	5	24	93	68	-	0	3	-	-	-	0	3	-	-						
Minn.	-	0	0	-	-	-	0	6	-	-	-	0	7	-	-						
Mo.	20	20	82	88	226	-	0	14	-	-	-	0	2	-	-						
Nebr.	N	0	0	N	N	-	0	9	-	-	-	0	38	-	-						
N. Dak.	-	0	8	-	8	-	0	5	-	-	-	0	28	-	-						
S. Dak.	-	1	15	10	12	-	0	7	-	-	-	0	22	-	-						
S. ATLANTIC	30	86	223	230	279	-	0	2	-	-	-	0	7	-	-						
Del.	-	1	6	7	12	-	0	0	-	-	-	0	0	-	-						
D.C.	-	0	5	-	1	-	0	0	-	-	-	0	1	-	-						
Fla.	N	0	34	N	N	-	0	1	-	-	-	0	0	-	-						
Ga.	N	0	0	N	N	-	0	1	-	-	-	0	4	-	-						
Md.	N	0	0	N	N	-	0	2	-	-	-	0	2	-	-						
N.C.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
S.C.	8	16	53	49	97	-	0	1	-	-	-	0	0	-	-						
Va.	-	28	133	1	11	-	0	0	-	-	-	0	2	-	-						
W. Va.	22	28	70	173	158	-	0	1	-	-	-	0	0	-	-						
E.S. CENTRAL	5	4	43	37	-	-	0	15	-	2	-	0	16	-	-						
Ala.	5	4	43	36	-	-	0	2	-	-	-	0	0	-	-						
Ky.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
Miss.	-	0	1	1	-	-	0	10	-	2	-	0	16	-	-						
Tenn.	N	0	0	N	N	-	0	4	-	-	-	0	2	-	-						
W.S. CENTRAL	190	196	625	514	467	-	0	58	-	-	-	0	26	-	-						
Ark.	7	14	88	15	63	-	0	4	-	-	-	0	2	-	-						
La.	-	1	8	11	1	-	0	13	-	-	-	0	9	-	-						
Okla.	-	0	0	-	-	-	0	6	-	-	-	0	4	-	-						
Tex.	183	170	548	488	403	-	0	38	-	-	-	0	16	-	-						
MOUNTAIN	40	61	137	233	311	-	0	61	-	-	-	1	228	-	-						
Ariz.	-	0	0	-	-	-	0	9	-	-	-	0	15	-	-						
Colo.	16	26	76	85	215	-	0	10	-	-	-	0	51	-	-						
Idaho	N	0	0	N	N	-	0	30	-	-	-	0	157	-	-						
Mont.	4	0	11	33	N	-	0	3	-	-	-	0	8	-	-						
Nev.	-	0	3	-	1	-	0	9	-	-	-	0	16	-	-						
N. Mex.	1	4	34	16	29	-	0	1	-	-	-	0	1	-	-						
Utah	19	16	65	99	64	-	0	8	-	-	-	0	17	-	-						
Wyo.	-	1	11	-	2	-	0	7	-	-	-	0	10	-	-						
PACIFIC	2	0	1	3	-	-	0	15	-	-	-	0	51	-	-						
Alaska	2	0	1	3	N	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	N	-	0	15	-	-	-	0	37	-	-						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	2	-	-	-	0	14	-	-						
Wash.	N	0	0	N	N	-	0	0	-	-	-	0	2	-	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	9	10	30	12	29	-	0	0	-	-	-	0	0	-	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, 
Vector-Borne, and Enteric Diseases (ArboNet Surveillance). Data for California serogroup, eastern equine, 
Powassan, St. Louis, and western equine diseases are available in Table I.

§ Not notifiable in all states.  Data from states where the condition is not notifiable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatric mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


