
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending August 27, 2011 (WEEK 34)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2011
Rabies, animal cummulative for 2010
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2011
Salmonellosis cummulative for 2010
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2011
Shiga toxin-producing E. coli(STEC)† cummulative for 2010

tab delimited data:
test
UNITED STATES	53	53	119	1,624	3,003	861	929	1,812	26,472	31,865	86	98	264	2,888	3,287						
NEW ENGLAND	1	4	13	115	208	2	29	351	1,245	1,767	-	2	36	129	157						
Conn.	-	0	9	28	96	-	0	330	330	491	-	0	36	36	60						
Maine	1	1	3	41	42	1	2	8	85	77	-	0	3	20	11						
Mass.	-	0	0	-	-	-	17	41	554	886	-	1	10	44	57						
N.H.	-	0	3	15	14	-	3	8	108	131	-	0	3	17	18						
R.I.	-	0	4	15	21	-	1	62	128	135	-	0	2	4	2						
Vt.	-	1	3	16	35	1	1	5	40	47	-	0	3	8	9						
MID. ATLANTIC	20	13	29	416	748	79	90	201	2,940	3,848	8	9	21	335	367						
N.J.	-	0	0	-	-	-	13	40	322	799	-	1	6	36	83						
N.Y. (Upstate)	20	7	20	240	358	47	25	66	858	908	7	4	12	132	123						
N.Y. City	-	0	4	7	133	-	19	46	625	863	-	1	6	51	47						
Pa.	-	6	17	169	257	32	32	73	1,135	1,278	1	3	15	116	114						
E.N. CENTRAL	7	2	12	102	189	48	89	184	2,695	4,064	9	12	36	420	586						
Ill.	3	1	7	33	96	-	28	57	916	1,384	-	2	7	75	114						
Ind.	1	0	3	7	-	-	9	23	252	533	-	2	5	57	97						
Mich.	1	1	5	34	54	7	14	49	477	619	1	2	12	101	110						
Ohio	2	0	3	28	39	41	21	47	781	903	8	2	10	113	103						
Wis.	N	0	0	N	N	-	10	50	269	625	-	2	13	74	162						
W.N. CENTRAL	2	2	40	51	194	33	47	121	1,431	1,979	14	13	40	459	610						
Iowa	-	0	2	-	20	-	9	22	291	367	-	2	15	122	124						
Kans.	-	1	4	21	47	4	7	21	246	287	1	1	8	60	50						
Minn.	-	0	34	-	23	-	0	25	-	521	-	0	11	-	201						
Mo.	-	0	2	-	54	24	16	42	602	518	8	4	14	165	164						
Nebr.	2	0	3	22	40	5	4	13	156	160	4	1	7	75	47						
N. Dak.	-	0	6	8	10	-	0	15	22	24	-	0	10	6	5						
S. Dak.	-	0	0	-	-	-	3	17	114	102	1	1	4	31	19						
S. ATLANTIC	16	17	74	694	787	358	278	697	7,946	8,280	17	14	29	419	437						
Del.	-	0	0	-	-	3	3	11	105	106	-	0	2	11	4						
D.C.	-	0	0	-	-	2	1	4	38	73	-	0	1	3	8						
Fla.	-	0	65	65	121	183	107	226	3,168	3,381	4	3	15	90	131						
Ga.	-	0	0	-	-	50	42	142	1,427	1,636	1	2	8	76	68						
Md.	-	6	14	163	246	33	18	51	572	679	2	1	8	29	60						
N.C.	-	0	0	-	-	63	33	250	1,157	815	6	2	11	79	43						
S.C.	N	0	0	N	N	-	30	99	781	815	-	0	4	12	17						
Va.	16	11	27	411	368	18	21	68	656	651	4	3	9	116	92						
W. Va.	-	0	30	55	52	6	0	14	42	124	-	0	4	3	14						
E.S. CENTRAL	-	2	7	75	133	31	60	169	2,056	2,184	6	5	22	191	168						
Ala.	-	1	7	51	56	-	16	57	555	565	-	1	15	65	36						
Ky.	-	0	2	10	14	-	9	32	244	342	-	1	5	28	39						
Miss.	-	0	1	1	-	2	21	61	679	667	-	0	12	17	11						
Tenn.	-	0	4	13	63	29	17	53	578	610	6	2	11	81	82						
W.S. CENTRAL	-	3	31	53	575	175	133	515	3,456	3,816	3	8	151	212	183						
Ark.	-	0	10	41	22	42	14	43	461	398	-	1	3	28	37						
La.	-	0	0	-	-	3	15	52	479	815	-	0	2	6	13						
Okla.	-	0	20	12	38	27	11	95	376	354	2	1	55	36	14						
Tex.	-	0	30	-	515	103	87	381	2,140	2,249	1	6	95	142	119						
MOUNTAIN	3	0	5	18	43	26	48	90	1,523	1,878	9	11	30	353	412						
Ariz.	N	0	0	N	N	3	14	40	458	614	-	2	14	60	42						
Colo.	-	0	0	-	-	15	10	23	365	396	2	3	14	82	158						
Idaho	1	0	2	2	6	6	3	8	105	107	4	3	6	66	47						
Mont.	N	0	0	N	N	-	2	10	89	68	3	0	5	28	28						
Nev.	2	0	2	4	4	2	3	12	93	210	-	0	7	26	22						
N. Mex.	-	0	1	6	9	-	6	19	173	208	-	1	6	26	32						
Utah	-	0	2	6	7	-	6	15	198	233	-	1	7	53	65						
Wyo.	-	0	4	-	17	-	1	8	42	42	-	0	3	12	18						
PACIFIC	4	3	15	100	126	109	104	288	3,180	4,049	20	13	46	370	367						
Alaska	-	0	2	9	11	-	1	6	38	59	-	0	1	1	1						
Calif.	3	3	10	84	102	73	75	232	2,435	2,928	10	8	36	241	155						
Hawaii	-	0	0	-	-	5	6	14	220	228	-	0	2	5	26						
Oreg.	1	0	2	7	13	1	6	14	149	380	-	1	11	47	62						
Wash.	-	0	14	-	-	30	12	42	338	454	10	2	16	76	123						
Amer. Samoa	N	0	0	N	N	-	0	0	-	2	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	3	6	8	-	0	0	-	-						
P.R.	-	0	6	23	33	-	6	25	106	377	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes E. coli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


