
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending November 24, 2012 (WEEK 47)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2012
Rabies, animal cummulative for 2011
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2012
Salmonellosis cummulative for 2011
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2012
Shiga toxin-producing E. coli(STEC)† cummulative for 2011

tab delimited data:
test
UNITED STATES	15	66	122	3,239	4,050	413	966	1,587	44,243	47,414	83	106	179	4,913	5,523						
NEW ENGLAND	1	7	16	342	313	1	33	73	1,703	1,982	-	3	12	186	202						
Conn.	-	3	8	158	183	-	8	17	401	441	-	1	5	50	51						
Maine	1	1	6	82	60	1	3	11	142	125	-	0	6	29	28						
Mass.	-	0	0	-	-	-	18	54	870	999	-	1	5	69	77						
N.H.	-	1	3	28	21	-	2	8	125	166	-	0	4	21	22						
R.I.	-	0	2	24	23	-	2	7	84	175	-	0	1	1	8						
Vt.	-	1	7	50	26	-	1	7	81	76	-	0	2	16	16						
MID. ATLANTIC	2	14	31	710	774	38	87	167	4,235	5,256	9	11	24	570	616						
N.J.	-	0	0	-	-	-	13	29	531	1,139	-	2	6	105	134						
N.Y. (Upstate)	2	7	20	397	344	27	23	64	1,203	1,299	7	4	14	215	198						
N.Y. City	-	0	1	-	12	6	19	49	1,083	1,060	-	1	7	75	86						
Pa.	-	7	15	313	418	5	27	70	1,418	1,758	2	3	11	175	198						
E.N. CENTRAL	-	2	13	153	191	16	90	210	4,516	4,825	4	16	62	908	972						
Ill.	-	1	6	63	51	-	27	79	1,639	1,583	-	3	12	153	231						
Ind.	-	0	2	7	28	-	13	39	653	604	-	2	22	155	125						
Mich.	-	0	5	44	64	3	16	45	800	798	-	3	41	257	144						
Ohio	-	0	7	39	48	13	23	53	1,211	1,123	4	3	20	217	172						
Wis.	N	0	0	N	N	-	3	16	213	717	-	2	13	126	300						
W.N. CENTRAL	2	4	18	197	177	11	50	116	2,545	2,797	1	16	31	706	967						
Iowa	-	0	5	29	23	-	9	30	577	426	-	3	15	170	182						
Kans.	-	1	4	52	30	1	9	19	440	434	-	2	7	79	102						
Minn.	-	0	2	-	52	-	0	16	-	671	-	0	7	-	276						
Mo.	-	0	3	30	26	10	20	49	1,059	836	1	6	20	307	262						
Nebr.	-	0	1	-	33	-	4	26	270	237	-	1	8	75	98						
N. Dak.	-	0	13	30	13	-	1	19	54	40	-	0	4	32	9						
S. Dak.	2	1	7	56	-	-	3	9	145	153	-	1	4	43	38						
S. ATLANTIC	-	19	45	873	1,056	153	289	540	13,497	13,952	61	12	31	618	569						
Del.	-	0	0	-	-	-	2	10	137	170	-	0	1	11	15						
D.C.	-	0	0	-	-	-	1	4	35	79	-	0	1	4	5						
Fla.	-	0	34	92	120	102	110	272	5,959	5,314	4	4	10	194	99						
Ga.	-	0	0	-	-	17	46	125	2,457	2,498	-	2	10	117	109						
Md.	-	5	16	253	280	4	18	43	865	942	-	1	5	68	65						
