
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending May 5, 2012 (WEEK 18)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2012
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2011
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2012
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2011
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2012
Syphillis, primary & secondary cummulative for 2011

tab delimited data:
test
UNITED STATES	166	270	640	5,724	7,547	10	19	52	364	535	47	267	309	3,896	4,693						
NEW ENGLAND	1	12	28	236	396	-	1	4	17	22	4	7	23	141	137						
Conn.	-	5	13	105	186	-	0	2	3	6	-	0	12	9	19						
Maine	1	2	8	46	50	-	0	1	1	2	-	0	2	7	7						
Mass.	-	1	4	18	16	-	0	3	9	8	2	5	10	89	88						
N.H.	-	1	6	33	56	-	0	1	4	2	-	0	2	13	10						
R.I.	-	1	5	12	54	-	0	1	-	1	1	0	7	21	9						
Vt.	-	1	6	22	34	-	0	2	-	3	1	0	2	2	4						
MID. ATLANTIC	20	32	71	929	756	1	2	11	38	60	8	29	45	449	591						
N.J.	-	11	26	223	359	-	0	2	9	24	-	3	11	35	86						
N.Y. (Upstate)	15	3	37	431	36	1	1	10	20	19	4	4	12	67	58						
N.Y. City	5	12	23	275	361	-	0	6	9	17	-	14	24	221	310						
Pa.	N	0	0	N	N	N	0	0	N	N	4	7	17	126	137						
E.N. CENTRAL	35	61	101	1,196	1,569	2	3	9	73	91	6	33	49	334	656						
Ill.	N	0	0	N	N	-	0	0	-	-	6	13	26	120	310						
Ind.	-	11	33	199	395	-	0	2	8	19	-	3	9	62	58						
Mich.	4	13	25	241	328	-	0	2	16	20	-	4	13	50	103						
Ohio	28	25	46	573	605	2	1	6	34	41	-	7	15	84	166						
Wis.	3	9	22	183	241	-	0	2	15	11	-	1	6	18	19						
W.N. CENTRAL	3	12	35	215	267	-	1	3	14	23	-	4	13	29	117						
Iowa	N	0	0	N	N	N	0	0	N	N	-	0	3	4	9						
Kans.	N	0	0	N	N	N	0	0	N	N	-	0	4	-	4						
Minn.	-	10	26	144	212	-	1	3	9	19	-	2	8	23	48						
Mo.	N	0	0	N	N	-	0	0	-	-	-	1	8	-	52						
Nebr.	3	3	8	71	55	-	0	2	5	4	-	0	2	1	4						
N. Dak.	-	0	26	-	-	-	0	1	-	-	-	0	1	1	-						
S. Dak.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
S. ATLANTIC	41	59	191	1,355	2,090	2	5	20	88	144	16	67	98	1,033	1,141						
Del.	-	1	5	17	27	-	0	0	-	-	-	0	6	19	4						
D.C.	-	0	5	2	25	-	0	1	1	3	4	3	9	72	69						
Fla.	18	21	48	446	713	1	2	8	31	62	-	25	36	402	414						
Ga.	6	19	47	411	659	-	2	6	31	41	9	11	59	176	184						
Md.	9	7	22	148	300	1	1	5	12	17	-	8	15	109	155						
N.C.	N	0	0	N	N	N	0	0	N	N	1	7	21	114	162						
S.C.	7	7	16	174	256	-	0	2	5	16	-	4	11	68	71						
Va.	N	0	0	N	N	-	0	0	-	-	2	4	13	72	81						
W. Va.	1	3	82	157	110	-	0	8	8	5	-	0	2	1	1						
E.S. CENTRAL	5	22	48	419	572	-	2	5	24	37	3	15	33	206	258						
Ala.	N	0	0	N	N	N	0	0	N	N	-	4	10	33	77						
Ky.	-	4	9	92	115	-	0	1	3	12	3	2	9	39	36						
Miss.	N	0	0	N	N	-	0	0	-	-	-	4	22	65	50						
Tenn.	5	18	45	327	457	-	1	4	21	25	-	5	14	69	95						
W.S. CENTRAL	46	30	163	673	844	3	3	10	55	79	1	39	51	671	589						
Ark.	4	3	14	80	115	2	0	3	9	10	-	4	15	79	64						
La.	-	2	14	65	97	-	0	2	5	8	1	8	19	89	126						
Okla.	N	0	0	N	N	-	0	0	-	-	-	1	6	15	19						
Tex.	42	24	149	528	632	1	2	10	41	61	-	24	39	488	380						
MOUNTAIN	14	29	47	652	980	2	2	5	44	75	1	12	21	146	216						
Ariz.	8	11	27	341	448	2	1	4	26	29	-	4	11	59	84						
Colo.	-	8	17	182	251	-	0	3	10	19	-	2	6	36	44						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	3	8	2						
Mont.	N	0	0	N	N	N	0	0	N	N	-	0	1	-	5						
Nev.	N	0	0	N	N	N	0	0	N	N	1	2	7	26	52						
N. Mex.	5	5	12	118	172	-	0	2	7	14	-	1	4	13	23						
Utah	-	1	9	-	96	-	0	2	-	13	-	0	2	4	6						
Wyo.	1	0	3	11	13	-	0	1	1	-	-	0	0	-	-						
PACIFIC	1	2	9	49	73	-	0	2	11	4	8	56	74	887	988						
Alaska	1	2	9	48	72	-	0	2	11	4	-	0	2	4	-						
Calif.	N	0	0	N	N	N	0	0	N	N	3	48	64	740	821						
Hawaii	-	0	1	1	1	-	0	1	-	-	-	0	3	1	6						
Oreg.	N	0	0	N	N	N	0	0	N	N	2	2	9	54	29						
Wash.	N	0	0	N	N	N	0	0	N	N	3	5	12	88	132						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
P.R.	-	0	0	-	-	-	0	0	-	-	-	5	15	70	75						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes drug resistant and susceptible cases of invasive Streptococcus pneumoniae disease among
children <5 years and among all ages.  Case definition: Isolation of S. pneumoniae from a normally
sterile body site (e.g. blood or cerebrospinal fluid).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


