
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending November 2, 1996 (WEEK 44)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1996
AIDS § cummulative for 1995
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1996
Escherichia coli O157:H7 PHLIS cummulative for 1996
Gonorrhea cummulative for 1996
Gonorrhea cummulative for 1995
Hepatitis C/NA,NB cummulative for 1996
Hepatitis C/NA,NB cummulative for 1995
Legionellosis cummulative for 1996
Legionellosis cummulative for 1995

tab delimited data:
test
UNITED STATES	51,611	59,568	320,933	2,336	1,232	253,683	332,606	2,803	3,395	820	994										
NEW ENGLAND	2,065	2,843	14,107	316	78	5,893	6,543	100	105	62	30										
Maine	32	82	762	21	-	53	78	-	-	2	5										
N.H.	66	77	397	38	38	80	95	8	12	3	2										
Vt.	18	28	U	33	30	42	54	33	11	4	-										
Mass.	997	1,236	5,951	142	10	1,882	2,300	53	75	26	19										
R.I.	129	205	1,626	15	-	431	452	6	7	27	4										
Conn.	823	1,215	5,371	67	-	3,405	3,564	-	-	N	N										
MID. ATLANTIC	14,243	16,207	35,716	199	43	29,157	36,927	264	403	197	172										
Upstate N.Y.	1,855	1,972	N	137	16	5,601	8,183	207	206	66	47										
N.Y. City	7,855	8,416	15,878	13	-	8,618	14,714	1	1	10	5										
N.J.	2,905	3,868	4,873	49	5	4,197	3,468	-	158	12	27										
Pa.	1,628	1,951	14,965	N	22	10,741	10,562	56	38	109	93										
E.N. CENTRAL	4,076	4,438	69,813	535	356	48,821	66,807	378	292	237	297										
Ohio	871	878	15,152	157	94	10,964	20,758	32	13	91	133										
Ind.	498	467	8,863	80	48	5,751	7,843	8	12	41	71										
Ill.	1,808	1,871	20,567	204	84	15,193	17,554	60	75	9	31										
Mich.	685	917	17,623	94	70	13,223	15,046	278	192	75	29										
Wis.	214	305	7,608	N	60	3,690	5,606	-	-	21	33										
W.N. CENTRAL	1,221	1,393	23,325	533	338	10,613	16,843	111	75	46	70										
Minn.	226	302	2,702	240	219	U	2,430	3	4	8	6										
Iowa	72	91	3,700	115	88	976	1,335	49	13	10	20										
Mo.	626	642	10,164	61	-	7,000	9,664	33	18	9	14										
N. Dak.	10	5	2	16	15	-	26	-	5	-	3										
S. Dak.	10	17	878	22	-	122	187	-	1	2	3										
Nebr.	83	93	2,084	49	4	786	955	7	20	12	16										
Kans.	194	243	3,795	30	12	1,729	2,246	19	14	5	8										
S. ATLANTIC	13,079	15,350	46,319	122	63	81,328	92,536	219	210	127	155										
Del.	232	265	1,148	1	2	1,231	1,928	1	-	11	2										
Md.	1,961	2,287	5,879	N	8	12,415	11,447	3	7	27	25										
D.C.	1,001	896	N	-	-	3,626	4,005	-	-	8	4										
Va.	896	1,203	9,711	N	31	7,703	9,186	15	18	19	21										
W. Va.	88	94	1	N	3	455	583	9	44	1	4										
N.C.	677	898	-	38	12	16,111	20,669	44	49	10	31										
S.C.	667	815	-	9	7	9,007	10,271	27	19	5	30										
Ga.	1,867	1,998	9,798	30	-	15,396	17,076	U	15	3	14										
Fla.	5,690	6,894	19,782	32	-	15,384	17,371	120	58	43	24										
E.S. CENTRAL	1,749	1,917	26,753	65	52	29,581	34,510	485	850	40	51										
Ky.	309	243	5,741	13	8	3,592	3,996	27	29	5	10										
Tenn.	647	763	11,452	29	41	10,137	11,761	349	819	19	24										
Ala.	470	520	7,105	12	3	11,312	14,159	5	2	3	6										
Miss.	323	391	U	11	-	4,540	4,594	104	U	13	11										
W.S. CENTRAL	5,138	5,152	32,800	69	12	25,197	46,626	402	295	19	21										
Ark.	207	223	-	13	3	2,722	4,874	14	6	2	6										
La.	1,177	901	6,331	6	4	6,980	9,320	186	162	2	3										
Okla.	189	235	6,355	12	1	4,120	4,988	69	47	5	4										
Tex.	3,565	3,793	20,114	38	4	11,375	27,444	133	80	10	8										
MOUNTAIN	1,533	1,822	13,808	196	91	5,784	8,081	486	411	43	104										
Mont.	33	20	-	25	-	32	61	16	14	1	4										
Idaho	32	41	1,289	34	13	91	123	93	45	-	2										
Wyo.	5	13	491	11	9	33	46	152	173	6	12										
Colo.	406	571	-	70	36	1,077	2,413	53	61	8	38										
N. Mex.	139	148	3,350	11	-	795	916	64	44	2	4										
Ariz.	461	550	5,529	N	22	2,864	3,191	68	43	18	9										
Utah	144	113	1,332	30	-	252	230	22	11	3	15										
Nev.	313	366	1,817	15	11	640	1,101	18	20	5	20										
PACIFIC	8,506	10,446	58,292	301	199	17,309	23,733	358	754	49	94										
Wash.	538	779	7,757	97	72	1,720	2,335	49	189	6	20										
Oreg.	359	387	4,562	84	39	527	684	7	35	1	-										
Calif.	7,440	9,013	43,797	116	78	14,383	19,641	120	456	37	69										
Alaska	28	62	1,040	4	2	366	588	3	2	1	-										
Hawaii	141	205	1,136	N	8	313	485	179	72	4	5										
Guam	4	-	168	N	-	31	89	1	6	2	1										
P.R.	1,792	1,951	N	17	U	327	521	84	195	-	-										
V.I.	17	30	N	N	U	-	-	-	-	-	-										
Amer. Samoa	-	-	-	N	U	-	29	-	-	-	-										
C.N.M.I.	1	-	N	N	U	11	51	-	5	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1996 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


