
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending October 16, 1999 (WEEK 41)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 1999
Malaria cummulative for 1998
Rabies, Animal cummulative for 1999
Rabies, Animal cummulative for 1998
Salmonellosis, NETSS cummulative for 1999
Salmonellosis, NETSS cummulative for 1998
Salmonellosis, PHLIS cummulative for 1999
Salmonellosis, PHLIS cummulative for 1998

tab delimited data:
test
UNITED STATES	991	1,169	4,696	6,035	28,297	32,937	22,311	27,913													
NEW ENGLAND	50	48	714	1,207	1,361	1,987	1,392	1,909													
Maine	3	4	133	199	116	144	83	53													
N.H.	2	5	48	71	113	154	120	196													
Vt.	4	1	84	55	78	111	73	86													
Mass.	15	16	170	422	949	1,114	718	1,139													
R.I.	4	4	76	78	105	107	52	34													
Conn.	22	18	203	382	U	357	346	401													
MID. ATLANTIC	220	353	865	1,304	3,137	5,334	2,955	4,944													
Upstate N.Y.	56	78	642	914	1,043	1,290	860	1,165													
N.Y. City	99	200	U	U	1,060	1,609	853	1,291													
N.J.	44	49	150	173	508	1,146	535	1,141													
Pa.	21	26	73	217	526	1,289	707	1,347													
E.N. CENTRAL	94	124	135	114	4,197	5,184	2,812	3,951													
Ohio	18	14	32	52	1,027	1,251	867	960													
Ind.	18	10	12	9	409	551	329	448													
Ill.	20	50	9	N	1,328	1,596	399	1,246													
Mich.	33	41	79	34	801	945	782	860													
Wis.	5	9	3	19	632	841	435	437													
W.N. CENTRAL	62	75	582	608	1,822	1,865	1,792	1,940													
Minn.	33	42	88	101	525	448	588	532													
Iowa	13	7	137	131	224	317	158	254													
Mo.	12	14	13	34	563	512	751	710													
N. Dak.	-	2	125	121	41	48	47	67													
S. Dak.	-	-	129	139	75	96	58	102													
Nebr.	-	1	3	7	175	153	-	35													
Kans.	4	9	87	75	219	291	190	240													
S. ATLANTIC	283	244	1,727	1,983	6,840	6,562	4,229	4,971													
Del.	1	3	34	39	107	66	137	105													
Md.	78	73	331	388	717	747	765	730													
D.C.	16	16	-	-	62	64	U	U													
Va.	57	48	450	474	1,063	880	789	739													
W. Va.	2	2	93	64	136	121	126	124													
N.C.	26	23	362	491	1,022	948	1,051	1,148													
S.C.	15	6	123	121	533	492	349	444													
Ga.	21	32	178	247	1,120	1,286	651	1,229													
Fla.	67	41	156	159	2,080	1,958	361	452													
E.S. CENTRAL	21	25	221	234	1,470	1,816	880	1,322													
Ky.	7	5	33	27	323	306	-	124													
Tenn.	7	13	79	122	324	471	429	582													
Ala.	6	5	108	83	473	562	374	492													
Miss.	1	2	1	2	350	477	77	124													
W.S. CENTRAL	15	32	86	26	2,638	3,528	2,723	2,579													
Ark.	2	1	14	26	514	464	120	300													
La.	10	13	-	-	334	472	472	635													
Okla.	2	3	72	N	355	378	271	180													
Tex.	1	15	-	-	1,435	2,214	1,860	1,464													
MOUNTAIN	39	55	169	223	2,440	2,053	1,698	1,738													
Mont.	4	1	52	47	50	70	1	42													
Idaho	3	7	-	N	89	95	57	77													
Wyo.	1	-	41	55	52	57	22	50													
Colo.	14	16	1	38	602	461	615	438													
N. Mex.	2	12	8	6	286	251	217	222													
Ariz.	9	8	55	45	790	634	650	599													
Utah	3	1	7	26	419	293	83	122													
Nev.	3	10	5	6	152	192	53	188													
PACIFIC	207	213	197	336	4,392	4,608	3,830	4,559													
Wash.	22	17	-	-	515	397	670	541													
Oreg.	19	14	1	7	367	252	419	276													
Calif.	158	176	189	306	3,181	3,694	2,486	3,469													
Alaska	1	2	7	23	47	50	15	31													
Hawaii	7	4	-	-	282	215	240	242													
Guam	-	2	-	-	24	29	U	U													
P.R.	-	-	57	42	255	585	U	U													
V.I.	U	U	U	U	U	U	U	U													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	U	U	U	U	U	U	U	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


