
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending August 13, 2011 (WEEK 32)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	198	236	742	6,188	8,472	2	2	13	84	94	34	25	245	855	900						
NEW ENGLAND	-	3	27	127	245	-	0	0	-	-	-	0	1	3	2						
Conn.	-	0	26	26	69	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	4	17	4	-	0	0	-	-	-	0	1	-	1						
Mass.	-	2	13	76	153	-	0	0	-	-	-	0	1	1	-						
N.H.	-	0	2	1	7	-	0	0	-	-	-	0	1	1	1						
R.I.	-	0	4	4	11	-	0	0	-	-	-	0	1	1	-						
Vt.	-	0	1	3	1	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	11	14	74	376	1,141	-	0	2	9	2	1	1	5	21	65						
N.J.	-	3	10	42	269	-	0	0	-	1	-	0	3	-	40						
N.Y. (Upstate)	9	3	18	133	120	-	0	1	2	1	1	0	3	5	6						
N.Y. City	1	5	14	137	197	-	0	0	-	-	-	0	2	7	9						
Pa.	1	3	56	64	555	-	0	2	7	-	-	0	3	9	10						
E.N. CENTRAL	15	16	35	433	1,143	-	0	2	3	2	-	1	5	47	57						
Ill.	-	5	18	95	672	-	0	1	-	1	-	0	2	19	26						
Ind.	-	1	4	33	38	-	0	0	-	1	-	0	4	20	16						
Mich.	3	3	9	99	166	-	0	0	-	-	-	0	1	-	1						
Ohio	12	5	27	206	212	-	0	2	3	-	-	0	2	8	10						
Wis.	-	0	4	-	55	-	0	0	-	-	-	0	1	-	4						
W.N. CENTRAL	7	11	38	206	1,628	-	0	6	16	9	2	4	28	209	175						
Iowa	-	0	4	11	35	-	0	0	-	-	-	0	2	3	5						
Kans.	-	3	12	36	179	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	4	-	33	-	0	0	-	-	-	0	2	-	-						
Mo.	7	6	18	148	1,354	-	0	3	12	7	2	4	28	204	167						
Nebr.	-	0	10	7	23	-	0	3	4	2	-	0	1	2	2						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	1						
S. Dak.	-	0	2	4	4	-	0	0	-	-	-	0	0	-	-						
S. ATLANTIC	77	68	133	2,278	1,370	2	1	6	46	60	7	6	59	239	268						
Del.	-	0	1	2	35	-	0	1	1	1	-	0	4	12	15						
D.C.	1	0	2	10	23	-	0	1	1	-	-	0	0	-	-						
Fla.	58	38	98	1,643	572	-	0	1	3	2	1	0	2	5	7						
Ga.	11	13	26	333	441	1	0	5	26	44	-	0	0	-	-						
Md.	1	2	6	51	79	-	0	1	2	-	1	0	3	17	32						
N.C.	1	4	36	144	101	1	0	4	7	10	-	1	47	124	123						
S.C.	2	1	4	34	43	-	0	1	4	-	-	0	2	11	8						
Va.	3	2	8	57	75	-	0	1	2	3	5	2	10	67	83						
W. Va.	-	0	66	4	1	-	0	0	-	-	-	0	1	3	-						
E.S. CENTRAL	3	13	29	347	456	-	0	3	4	14	1	5	26	167	263						
Ala.	2	4	15	116	99	-	0	1	-	3	-	1	6	28	51						
Ky.	-	1	6	34	175	-	0	0	-	6	-	0	0	-	-						
Miss.	1	2	9	90	29	-	0	0	-	1	-	0	4	9	15						
Tenn.	-	4	14	107	153	-	0	2	4	4	1	4	19	130	197						
W.S. CENTRAL	63	60	503	1,455	1,463	-	0	8	1	1	22	2	235	138	62						
Ark.	1	2	7	44	33	-	0	2	1	-	22	0	37	127	32						
La.	-	5	14	117	159	-	0	0	-	-	-	0	1	2	2						
Okla.	2	2	161	59	173	-	0	5	-	-	-	0	202	6	15						
Tex.	60	49	338	1,235	1,098	-	0	1	-	1	-	0	5	3	13						
MOUNTAIN	13	15	32	412	436	-	0	5	5	2	1	0	6	31	7						
Ariz.	6	6	19	133	238	-	0	4	5	-	-	0	6	20	-						
Colo.	6	2	7	53	52	-	0	1	-	-	-	0	1	2	-						
Idaho	-	0	3	13	17	-	0	0	-	-	-	0	1	1	3						
Mont.	-	1	15	111	5	-	0	0	-	2	-	0	1	1	1						
Nev.	1	0	6	13	21	-	0	0	-	-	-	0	0	-	-						
N. Mex.	-	3	9	63	76	-	0	0	-	-	-	0	1	1	1						
Utah	-	1	4	25	27	-	0	0	-	-	-	0	1	1	2						
Wyo.	-	0	1	1	-	-	0	0	-	-	1	0	1	5	-						
PACIFIC	9	22	63	554	590	-	0	2	-	4	-	0	0	-	1						
Alaska	-	0	2	3	-	N	0	0	N	N	N	0	0	N	N						
Calif.	9	18	59	439	457	-	0	2	-	4	-	0	0	-	-						
Hawaii	-	1	3	36	33	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	4	28	38	-	0	0	-	-	-	0	0	-	1						
Wash.	-	1	8	48	62	-	0	1	-	-	-	0	0	-	-						
Amer. Samoa	-	1	1	1	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	5	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	4	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


