
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending August 11, 2007 (WEEK 32)*

column labels in same order that data fields appears in each record below:
Reporting Area
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2007
Salmonellosis cummulative for 2006
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2007
Shiga toxin-producing E. coli(STEC)† cummulative for 2006
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2007
Shigellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	679	834	2,338	22,246	23,291	85	77	336	2,061	1,980	203	338	1,287	8,564	6,903						
NEW ENGLAND	8	39	253	1,282	1,467	1	3	35	138	189	-	4	22	133	184						
Conn.	-	0	238	238	503	-	0	30	30	75	-	0	19	19	67						
Maine	-	2	14	63	70	-	0	8	17	18	-	0	5	13	3						
Mass.	5	24	60	775	693	-	1	10	74	65	-	3	11	91	102						
N.H.	-	3	15	98	119	-	0	3	8	18	-	0	2	4	4						
R.I.	3	2	20	58	46	1	0	2	3	2	-	0	3	4	5						
Vt.	-	2	6	50	36	-	0	4	6	11	-	0	2	2	3						
MID. ATLANTIC	69	96	187	2,831	2,982	9	8	63	202	263	5	12	47	369	592						
N.J.	-	12	41	219	662	-	1	20	11	81	-	1	5	31	241						
N.Y. (Upstate)	41	29	112	810	638	8	3	15	91	87	4	3	42	76	143						
N.Y. City	1	24	45	724	739	-	0	4	22	31	-	5	12	143	157						
Pa.	27	33	63	1,078	943	1	3	47	78	64	1	2	21	119	51						
E.N. CENTRAL	88	105	180	3,169	3,276	13	9	63	249	301	71	32	83	1,107	713						
Ill.	-	30	92	949	977	-	1	8	27	59	-	12	53	267	286						
Ind.	36	15	55	431	437	3	1	8	35	38	9	2	17	49	84						
Mich.	11	18	35	502	601	3	1	6	44	50	2	1	4	33	109						
Ohio	40	25	67	813	702	7	3	18	78	79	59	6	68	620	94						
