
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending March 11, 2000 (WEEK 10)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis NETSS cummulative for 2000
Shigellosis NETSS cummulative for 1999
Shigellosis PHLIS cummulative for 2000
Shigellosis PHLIS cummulative for 1999
Syphilis (Primary and Secondary) cummulative for 2000
Syphilis (Primary and Secondary) cummulative for 1999
Tuberculosis cummulative for 2000
Tuberculosis cummulative for 1999

tab delimited data:
test
UNITED STATES	2,263	2,366	873	1,267	1,278	1,298	1,397	2,222													
NEW ENGLAND	53	54	40	58	11	13	37	59													
Maine	2	1	-	-	-	-	-	1													
N.H.	1	2	1	5	-	-	1	-													
Vt.	1	3	-	3	-	1	-	-													
Mass.	36	35	28	36	9	8	25	26													
R.I.	5	9	4	7	1	1	2	15													
Conn.	8	4	7	7	1	3	9	17													
MID. ATLANTIC	111	187	89	112	19	57	278	365													
Upstate N.Y.	66	37	27	19	-	6	16	26													
N.Y. City	32	65	54	47	6	20	187	183													
N.J.	-	56	8	46	2	14	69	91													
Pa.	13	29	-	-	11	17	6	65													
E.N. CENTRAL	344	423	115	187	233	189	166	208													
Ohio	21	144	4	14	12	18	31	57													
Ind.	52	17	9	8	87	48	15	16													
Ill.	102	157	-	146	66	90	103	88													
Mich.	161	49	99	6	56	26	11	36													
Wis.	8	56	3	13	12	7	6	11													
W.N. CENTRAL	152	119	85	99	15	52	80	66													
Minn.	35	18	38	19	2	2	28	32													
Iowa	23	2	20	3	6	1	7	-													
Mo.	73	74	20	66	5	45	34	27													
N. Dak.	-	1	-	1	-	-	-	-													
S. Dak.	1	-	-	-	-	-	3	3													
Nebr.	14	8	4	4	1	1	2	1													
Kans.	6	16	3	6	1	3	6	3													
S. ATLANTIC	284	358	48	82	294	490	226	354													
Del.	1	5	-	1	1	1	-	4													
Md.	20	22	5	5	57	103	30	36													
D.C.	-	15	U	U	13	33	-	8													
Va.	12	14	12	5	20	33	-	17													
W. Va.	1	3	1	1	1	1	8	7													
N.C.	18	51	5	22	92	118	35	52													
S.C.	3	20	1	7	11	45	18	70													
Ga.	20	39	3	17	44	88	88	69													
Fla.	209	189	21	24	55	68	47	91													
E.S. CENTRAL	105	286	55	173	152	227	103	120													
Ky.	22	26	U	U	14	24	-	10													
Tenn.	57	210	39	143	97	109	48	42													
Ala.	8	28	1	11	24	59	55	55													
Miss.	18	22	2	-	17	35	-	13													
W.S. CENTRAL	174	374	176	425	472	187	19	365													
Ark.	40	29	3	20	11	19	13	14													
La.	18	26	23	24	351	25	-	U													
Okla.	9	101	4	24	36	48	6	15													
Tex.	107	218	146	357	74	95	-	336													
MOUNTAIN	189	151	55	81	27	32	57	64													
Mont.	-	3	-	-	-	-	-	-													
Idaho	22	2	-	2	-	-	-	-													
Wyo.	1	2	1	1	-	-	-	-													
Colo.	26	31	14	20	3	-	6	U													
N. Mex.	24	15	13	12	3	-	12	11													
Ariz.	70	82	21	34	19	32	15	27													
Utah	5	10	6	10	-	-	7	11													
Nev.	41	6	-	2	2	-	17	15													
PACIFIC	851	414	210	50	55	51	431	621													
Wash.	148	11	162	27	9	5	35	25													
Oreg.	75	8	43	11	2	1	-	17													
Calif.	617	383	-	-	44	44	371	544													
Alaska	2	-	-	-	-	-	9	7													
Hawaii	9	12	5	12	-	1	16	28													
Guam	-	2	U	U	-	-	-	-													
P.R.	1	7	U	U	20	48	-	-													
V.I.	-	U	U	U	-	U	-	U													
Amer. Samoa	-	U	U	U	-	U	-	U													
C.N.M.I.	-	U	U	U	-	U	-	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


