
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending August 23, 2003 (WEEK 34)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2002
Giardiasis cummulative for 2003
Giardiasis cummulative for 2002
Gonorrhea cummulative for 2003
Gonorrhea cummulative for 2002

tab delimited data:
test
UNITED STATES	1,158	1,922	134	112	75	30	10,092	12,050	191,790	225,709											
NEW ENGLAND	74	159	24	29	8	4	705	1,107	4,500	4,932											
Maine	6	23	1	4	-	-	106	114	130	80											
N.H.	11	19	2	-	-	-	20	31	72	76											
Vt.	6	5	-	1	-	-	59	82	48	70											
Mass.	29	74	3	15	8	4	304	599	1,807	2,119											
R.I.	1	5	-	-	-	-	74	92	609	554											
Conn.	21	33	18	9	-	-	142	189	1,834	2,033											
MID. ATLANTIC	134	219	9	1	20	4	2,003	2,482	22,965	27,015											
Upstate N.Y.	56	101	5	-	9	-	599	693	4,795	5,437											
N.Y. City	3	12	-	-	-	-	686	949	8,183	8,080											
N.J.	5	39	-	-	-	-	157	288	4,923	4,972											
Pa.	70	67	4	1	11	4	561	552	5,064	8,526											
E.N. CENTRAL	263	458	16	23	12	3	1,651	2,037	36,124	47,045											
Ohio	50	79	13	8	11	2	531	535	9,694	13,795											
Ind.	51	39	-	-	-	-	-	-	3,698	4,611											
Ill.	42	117	-	6	-	-	420	596	11,109	15,666											
Mich.	45	77	-	3	-	1	435	523	8,358	9,074											
Wis.	75	146	3	6	1	-	265	383	3,265	3,899											
W.N. CENTRAL	208	288	23	19	16	3	1,084	1,127	10,473	11,542											
Minn.	63	92	13	16	1	-	431	376	1,701	2,018											
Iowa	45	67	-	-	-	-	147	174	607	762											
Mo.	54	41	7	-	1	-	289	298	5,372	5,695											
N. Dak.	6	4	-	-	7	-	22	13	30	45											
S. Dak.	13	27	3	1	-	-	29	47	133	163											
Nebr.	13	36	-	2	-	-	69	110	954	965											
Kans.	14	21	-	-	7	3	97	109	1,676	1,894											
S. ATLANTIC	90	154	42	18	4	-	1,646	1,789	49,817	57,590											
Del.	4	5	N	N	N	N	23	31	767	1,018											
Md.	4	17	-	-	-	-	67	70	5,095	5,765											
D.C.	1	-	-	-	-	-	28	29	1,489	1,731											
Va.	22	33	5	2	-	-	208	141	4,926	6,458											
W. Va.	3	3	-	-	-	-	25	32	560	643											
N.C.	5	25	12	-	-	-	N	N	9,717	10,606											
S.C.	-	3	-	-	-	-	68	59	4,978	5,847											
Ga.	18	37	2	7	-	-	555	586	10,766	11,258											
Fla.	33	31	23	9	4	-	672	841	11,519	14,264											
E.S. CENTRAL	52	67	2	-	6	9	196	225	16,398	19,677											
Ky.	17	18	2	-	6	9	N	N	2,314	2,318											
Tenn.	22	28	-	-	-	-	96	103	5,104	6,025											
Ala.	10	13	-	-	-	-	100	122	5,086	6,884											
Miss.	3	8	-	-	-	-	-	-	3,894	4,450											
W.S. CENTRAL	34	73	1	-	3	3	180	139	26,844	31,847											
Ark.	5	5	-	-	-	-	97	93	2,610	3,066											
La.	3	2	-	-	-	-	5	2	6,826	7,785											
Okla.	16	16	-	-	-	-	78	42	2,691	3,172											
Tex.	10	50	1	-	3	3	-	2	14,717	17,824											
MOUNTAIN	154	192	15	16	6	4	896	946	6,350	7,133											
Mont.	10	13	-	-	-	-	58	58	69	60											
Idaho	31	27	10	8	-	-	101	70	47	57											
Wyo.	2	6	-	1	-	-	14	20	30	38											
Colo.	35	63	2	4	6	4	252	318	1,566	2,230											
N. Mex.	6	4	3	3	-	-	29	104	722	977											
Ariz.	22	23	N	N	N	N	156	122	2,421	2,370											
Utah	32	38	-	-	-	-	210	173	285	174											
Nev.	16	18	-	-	-	-	76	81	1,210	1,227											
PACIFIC	149	312	2	6	-	-	1,731	2,198	18,319	18,928											
Wash.	45	90	1	-	-	-	158	254	1,754	1,854											
Oreg.	24	63	1	6	-	-	221	262	581	549											
Calif.	72	124	-	-	-	-	1,248	1,553	15,189	15,706											
Alaska	1	5	-	-	-	-	49	62	330	396											
Hawaii	7	30	-	-	-	-	55	67	465	423											
Guam	N	N	-	-	-	-	-	7	-	35											
P.R.	-	1	-	-	-	-	35	45	137	243											
V.I.	-	-	-	-	-	-	-	-	36	31											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


