
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending November 19, 2011 (WEEK 46)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2011
Rabies, animal cummulative for 2010
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2011
Salmonellosis cummulative for 2010
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2011
Shiga toxin-producing E. coli(STEC)† cummulative for 2010

tab delimited data:
test
UNITED STATES	48	60	119	2,739	3,975	513	860	1,843	41,876	48,881	41	89	264	4,489	4,791						
NEW ENGLAND	1	4	16	230	283	1	34	107	1,825	2,187	-	3	12	187	202						
Conn.	-	2	10	110	132	-	8	30	420	491	-	1	4	48	60						
Maine	-	1	6	59	58	-	2	8	115	118	-	0	3	28	19						
Mass.	-	0	0	-	-	-	19	45	937	1,191	-	1	9	69	79						
N.H.	-	0	3	17	16	-	3	8	148	162	-	0	3	23	21						
R.I.	-	0	6	21	28	-	0	62	135	151	-	0	2	4	3						
Vt.	1	0	2	23	49	1	1	8	70	74	-	0	3	15	20						
MID. ATLANTIC	9	16	35	791	977	42	86	205	4,819	5,387	3	11	36	552	515						
N.J.	-	0	0	-	-	-	15	48	825	1,110	-	2	7	109	113						
N.Y. (Upstate)	9	7	20	342	463	34	25	67	1,282	1,309	2	3	12	189	179						
N.Y. City	-	0	3	9	144	1	19	42	1,031	1,227	-	1	6	83	68						
Pa.	-	8	21	440	370	7	30	111	1,681	1,741	1	3	18	171	155						
E.N. CENTRAL	-	2	17	173	225	24	86	152	3,981	5,358	3	12	48	768	754						
Ill.	-	0	6	49	114	-	30	75	1,410	1,793	-	3	13	169	144						
Ind.	-	0	7	26	-	-	8	19	350	703	-	2	8	86	130						
Mich.	-	1	6	54	66	6	14	42	754	872	-	3	19	161	140						
Ohio	-	1	5	44	45	18	22	46	1,113	1,199	3	3	10	169	129						
Wis.	N	0	0	N	N	-	7	45	354	791	-	2	20	183	211						
W.N. CENTRAL	1	1	40	75	237	19	41	103	2,132	2,755	8	12	39	703	838						
Iowa	-	0	1	-	26	1	9	19	412	491	-	2	15	174	167						
Kans.	1	0	4	30	59	5	7	27	422	407	-	2	8	98	69						
Minn.	-	0	34	-	25	-	0	16	-	667	-	0	7	-	270						
Mo.	-	0	1	-	62	13	17	46	891	741	8	5	32	278	213						
Nebr.	-	0	3	32	49	-	4	13	227	234	-	2	7	94	70						
N. Dak.	-	0	6	13	16	-	0	15	37	47	-	0	4	12	17						
S. Dak.	-	0	0	-	-	-	3	16	143	168	-	1	4	47	32						
S. ATLANTIC	13	18	93	984	1,047	307	278	720	13,058	14,302	6	13	27	578	651						
Del.	-	0	0	-	-	1	3	11	161	163	-	0	2	15	6						
D.C.	-	0	0	-	-	-	1	5	47	84	-	0	1	3	9						
Fla.	-	0	84	105	121	170	107	203	5,233	5,670	1	3	15	131	199						
Ga.	-	0	0	-	-	35	41	126	2,240	2,630	-	2	8	108	96						
Md.	-	5	13	247	347	17	19	42	870	975	2	1	6	53	92						
N.C.	-	0	0	-	-	56	30	251	2,018	2,058	2	2	11	103	82						
S.C.	N	0	0	N	N	10	30	70	1,397	1,525	-	0	4	14	21						
Va.	12	12	27	554	506	18	21	68	1,047	1,039	1	3	9	148	127						
W. Va.	1	0	30	78	73	-	0	14	45	158	-	0	4	3	19						
E.S. CENTRAL	2	3	11	164	163	15	57	187	3,638	3,666	1	4	17	232	257						
Ala.	-	1	7	75	69	8	19	70	1,109	975	-	1	15	72	50						
Ky.	-	0	2	16	20	1	9	20	415	537	-	1	5	42	67						
Miss.	-	0	1	1	-	-	17	66	1,197	1,148	-	0	4	20	30						
Tenn.	2	1	6	72	74	6	16	51	917	1,006	1	1	11	98	110						
W.S. CENTRAL	21	1	31	104	782	61	126	515	5,695	6,622	4	7	151	351	330						
Ark.	-	0	10	49	33	6	13	53	784	731	3	1	6	55	46						
La.	-	0	0	-	-	5	14	44	869	1,259	-	0	1	10	20						
Okla.	21	0	20	55	41	30	11	95	662	615	1	1	55	63	41						
Tex.	-	0	15	-	708	20	85	381	3,380	4,017	-	5	95	223	223						
MOUNTAIN	-	0	4	39	66	14	45	91	2,184	2,672	1	10	26	510	632						
Ariz.	N	0	0	N	N	1	14	33	682	922	-	2	7	79	93						
Colo.	-	0	0	-	-	11	10	24	497	526	1	2	7	100	211						
Idaho	-	0	1	6	11	1	3	8	135	149	-	2	8	112	95						
Mont.	N	0	0	N	N	1	2	10	120	88	-	0	5	37	39						
Nev.	-	0	2	16	8	-	3	8	146	282	-	1	7	38	38						
N. Mex.	-	0	2	10	13	-	5	22	283	318	-	1	3	39	47						
Utah	-	0	2	7	10	-	5	15	268	329	-	1	7	80	90						
Wyo.	-	0	0	-	24	-	1	9	53	58	-	0	7	25	19						
PACIFIC	1	3	15	179	195	30	95	288	4,544	5,932	15	13	46	608	612						
Alaska	-	0	2	12	12	-	1	6	48	78	-	0	1	3	2						
Calif.	1	3	11	153	166	16	72	232	3,469	4,401	7	7	36	370	279						
Hawaii	-	0	0	-	-	1	7	14	307	302	-	0	1	6	28						
Oreg.	-	0	2	14	17	-	5	12	226	480	-	1	11	88	108						
