
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending March 4, 2006 (WEEK 09)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal diseases, invasive, all serogroups current week
Meningococcal diseases, invasive, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive, all serogroups cummulative for 2006
Meningococcal diseases, invasive, all serogroups cummulative for 2005
Meningococcal diseases, invasive, serogroup unknown current week
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks median 
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks maximum 
Meningococcal diseases, invasive, serogroup unknown cummulative for 2006
Meningococcal diseases, invasive, serogroup unknown cummulative for 2005
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2006
Pertussis cummulative for 2005

tab delimited data:
test
UNITED STATES	22	22	64	203	288	19	13	51	145	158	168	429	957	1,774	4,025						
NEW ENGLAND	-	1	5	8	23	-	1	2	8	6	-	30	51	222	250						
Conn.	-	0	3	2	6	-	0	2	2	1	-	0	4	-	16						
Maine	-	0	1	2	1	-	0	1	2	1	-	0	5	5	8						
Mass.	-	0	3	4	11	-	0	2	4	2	-	22	41	200	187						
N.H.	-	0	2	-	1	-	0	2	-	1	-	1	15	5	-						
R.I.	-	0	2	-	2	-	0	0	-	-	-	0	8	-	-						
Vt.	-	0	1	-	2	-	0	1	-	1	-	1	6	12	39						
MID. ATLANTIC	2	3	14	29	34	2	2	13	26	25	25	22	124	182	335						
N.J.	-	0	2	-	9	-	0	2	-	9	-	3	7	12	48						
N.Y. (Upstate)	1	0	6	4	9	1	0	5	3	3	18	10	115	64	103						
N.Y. City	-	0	5	11	6	-	0	5	11	6	-	2	6	-	17						
Pa.	1	1	3	14	10	1	1	3	12	7	7	7	16	106	167						
E.N. CENTRAL	4	2	9	16	26	3	1	6	13	22	14	62	121	256	1,034						
Ill.	-	0	4	5	6	-	0	4	5	6	-	14	31	8	186						
Ind.	-	0	3	-	4	-	0	2	-	2	2	6	23	21	40						
Mich.	1	1	3	4	6	-	0	3	1	4	3	4	26	63	42						
Ohio	3	1	5	7	5	3	0	4	7	5	9	19	43	147	412						
Wis.	-	0	1	-	5	-	0	1	-	5	-	21	40	17	354						
W.N. CENTRAL	1	1	4	8	19	-	0	3	3	7	16	56	205	232	609						
Iowa	-	0	2	-	6	-	0	2	-	-	-	9	55	36	225						
Kans.	-	0	1	-	2	-	0	1	-	2	9	11	29	99	65						
Minn.	-	0	2	-	3	-	0	1	-	-	-	0	148	-	93						
Mo.	1	0	3	5	6	-	0	2	1	3	3	9	39	82	106						
Nebr.	-	0	1	3	2	-	0	1	2	2	2	2	12	11	58						
N. Dak.	-	0	1	-	-	-	0	1	-	-	2	0	28	4	19						
S. Dak.	-	0	1	-	-	-	0	0	-	-	-	2	9	-	43						
S. ATLANTIC	2	3	14	35	40	2	2	7	13	18	23	23	90	140	236						
Del.	-	0	1	1	-	-	0	1	1	-	-	0	1	1	10						
D.C.	-	0	0	-	-	-	0	0	-	-	-	0	3	2	-						
Fla.	1	1	7	14	11	1	1	6	5	3	5	4	14	46	22						
Ga.	-	0	2	1	7	-	0	2	1	7	-	1	3	3	7						
Md.	-	0	2	3	5	-	0	1	1	-	4	4	8	39	49						
N.C.	-	0	11	11	4	-	0	3	3	-	4	0	21	23	19						
S.C.	1	0	1	3	8	1	0	1	1	6	-	5	21	14	87						
Va.	-	0	3	2	4	-	0	3	1	1	10	1	72	10	27						
W. Va.	-	0	1	-	1	-	0	1	-	1	-	0	12	2	15						
E.S. CENTRAL	2	1	3	8	13	2	1	3	6	9	1	8	25	27	96						
Ala.	-	0	1	1	-	-	0	1	1	-	1	1	9	11	21						
Ky.	-	0	2	1	5	-	0	2	1	5	-	3	10	2	27						
Miss.	-	0	1	1	3	-	0	1	1	3	-	1	4	8	14						
Tenn.	2	0	2	5	5	2	0	1	3	1	-	3	17	6	34						
W.S. CENTRAL	1	2	12	21	27	-	1	7	14	8	4	41	111	79	81						
Ark.	-	0	3	2	5	-	0	2	2	1	3	5	19	13	13						
La.	-	0	3	14	10	-	0	3	11	2	-	0	3	2	5						
Okla.	1	0	3	5	3	-	0	3	1	-	-	0	1	2	-						
Tex.	-	0	6	-	9	-	0	2	-	5	1	36	98	62	63						
MOUNTAIN	-	2	7	16	17	-	0	5	9	2	74	74	145	540	759						
Ariz.	-	0	5	5	5	-	0	5	5	2	17	15	86	66	45						
Colo.	-	0	2	9	8	-	0	1	2	-	19	27	41	281	354						
Idaho	-	0	2	-	-	-	0	2	-	-	-	3	16	10	59						
Mont.	-	0	0	-	-	-	0	0	-	-	-	8	29	25	168						
Nev.	-	0	2	-	2	-	0	1	-	-	-	0	8	8	10						
N. Mex.	-	0	2	-	1	-	0	2	-	-	-	2	9	1	50						
Utah	-	0	2	2	1	-	0	1	2	-	38	13	35	140	67						
Wyo.	-	0	0	-	-	-	0	0	-	-	-	1	4	9	6						
PACIFIC	10	5	28	62	89	10	4	16	53	61	11	70	538	96	625						
Alaska	-	0	1	-	-	-	0	1	-	-	1	2	15	18	9						
Calif.	7	2	11	45	35	7	2	11	45	35	-	40	350	1	352						
Hawaii	-	0	1	-	6	-	0	1	-	2	-	3	10	12	23						
Oreg.	-	1	6	6	39	-	0	5	2	22	-	5	33	32	193						
Wash.	3	0	25	11	9	3	0	11	6	2	10	11	185	33	48						
Amer. Samoa	U	0	1	-	-	U	0	1	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	1	-	1	-	0	2	-	1	-	0	2	-	1						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


