
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending July 16, 2011 (WEEK 28)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2011
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2010
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2011
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2010
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2011
Syphillis, primary & secondary cummulative for 2010

tab delimited data:
test
UNITED STATES	92	287	937	8,165	9,744	5	23	101	622	1,192	45	259	363	6,198	6,982						
NEW ENGLAND	3	11	79	260	530	-	1	5	26	69	3	8	19	207	242						
Conn.	-	0	49	8	232	-	0	3	6	20	-	1	8	32	47						
Maine	-	2	13	82	80	-	0	1	3	5	-	0	3	10	14						
Mass.	-	0	3	14	52	-	0	3	6	36	2	5	14	124	150						
N.H.	-	2	8	68	75	-	0	1	5	4	-	0	3	12	11						
R.I.	-	1	36	39	35	-	0	3	1	1	1	0	7	24	18						
Vt.	3	1	6	49	56	-	0	2	5	3	-	0	2	5	2						
MID. ATLANTIC	1	23	81	597	1,013	-	3	27	79	154	7	31	46	730	892						
N.J.	-	6	29	128	451	-	1	4	26	39	-	4	10	101	129						
N.Y. (Upstate)	1	2	10	56	101	-	1	9	31	77	2	3	20	98	66						
N.Y. City	-	14	42	413	461	-	0	14	22	38	1	15	31	353	492						
Pa.	N	0	0	N	N	N	0	0	N	N	4	7	13	178	205						
E.N. CENTRAL	16	65	110	1,926	1,993	1	4	10	109	177	1	31	56	722	1,030						
Ill.	N	0	0	N	N	N	0	0	N	N	-	14	23	305	507						
Ind.	-	15	32	399	451	-	1	4	17	35	-	4	14	86	84						
Mich.	4	15	29	437	456	-	1	4	24	56	-	4	10	99	143						
Ohio	11	26	45	806	771	1	2	7	56	60	1	9	21	209	270						
Wis.	1	9	24	284	315	-	0	3	12	26	-	1	4	23	26						
W.N. CENTRAL	1	5	35	93	515	-	1	5	4	70	-	7	18	140	156						
Iowa	N	0	0	N	N	N	0	0	N	N	-	0	3	11	12						
Kans.	N	0	0	N	N	N	0	0	N	N	-	0	3	9	10						
Minn.	U	1	24	-	387	U	0	5	-	57	U	3	10	56	50						
Mo.	N	0	0	N	N	N	0	0	N	N	-	2	9	59	79						
Nebr.	1	2	9	75	87	-	0	1	4	11	-	0	2	5	5						
N. Dak.	-	0	18	18	41	-	0	1	-	2	-	0	1	-	-						
S. Dak.	N	0	0	N	N	N	0	0	N	N	-	0	1	-	-						
S. ATLANTIC	32	70	170	2,292	2,640	1	6	22	167	328	19	64	178	1,588	1,581						
Del.	-	1	6	33	23	-	0	1	-	-	-	0	4	12	3						
D.C.	-	1	3	28	52	-	0	1	4	7	-	3	8	99	76						
Fla.	5	23	68	897	979	-	3	13	80	132	-	22	44	568	560						
Ga.	17	20	54	574	838	-	2	7	41	99	-	11	130	258	336						
