
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending October 6, 2007 (WEEK 40)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2007
Varicella (chickenpox) cummulative for 2006
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2007
West Nile virus disease † Neuroinvasive cummulative for 2006
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2007
West Nile virus disease † Non-neuroinvasive § cummulative for 2006

tab delimited data:
test
UNITED STATES	386	796	2,813	26,982	34,499	1	1	115	877	1,447	1	2	275	1,926	2,707						
NEW ENGLAND	12	17	124	541	3,378	-	0	2	5	9	-	0	2	4	3						
Conn.	-	0	76	2	1,237	-	0	2	3	7	-	0	1	1	2						
Maine	-	0	7	-	185	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	1	-	1,141	-	0	1	2	2	-	0	2	2	1						
N.H.	2	7	17	246	292	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	-						
Vt.	10	9	66	293	523	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	-	111	195	3,275	3,755	-	0	3	11	26	-	0	1	4	12						
N.J.	N	0	0	N	N	-	0	0	-	2	-	0	0	-	3						
N.Y. (Upstate)	N	0	0	N	N	-	0	0	-	8	-	0	0	-	4						
N.Y. City	-	0	0	-	-	-	0	3	9	8	-	0	1	1	4						
Pa.	-	111	195	3,275	3,755	-	0	1	2	8	-	0	1	3	1						
E.N. CENTRAL	101	229	568	7,582	11,071	-	0	13	64	242	-	0	7	33	172						
Ill.	-	2	11	111	111	-	0	10	38	126	-	0	6	22	87						
Ind.	-	0	0	-	-	-	0	2	6	27	-	0	3	4	53						
Mich.	23	97	258	3,063	3,357	-	0	5	12	42	-	0	0	-	12						
Ohio	78	106	449	3,611	6,796	-	0	3	6	36	-	0	1	4	10						
Wis.	-	19	80	797	807	-	0	1	2	11	-	0	1	3	10						
W.N. CENTRAL	12	32	136	1,287	1,363	1	0	37	205	221	-	0	103	612	478						
Iowa	N	0	0	N	N	-	0	4	7	22	-	0	3	12	15						
Kans.	-	8	52	439	259	-	0	3	10	17	-	0	6	19	13						
Minn.	-	0	0	-	-	1	0	11	39	31	-	0	11	54	34						
