
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending July 7, 2007 (WEEK 27)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	190	293	1,513	6,587	7,678	3,040	6,943	8,941	164,511	176,776	32	47	184	1,238	1,226						
NEW ENGLAND	1	23	67	481	554	77	111	259	2,833	2,793	5	3	19	95	83						
Conn.	-	5	25	129	120	33	43	204	1,044	1,104	5	0	6	29	23						
Maine	1	4	14	68	43	-	2	8	57	66	-	0	4	7	7						
Mass.	-	9	26	194	265	33	49	96	1,399	1,226	-	2	5	48	38						
N.H.	-	0	3	5	13	2	3	8	84	114	-	0	2	6	6						
R.I.	-	0	17	28	42	5	9	19	221	251	-	0	10	4	2						
Vt.	-	3	12	57	71	4	1	5	28	32	-	0	1	1	7						
MID. ATLANTIC	31	57	127	1,126	1,576	268	713	1,537	19,263	16,468	2	10	27	249	253						
N.J.	-	5	17	36	244	-	119	172	3,141	2,644	-	1	5	22	43						
N.Y. (Upstate)	25	24	108	445	522	64	115	1,035	2,970	3,065	1	3	15	71	75						
N.Y. City	-	16	32	363	480	73	186	376	4,922	5,124	-	2	6	51	48						
Pa.	6	14	34	282	330	131	251	613	8,230	5,635	1	3	10	105	87						
E.N. CENTRAL	16	46	100	937	1,217	455	1,276	2,608	34,396	35,431	2	7	15	143	213						
Ill.	-	11	30	186	306	220	363	500	9,020	10,160	-	2	6	29	66						
Ind.	N	0	0	N	N	67	157	293	4,360	4,592	-	1	10	31	37						
Mich.	3	14	38	294	326	110	280	880	7,567	6,818	-	0	5	14	19						
Ohio	13	15	32	337	348	32	317	1,569	10,117	10,271	2	2	5	61	48						
Wis.	-	9	27	120	237	26	131	181	3,332	3,590	-	0	4	8	43						
W.N. CENTRAL	5	20	553	404	861	186	386	514	9,661	9,628	2	3	24	70	64						
Iowa	-	5	16	94	121	16	39	62	933	904	-	0	1	1	-						
Kans.	1	3	11	65	84	38	42	86	1,161	1,132	-	0	2	7	13						
Minn.	-	0	514	12	343	-	66	87	1,362	1,594	-	1	17	26	28						
Mo.	2	8	28	162	225	125	203	268	5,359	5,113	-	1	5	25	18						
Nebr.	1	2	9	41	44	-	28	57	679	638	2	0	2	10	4						
N. Dak.	1	0	16	6	8	-	2	7	35	59	-	0	2	1	1						
S. Dak.	-	1	6	24	36	7	6	15	132	188	-	0	0	-	-						
S. ATLANTIC	58	54	106	1,222	1,149	649	1,658	3,209	37,265	43,033	7	12	34	322	310						
Del.	-	1	3	17	18	25	27	44	702	755	-	0	3	5	1						
D.C.	-	1	7	34	36	-	41	63	1,129	901	-	0	2	3	2						
Fla.	28	24	44	578	459	441	474	717	11,549	12,087	3	3	8	94	96						
Ga.	24	10	27	231	260	-	329	2,068	4,851	8,181	1	2	7	66	71						
Md.	1	5	12	114	101	59	131	228	3,165	3,637	1	2	5	50	39						
N.C.	-	0	0	-	-	-	317	676	7,044	9,095	1	1	9	39	29						
S.C.	-	1	8	38	57	-	181	1,026	5,276	4,689	-	1	4	31	23						
Va.	3	9	28	195	206	120	124	236	3,141	3,298	-	1	6	20	38						
W. Va.	2	0	21	15	12	4	18	44	408	390	1	0	6	14	11						
E.S. CENTRAL	4	9	34	206	188	337	550	879	12,757	15,628	6	2	9	76	65						
Ala.	1	4	22	109	85	32	152	271	2,120	5,646	1	0	3	17	14						
Ky.	N	0	0	N	N	58	52	268	1,508	1,701	-	0	1	2	4						
Miss.	N	0	0	N	N	79	156	434	4,051	3,471	-	0	1	5	6						
Tenn.	3	5	12	97	103	168	195	240	5,078	4,810	5	1	6	52	41						
W.S. CENTRAL	6	7	55	149	130	604	944	1,490	23,631	25,031	5	2	34	62	52						
Ark.	2	3	13	61	37	77	79	142	2,024	2,148	-	0	2	5	5						
La.	-	1	6	29	44	188	211	366	5,080	5,314	-	0	3	4	11						
Okla.	4	2	42	59	49	-	88	236	2,355	2,227	5	1	29	50	33						
Tex.	N	0	0	N	N	339	561	938	14,172	15,342	-	0	3	3	3						
MOUNTAIN	24	30	67	645	705	144	252	454	5,459	7,459	3	4	11	151	130						
Ariz.	5	3	11	88	71	19	106	220	1,937	2,492	1	2	6	63	50						
Colo.	11	9	26	197	227	53	64	93	1,204	1,889	2	1	4	32	35						
Idaho	1	3	12	58	77	-	1	20	84	99	-	0	1	4	3						
Mont.	-	2	10	39	33	-	2	20	47	91	-	0	0	-	-						
Nev.	2	2	8	59	65	68	47	135	1,090	1,439	-	0	2	6	9						
N. Mex.	-	2	6	50	30	-	29	64	726	928	-	0	4	21	19						
Utah	5	6	27	135	192	-	16	28	330	450	-	0	3	23	12						
Wyo.	-	1	4	19	10	4	2	5	41	71	-	0	1	2	2						
PACIFIC	45	57	558	1,417	1,298	320	750	935	19,246	21,305	-	2	16	70	56						
Alaska	-	1	17	31	23	8	10	27	228	287	-	0	2	5	5						
Calif.	28	43	93	980	1,056	254	627	804	16,305	17,548	-	0	10	19	19						
Hawaii	-	1	4	38	28	-	14	26	324	517	-	0	2	6	10						
Oreg.	9	8	14	194	191	24	25	46	547	741	-	1	6	40	22						
Wash.	8	0	449	174	-	34	70	142	1,842	2,212	-	0	5	-	-						
Amer. Samoa	U	0	0	U	U	U	0	4	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	0	-	-	-	1	6	-	49	-	0	1	-	3						
P.R.	-	6	19	114	78	6	6	16	172	155	-	0	2	2	1						
V.I.	U	0	0	U	U	U	0	3	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for H. influenzae (age <5 yrs serotype b, nonserotype b, and unknown serotype) are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


