
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending June 24, 2000 (WEEK 25)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2000
AIDS § cummulative for 1999
Chlamydia† cummulative for 2000
Chlamydia† cummulative for 1999
Cryptosporidiosis cummulative for 2000
Cryptosporidiosis cummulative for 1999
Escherichia coli O157:H7 NETSS cummulative for 2000
Escherichia coli O157:H7 NETSS cummulative for 1999
Escherichia coli O157:H7 PHLIS cummulative for 2000
Escherichia coli O157:H7 PHLIS cummulative for 1999

tab delimited data:
test
UNITED STATES	16,820	21,173	272,389	322,884	565	829	949	721	556	690											
NEW ENGLAND	1,003	1,109	10,006	10,092	32	40	99	102	87	95											
Maine	16	29	635	442	9	9	6	6	6	-											
N.H.	13	30	487	487	2	5	7	12	9	14											
Vt.	2	6	248	236	13	6	3	10	3	5											
Mass.	681	702	4,748	4,268	6	17	47	46	35	45											
R.I.	41	63	1,170	1,129	2	-	6	6	5	6											
Conn.	250	279	2,718	3,530	-	3	30	22	29	25											
MID. ATLANTIC	4,030	5,452	17,838	32,479	61	175	112	50	64	50											
Upstate N.Y.	213	723	N	N	37	52	94	34	43	4											
N.Y. City	2,325	2,761	4,702	13,688	7	101	4	3	-	-											
N.J.	885	1,080	2,932	5,924	6	14	14	13	13	45											
Pa.	607	888	10,204	12,867	11	8	N	N	8	1											
E.N. CENTRAL	1,641	1,451	45,004	55,978	116	137	160	137	67	119											
Ohio	218	227	10,880	13,242	22	18	34	48	26	37											
Ind.	149	167	5,732	5,713	11	9	28	17	9	16											
Ill.	1,012	676	12,753	15,235	7	25	43	48	-	33											
Mich.	190	307	11,345	10,358	25	20	34	24	19	17											
Wis.	72	74	4,294	11,430	51	65	21	N	13	16											
W.N. CENTRAL	376	521	15,945	18,064	54	45	160	123	104	151											
Minn.	79	82	3,108	3,662	11	13	52	32	41	48											
Iowa	38	46	2,046	2,095	14	9	28	19	10	14											
Mo.	164	259	5,745	6,484	10	6	43	12	30	17											
N. Dak.	-	4	282	427	5	4	8	3	6	3											
S. Dak.	3	11	838	764	5	3	7	5	3	13											
Nebr.	25	33	1,524	1,649	7	9	13	40	9	55											
Kans.	67	86	2,402	2,983	2	1	9	12	5	1											
S. ATLANTIC	4,484	5,819	57,900	67,310	105	153	82	89	45	61											
Del.	78	72	1,402	1,346	4	-	-	3	-	-											
Md.	459	720	5,720	6,179	7	6	10	7	1	-											
D.C.	315	210	1,592	N	5	6	-	-	U	U											
Va.	327	335	7,241	7,258	4	9	16	25	15	21											
W. Va.	29	25	753	855	3	-	3	4	3	2											
N.C.	279	393	10,481	11,066	10	4	16	21	6	20											
S.C.	326	521	4,870	8,611	-	-	6	11	2	6											
Ga.	430	829	11,094	17,112	54	81	13	5	9	U											
Fla.	2,241	2,714	14,747	14,883	18	47	18	13	9	12											
E.S. CENTRAL	805	960	21,688	21,008	21	10	41	53	25	38											
Ky.	99	150	3,826	3,733	1	2	15	13	11	10											
Tenn.	337	337	6,243	6,702	4	4	15	24	12	15											
Ala.	213	254	7,009	4,802	9	2	5	11	-	11											
Miss.	156	219	4,610	5,771	7	2	6	5	2	2											
W.S. CENTRAL	1,511	2,438	42,894	43,016	24	40	49	37	55	45											
Ark.	94	88	2,430	2,829	1	-	30	5	3	5											
La.	281	445	9,047	7,279	5	21	-	4	18	6											
Okla.	110	55	3,861	3,755	3	2	7	7	6	5											
Tex.	1,026	1,850	27,556	29,153	15	17	12	21	28	29											
MOUNTAIN	582	772	17,402	22,796	37	38	97	52	37	46											
Mont.	7	4	752	654	6	7	12	4	-	-											
Idaho	11	12	344	824	1	2	4	1	-	5											
Wyo.	2	3	326	360	3	-	5	3	2	5											
Colo.	130	170	5,338	4,050	11	4	43	21	18	12											
N. Mex.	58	46	2,210	2,552	2	15	4	3	3	1											
Ariz.	193	352	5,851	11,874	3	7	23	8	13	6											
Utah	61	71	1,218	1,001	9	N	5	10	1	12											
Nev.	120	114	1,363	1,481	2	3	1	2	-	5											
PACIFIC	2,388	2,651	43,712	52,141	115	191	149	78	72	85											
Wash.	247	151	6,202	5,615	N	N	47	26	43	31											
Oreg.	86	63	2,398	3,032	7	73	21	17	23	17											
Calif.	1,987	2,379	33,124	41,086	108	118	73	31	-	34											
Alaska	5	12	1,140	889	-	-	1	-	-	-											
Hawaii	63	46	848	1,519	-	-	7	4	6	3											
Guam	13	5	-	218	-	-	N	N	U	U											
P.R.	431	711	142	U	-	-	4	10	U	U											
V.I.	18	13	-	U	-	U	-	U	U	U											
Amer. Samoa	-	-	-	U	-	U	-	U	U	U											
C.N.M.I.	-	-	-	U	-	U	-	U	U	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


