
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending October 16, 2004 (WEEK 41)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2003
Giardiasis cummulative for 2004
Giardiasis cummulative for 2003
Gonorrhea cummulative for 2004
Gonorrhea cummulative for 2003

tab delimited data:
test
UNITED STATES	1,874	1,970	182	189	130	126	13,592	14,787	242,632	258,797											
NEW ENGLAND	125	124	43	35	16	12	1,279	1,206	5,619	5,716											
Maine	10	10	-	-	-	-	103	145	179	152											
N.H.	15	15	5	3	-	-	32	30	98	95											
Vt.	10	15	-	-	-	-	136	96	67	68											
Mass.	53	53	13	8	16	12	584	608	2,553	2,275											
R.I.	8	1	1	-	-	-	101	84	666	768											
Conn.	29	30	24	24	-	-	323	243	2,056	2,358											
MID. ATLANTIC	221	205	26	18	28	31	2,928	2,960	26,876	32,294											
Upstate N.Y.	101	73	13	9	12	15	1,047	804	5,646	6,043											
N.Y. City	32	7	-	-	-	-	782	960	8,138	10,704											
N.J.	32	29	4	2	5	-	298	404	4,796	6,406											
Pa.	56	96	9	7	11	16	801	792	8,296	9,141											
E.N. CENTRAL	340	461	35	28	24	16	1,913	2,561	48,366	54,933											
Ohio	81	86	10	15	18	16	647	709	13,395	18,071											
Ind.	47	70	-	-	-	-	-	-	5,300	5,248											
Ill.	49	107	1	2	1	-	338	760	14,181	16,969											
Mich.	69	73	7	-	5	-	565	595	11,970	10,205											
Wis.	94	125	17	11	-	-	363	497	3,520	4,440											
W.N. CENTRAL	388	333	25	39	14	18	1,449	1,592	13,405	13,673											
Minn.	101	113	13	17	1	1	590	579	2,262	2,358											
Iowa	115	76	-	-	-	-	237	221	938	1,007											
Mo.	67	66	11	12	7	1	420	407	7,090	6,802											
N. Dak.	13	10	-	4	6	7	20	32	87	67											
S. Dak.	30	22	-	4	-	-	50	61	223	170											
Nebr.	60	21	1	2	-	-	114	112	811	1,225											
Kans.	2	25	-	-	-	9	18	180	1,994	2,044											
S. ATLANTIC	139	119	30	37	37	34	2,196	2,112	61,811	63,366											
Del.	2	7	N	N	N	N	39	39	708	901											
Md.	20	12	3	3	1	1	86	89	6,391	6,114											
D.C.	1	1	-	-	-	-	52	37	1,951	1,935											
Va.	31	32	10	10	-	-	400	266	7,007	6,986											
W. Va.	2	3	-	-	-	-	28	33	747	687											
N.C.	-	-	-	-	25	26	N	N	12,189	11,510											
S.C.	7	1	-	-	-	-	51	119	7,741	6,822											
Ga.	20	25	11	5	-	-	647	689	11,100	13,890											
Fla.	56	38	6	19	11	7	893	840	13,977	14,521											
E.S. CENTRAL	73	68	3	2	9	5	309	300	19,286	21,961											
Ky.	22	23	2	2	6	5	N	N	2,030	2,847											
Tenn.	31	29	1	-	3	-	158	133	6,579	6,645											
Ala.	13	12	-	-	-	-	151	167	5,638	7,399											
Miss.	7	4	-	-	-	-	-	-	5,039	5,070											
W.S. CENTRAL	63	73	2	4	2	4	253	236	32,812	34,587											
Ark.	11	9	1	-	-	-	97	124	2,884	3,312											
La.	3	3	-	-	-	-	36	9	8,286	9,024											
Okla.	16	22	-	-	-	-	116	103	3,689	3,791											
Tex.	33	39	1	4	2	4	4	-	17,953	18,460											
MOUNTAIN	203	245	17	23	-	6	1,201	1,259	8,339	8,224											
Mont.	14	13	-	-	-	-	59	86	51	84											
Idaho	43	58	9	15	-	-	143	163	73	58											
Wyo.	8	2	1	-	-	-	21	20	48	33											
Colo.	44	57	2	3	-	6	416	363	2,077	2,288											
N. Mex.	9	10	2	4	-	-	55	42	603	958											
Ariz.	20	28	N	N	N	N	140	201	3,076	2,922											
Utah	46	56	2	-	-	-	268	273	442	295											
Nev.	19	21	1	1	-	-	99	111	1,969	1,586											
PACIFIC	322	342	1	3	-	-	2,064	2,561	26,118	24,043											
Wash.	121	89	-	1	-	-	296	278	2,112	2,179											
Oreg.	58	89	1	2	-	-	360	340	954	795											
Calif.	134	154	-	-	-	-	1,278	1,803	21,655	19,704											
Alaska	1	4	-	-	-	-	67	71	436	434											
Hawaii	8	6	-	-	-	-	63	69	961	931											
Guam	N	N	-	-	-	-	-	2	-	53											
P.R.	-	1	-	-	-	-	85	224	202	210											
V.I.	-	-	-	-	-	-	-	-	49	70											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	3	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


