
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending October 1, 2011 (WEEK 39)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2011
Hepatitis (Viral Acute), Type A cummulative for 2010
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2011
Hepatitis (Viral Acute), Type B cummulative for 2010
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2011
Hepatitis (Viral Acute), Type C cummulative for 2010

tab delimited data:
test
UNITED STATES	11	22	74	831	1,213	24	48	167	1,776	2,460	15	18	39	731	627						
NEW ENGLAND	1	1	4	39	82	-	1	8	47	44	-	1	4	40	45						
Conn.	-	0	3	9	22	-	0	4	10	18	-	0	3	25	30						
Maine	1	0	2	6	7	-	0	2	7	11	-	0	2	6	2						
Mass.	-	0	2	16	43	-	0	6	29	8	-	0	2	5	12						
N.H.	-	0	1	-	1	-	0	1	1	5	N	0	0	N	N						
R.I.	-	0	1	3	9	U	0	0	U	U	U	0	0	U	U						
Vt.	-	0	2	5	-	-	0	0	-	2	-	0	1	4	1						
MID. ATLANTIC	2	4	12	152	204	2	5	12	196	227	-	1	6	63	80						
N.J.	-	1	4	21	59	-	1	4	32	62	-	0	4	1	18						
N.Y. (Upstate)	1	1	4	38	44	1	1	9	37	36	-	0	4	36	39						
N.Y. City	-	1	6	51	58	-	1	5	59	69	-	0	2	2	3						
Pa.	1	1	3	42	43	1	2	4	68	60	-	0	4	24	20						
E.N. CENTRAL	1	4	8	145	159	2	5	38	248	386	2	3	12	137	72						
Ill.	-	1	4	38	42	-	1	6	50	99	-	0	2	6	-						
Ind.	-	0	3	12	11	-	1	3	37	59	-	1	5	48	24						
Mich.	-	1	6	58	54	-	1	6	63	102	1	2	7	77	33						
Ohio	1	1	3	32	37	2	1	30	78	84	1	0	1	5	8						
Wis.	-	0	2	5	15	-	0	3	20	42	-	0	1	1	7						
W.N. CENTRAL	1	1	25	33	63	-	2	16	99	89	-	0	6	7	13						
Iowa	-	0	1	4	9	-	0	1	7	13	-	0	0	-	-						
Kans.	-	0	2	3	10	-	0	2	9	6	-	0	1	3	1						
Minn.	-	0	22	9	13	-	0	15	9	6	-	0	6	2	6						
Mo.	-	0	1	10	16	-	2	5	62	53	-	0	1	-	4						
Nebr.	1	0	1	5	14	-	0	3	11	10	-	0	1	2	2						
N. Dak.	-	0	3	-	-	-	0	0	-	-	-	0	0	-	-						
S. Dak.	-	0	2	2	1	-	0	1	1	1	-	0	0	-	-						
S. ATLANTIC	2	5	13	171	267	10	12	54	493	669	7	4	11	181	142						
Del.	-	0	1	2	6	-	0	1	1	22	U	0	0	U	U						
D.C.	-	0	0	-	1	-	0	0	-	3	-	0	0	-	2						
Fla.	2	1	6	60	106	6	4	11	157	221	1	1	4	46	43						
Ga.	-	1	4	33	33	1	2	8	71	135	-	1	3	28	21						
Md.	-	0	4	21	18	-	1	4	41	48	-	0	2	27	19						
N.C.	-	0	3	20	41	1	2	12	85	80	4	1	7	44	32						
S.C.	-	0	2	9	22	1	1	4	26	46	-	0	1	1	1						
Va.	-	0	3	18	38	-	1	7	48	67	-	0	2	14	10						
W. Va.	-	0	5	8	2	1	0	43	64	47	2	0	6	21	14						
E.S. CENTRAL	1	0	6	37	33	2	9	14	319	272	5	3	7	132	119						
Ala.	-	0	2	4	6	1	2	5	82	53	1	0	2	11	5						
Ky.	1	0	6	8	13	-	2	6	79	96	2	1	6	56	82						
Miss.	-	0	1	7	2	-	1	3	34	26	U	0	0	U	U						
Tenn.	-	0	5	18	12	1	3	7	124	97	2	1	5	65	32						
W.S. CENTRAL	3	2	15	90	100	7	7	67	224	433	-	2	11	67	53						
Ark.	-	0	1	-	2	-	1	4	38	48	-	0	0	-	1						
La.	-	0	1	2	8	-	1	4	23	44	-	0	2	5	2						
Okla.	-	0	4	3	1	5	1	16	57	76	-	1	10	34	19						
Tex.	3	2	11	85	89	2	3	45	106	265	-	0	3	28	31						
MOUNTAIN	-	1	5	52	122	-	1	5	56	111	1	1	4	44	51						
Ariz.	-	0	2	14	52	-	0	3	13	19	U	0	0	U	U						
Colo.	-	0	2	17	33	-	0	3	15	39	-	0	3	14	12						
Idaho	-	0	1	6	6	-	0	1	2	6	1	0	2	8	9						
Mont.	-	0	1	2	4	-	0	0	-	-	-	0	1	3	2						
Nev.	-	0	3	5	12	-	0	3	16	34	-	0	1	6	5						
N. Mex.	-	0	1	5	3	-	0	2	5	5	-	0	1	10	13						
Utah	-	0	2	1	9	-	0	1	5	7	-	0	1	1	10						
Wyo.	-	0	1	2	3	-	0	1	-	1	-	0	1	2	-						
PACIFIC	-	3	15	112	183	1	3	25	94	229	-	1	12	60	52						
