
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending December 12, 2009 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2009
Pertussis cummulative for 2008
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2009
Rabies, animal cummulative for 2008
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2009
Rocky Mountain Spotted Fever cummulative for 2008

tab delimited data:
test
UNITED STATES	84	271	1,697	12,885	10,362	35	64	140	3,488	3,995	7	24	179	1,352	2,265						
NEW ENGLAND	-	12	27	558	970	15	6	24	341	402	-	0	2	11	7						
Conn.	-	0	4	37	53	14	2	22	146	190	-	0	0	-	-						
Maine	-	1	10	77	40	-	1	4	50	56	-	0	2	5	1						
Mass.	-	7	19	327	741	-	0	0	-	-	-	0	1	5	2						
N.H.	-	1	7	75	41	-	0	3	31	53	-	0	0	-	1						
R.I.	-	0	7	31	83	-	1	7	51	33	-	0	0	-	3						
Vt.	-	0	1	11	12	1	1	5	63	70	-	0	1	1	-						
MID. ATLANTIC	14	22	64	1,052	1,122	4	11	23	559	896	1	1	29	66	123						
N.J.	-	3	12	151	210	-	0	0	-	-	-	0	1	-	83						
N.Y. (Upstate)	6	4	41	233	402	4	7	22	419	480	1	0	29	11	14						
N.Y. City	4	1	21	92	85	-	0	3	22	19	-	0	4	32	11						
Pa.	4	12	33	576	425	-	0	16	118	397	-	0	2	23	15						
E.N. CENTRAL	31	57	238	2,832	1,797	-	2	19	216	253	-	1	7	88	147						
Ill.	-	12	33	562	524	-	1	9	87	103	-	0	6	49	109						
Ind.	-	7	158	317	100	-	0	6	21	10	-	0	3	13	6						
Mich.	11	13	40	786	281	-	1	6	63	77	-	0	2	6	3						
Ohio	20	19	57	1,035	715	-	0	5	45	63	-	0	4	18	29						
Wis.	-	3	12	132	177	N	0	0	N	N	-	0	1	2	-						
W.N. CENTRAL	13	31	872	1,626	1,280	-	7	18	325	300	1	3	27	339	434						
Iowa	-	4	10	184	223	-	0	3	24	29	-	0	2	5	8						
Kans.	-	3	9	146	82	-	1	6	60	64	-	0	1	2	-						
Minn.	-	0	808	165	226	-	0	11	61	64	-	0	2	4	-						
Mo.	12	19	51	932	446	-	1	5	65	63	1	3	26	316	403						
Nebr.	1	3	15	140	235	-	1	6	77	32	-	0	2	12	20						
N. Dak.	-	0	24	29	1	-	0	9	11	25	-	0	1	-	-						
S. Dak.	-	0	6	30	67	-	0	4	27	23	-	0	0	-	3						
S. ATLANTIC	6	32	71	1,507	917	10	26	111	1,584	1,577	5	9	40	447	880						
Del.	-	0	2	13	18	-	0	0	-	-	-	0	3	17	32						
D.C.	-	0	1	3	7	-	0	0	-	-	-	0	0	-	6						
Fla.	5	9	29	495	282	-	0	95	153	138	-	0	2	9	16						
Ga.	-	3	11	187	102	-	0	72	409	364	-	0	7	46	77						
Md.	1	2	8	125	150	3	7	15	372	408	-	1	3	36	90						
N.C.	-	0	65	223	79	N	4	4	N	N	5	4	36	264	450						
S.C.	-	4	18	243	121	-	0	0	-	-	-	0	5	18	56						
Va.	-	4	24	187	147	7	10	26	536	591	-	1	8	53	144						
W. Va.	-	0	5	31	11	-	3	6	114	76	-	0	1	4	9						
E.S. CENTRAL	1	14	33	717	393	-	1	6	83	177	-	3	16	249	332						
Ala.	-	4	19	273	59	-	0	0	-	-	-	1	7	59	91						
Ky.	-	4	15	210	144	-	1	4	45	45	-	0	1	1	1						
Miss.	-	1	4	55	98	-	0	1	4	7	-	0	1	7	10						
Tenn.	1	3	14	179	92	-	0	4	34	125	-	3	14	182	230						
W.S. CENTRAL	-	62	389	2,755	1,752	4	0	13	70	82	-	1	161	130	294						
Ark.	-	5	38	265	151	3	0	10	36	44	-	0	61	61	65						
La.	-	1	8	90	85	-	0	0	-	-	-	0	1	2	6						
Okla.	-	0	45	76	53	1	0	13	33	36	-	0	98	53	170						
Tex.	-	55	304	2,324	1,463	-	0	1	1	2	-	0	6	14	53						
