
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending August 14, 2004 (WEEK 32)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2004
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Congenital) cummulative for 2004
Syphilis (Congenital) cummulative for 2003
Tuberculosis cummulative for 2004
Tuberculosis cummulative for 2003
Typhoid Fever cummulative for 2004
Typhoid Fever cummulative for 2003
Varicella (Chicken Pox) cummulative for 2004
Varicella (Chicken Pox) cummulative for 2003

tab delimited data:
test
UNITED STATES	4,401	4,306	206	276	6,040	7,524	160	203	12,233	10,535											
NEW ENGLAND	122	132	1	-	212	250	16	19	587	2,179											
Maine	2	6	-	-	-	14	-	-	179	641											
N.H.	3	15	-	-	9	10	-	1	-	-											
Vt.	-	-	-	-	-	7	-	-	408	492											
Mass.	79	83	-	-	133	119	13	11	-	112											
R.I.	17	13	-	-	19	33	1	2	-	3											
Conn.	21	15	1	-	51	67	2	5	-	931											
MID. ATLANTIC	603	519	35	43	1,221	1,317	33	37	63	17											
Upstate N.Y.	59	24	5	7	159	150	4	5	-	-											
N.Y. City	362	289	10	24	612	701	11	20	-	-											
N.J.	101	105	19	12	245	256	9	11	-	-											
Pa.	81	101	1	-	205	210	9	1	63	17											
E.N. CENTRAL	467	590	35	46	703	706	8	25	3,945	3,788											
Ohio	136	126	1	2	122	121	2	-	1,019	929											
Ind.	35	32	8	9	76	87	-	4	-	-											
Ill.	161	239	4	17	310	328	-	14	-	-											
Mich.	119	179	22	18	141	129	5	7	2,534	2,267											
Wis.	16	14	-	-	54	41	1	-	392	592											
W.N. CENTRAL	106	101	2	4	262	278	7	4	122	40											
Minn.	14	32	-	-	101	106	3	2	-	-											
Iowa	5	7	-	-	23	18	-	1	N	N											
Mo.	64	34	1	4	68	71	2	1	5	-											
N. Dak.	-	2	-	-	3	-	-	-	74	40											
S. Dak.	-	1	-	-	5	16	-	-	43	-											
Nebr.	5	5	-	-	18	12	2	-	-	-											
Kans.	18	20	1	-	44	55	-	-	-	-											
S. ATLANTIC	1,176	1,124	25	53	1,195	1,437	33	36	1,559	1,547											
Del.	4	4	1	-	-	-	-	-	4	20											
Md.	229	180	3	9	149	140	9	8	-	-											
D.C.	49	33	1	-	54	-	1	-	17	22											
Va.	66	56	2	1	137	158	3	11	394	432											
W. Va.	2	2	-	-	14	12	-	-	919	905											
N.C.	110	100	6	11	156	180	3	6	N	N											
S.C.	67	67	1	4	115	97	-	-	225	168											
Ga.	175	298	1	13	11	311	11	5	-	-											
Fla.	474	384	10	15	559	539	6	6	-	-											
E.S. CENTRAL	249	196	16	10	347	419	5	5	-	-											
Ky.	27	24	1	1	62	68	2	-	-	-											
Tenn.	86	83	7	2	127	145	3	2	-	-											
Ala.	110	70	6	5	125	139	-	3	-	-											
Miss.	26	19	2	2	33	67	-	-	-	-											
W.S. CENTRAL	709	526	32	48	466	1,157	10	14	4,335	2,603											
Ark.	30	31	-	1	73	60	-	-	-	-											
La.	142	80	-	1	-	-	-	-	42	9											
Okla.	19	33	2	1	91	89	1	-	-	-											
Tex.	518	382	30	45	302	1,008	9	14	4,293	2,594											
MOUNTAIN	205	196	37	27	281	239	5	4	1,622	361											
Mont.	-	-	-	-	4	5	-	-	-	-											
Idaho	13	4	2	2	4	5	-	-	-	-											
Wyo.	1	-	-	-	2	2	-	-	24	38											
Colo.	21	23	-	3	58	58	1	3	1,225	-											
N. Mex.	26	37	1	4	14	30	-	-	68	-											
Ariz.	124	120	34	18	126	96	2	1	-	-											
Utah	4	3	-	-	27	21	1	-	305	323											
Nev.	16	9	-	-	46	22	1	-	-	-											
PACIFIC	764	922	23	45	1,353	1,721	43	59	-	-											
Wash.	65	47	-	-	142	146	3	2	-	-											
Oreg.	19	29	-	-	52	65	1	2	-	-											
Calif.	677	839	23	45	1,072	1,404	33	55	-	-											
Alaska	-	1	-	-	20	37	-	-	-	-											
Hawaii	3	6	-	-	67	69	6	-	-	-											
Guam	-	1	-	-	-	38	-	-	-	90											
P.R.	71	122	3	9	60	58	-	-	186	396											
V.I.	4	1	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	-	U	10	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


