
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending June 11, 2005 (WEEK 23)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2005
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2005
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2005
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2004
Giardiasis cummulative for 2005
Giardiasis cummulative for 2004
Gonorrhea cummulative for 2005
Gonorrhea cummulative for 2004

tab delimited data:
test
UNITED STATES	497	556	68	98	69	52	6,259	6,991	126,992	138,989											
NEW ENGLAND	40	36	19	23	7	6	551	640	2,493	3,101											
Maine	4	1	3	-	-	-	55	60	57	113											
N.H.	4	6	1	4	-	-	26	18	70	56											
Vt.	3	-	-	-	-	-	68	47	21	38											
Mass.	15	19	6	7	7	6	230	298	1,144	1,327											
R.I.	1	5	-	-	-	-	35	50	229	405											
Conn.	13	5	9	12	-	-	137	167	972	1,162											
MID. ATLANTIC	53	60	3	12	8	10	1,190	1,544	13,120	16,024											
Upstate N.Y.	19	17	3	3	3	3	406	468	2,751	3,192											
N.Y. City	2	11	-	-	-	-	310	481	3,892	5,027											
N.J.	12	13	-	3	-	4	160	202	1,856	3,003											
Pa.	20	19	-	6	5	3	314	393	4,621	4,802											
E.N. CENTRAL	91	112	9	17	4	6	902	1,064	22,844	29,143											
Ohio	36	20	1	4	2	6	261	320	6,881	9,400											
Ind.	8	12	-	-	-	-	N	N	3,434	2,736											
Ill.	14	29	1	1	-	-	171	342	6,767	8,683											
Mich.	16	20	-	2	2	-	263	233	3,829	6,327											
Wis.	17	31	7	10	-	-	207	169	1,933	1,997											
W.N. CENTRAL	71	88	15	16	9	11	796	758	7,130	7,195											
Minn.	9	26	4	7	2	2	394	261	1,015	1,272											
Iowa	14	19	-	-	-	-	85	103	643	540											
Mo.	25	16	7	7	2	3	167	218	3,983	3,649											
N. Dak.	1	3	-	-	-	3	1	11	24	61											
S. Dak.	2	3	1	-	-	-	35	28	170	115											
Nebr.	5	11	3	2	3	-	42	54	369	472											
Kans.	15	10	-	-	2	3	72	83	926	1,086											
S. ATLANTIC	71	56	10	11	33	8	921	1,089	31,090	33,654											
Del.	-	-	N	N	N	N	11	21	345	413											
Md.	10	13	2	2	-	2	68	41	2,866	3,423											
D.C.	-	1	-	-	-	-	20	30	893	1,072											
Va.	4	4	4	6	8	-	219	156	3,166	3,852											
W. Va.	1	1	-	-	-	-	13	12	329	363											
N.C.	-	-	-	-	17	4	N	N	6,965	6,706											
S.C.	1	5	-	-	-	-	31	39	3,708	4,022											
Ga.	9	14	2	1	-	-	218	346	4,651	6,232											
Fla.	46	18	2	2	8	2	341	444	8,167	7,571											
E.S. CENTRAL	29	38	-	2	5	7	160	154	10,004	10,829											
Ky.	7	9	-	1	4	4	N	N	1,498	1,038											
Tenn.	11	10	-	-	1	3	80	76	3,454	3,503											
Ala.	11	11	-	-	-	-	80	78	2,161	3,449											
Miss.	-	8	-	1	-	-	-	-	2,891	2,839											
W.S. CENTRAL	14	34	2	1	2	4	94	117	18,966	19,008											
Ark.	3	8	-	-	-	-	34	51	1,923	1,745											
La.	2	1	2	-	2	-	14	20	4,569	5,205											
Okla.	4	5	-	-	-	-	46	46	1,974	1,985											
Tex.	5	20	-	1	-	4	N	N	10,500	10,073											
MOUNTAIN	51	55	10	15	1	-	472	523	4,807	4,883											
Mont.	3	3	-	-	-	-	15	15	46	47											
Idaho	5	14	5	3	-	-	38	69	34	35											
Wyo.	-	-	1	1	-	-	10	7	26	24											
Colo.	15	13	1	1	-	-	166	169	1,244	1,400											
N. Mex.	1	5	3	2	-	-	16	31	349	448											
Ariz.	11	6	N	N	N	N	65	80	1,767	1,700											
Utah	8	6	-	7	-	-	132	110	277	220											
Nev.	8	8	-	1	1	-	30	42	1,064	1,009											
PACIFIC	77	77	-	1	-	-	1,173	1,102	16,538	15,152											
Wash.	21	25	-	-	-	-	112	110	1,547	1,164											
Oreg.	16	9	-	1	-	-	96	164	679	438											
Calif.	33	39	-	-	-	-	907	763	13,693	12,655											
Alaska	4	1	-	-	-	-	32	26	228	286											
Hawaii	3	3	-	-	-	-	26	39	391	609											
Guam	N	N	-	-	-	-	-	2	-	105											
P.R.	-	-	-	-	-	-	11	75	172	116											
V.I.	-	-	-	-	-	-	-	-	2	59											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


