
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending April 24, 2010 (WEEK 16)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2010
Legionellosis cummulative for 2009
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2010
Lyme disease cummulative for 2009
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2010
Malaria cummulative for 2009

tab delimited data:
test
UNITED STATES	14	57	167	474	505	90	445	2,434	2,262	3,559	12	22	78	289	286						
NEW ENGLAND	-	2	18	9	24	17	137	851	210	1,137	1	1	4	2	11						
Conn.	-	1	5	4	6	-	45	295	-	533	-	0	3	-	1						
Maine	-	0	3	-	-	17	12	76	79	34	-	0	1	-	-						
Mass.	-	1	9	-	16	-	42	397	-	393	-	0	3	-	8						
N.H.	-	0	2	1	-	-	18	93	107	147	-	0	1	1	-						
R.I.	-	0	4	3	1	-	1	29	5	4	-	0	1	-	1						
Vt.	-	0	1	1	1	-	5	42	19	26	1	0	1	1	1						
MID. ATLANTIC	4	16	72	105	125	50	209	1,143	1,363	1,484	2	7	13	76	59						
N.J.	-	1	13	-	21	-	38	389	263	482	-	0	1	-	-						
N.Y. (Upstate)	2	5	29	35	40	29	52	430	310	363	1	1	4	20	15						
N.Y. City	-	3	19	26	13	-	4	32	2	57	-	4	12	41	36						
Pa.	2	6	25	44	51	21	107	652	788	582	1	1	4	15	8						
E.N. CENTRAL	2	10	39	87	103	-	24	223	55	161	-	2	11	21	39						
Ill.	-	1	10	7	11	-	1	11	1	3	-	1	5	7	15						
Ind.	-	1	5	8	14	-	1	7	7	6	-	0	4	2	6						
Mich.	-	2	13	18	19	-	1	9	1	2	-	0	3	3	5						
Ohio	2	5	17	52	44	-	1	5	5	3	-	0	6	9	11						
Wis.	-	1	5	2	15	-	20	205	41	147	-	0	1	-	2						
W.N. CENTRAL	2	2	15	17	16	-	4	251	9	36	1	1	8	19	10						
Iowa	-	0	3	-	7	-	0	15	-	4	1	0	1	5	4						
Kans.	-	0	1	1	3	-	0	2	1	5	-	0	1	3	1						
Minn.	2	0	13	6	-	-	0	251	6	25	-	0	8	3	1						
Mo.	-	1	5	6	3	-	0	1	1	1	-	0	1	3	3						
Nebr.	-	0	2	2	2	-	0	3	1	-	-	0	2	5	-						
N. Dak.	-	0	1	2	1	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	1	-	-	-	0	0	-	1	-	0	0	-	1						
S. ATLANTIC	5	10	22	109	110	21	68	254	535	688	6	6	16	85	112						
Del.	-	0	5	3	-	3	13	65	146	148	-	0	1	1	1						
D.C.	-	0	2	1	2	-	0	5	1	2	1	0	1	4	5						
Fla.	3	4	10	48	43	-	2	11	20	9	2	2	7	41	29						
Ga.	-	1	4	14	18	-	0	5	2	14	-	1	5	2	20						
Md.	-	2	12	23	22	10	29	135	227	377	2	1	13	17	29						
N.C.	-	0	5	2	17	-	0	14	12	16	-	0	3	5	16						
S.C.	-	0	2	1	2	1	1	3	8	8	-	0	1	1	1						
Va.	1	1	6	15	6	7	11	79	108	98	1	1	5	14	10						
W. Va.	1	0	2	2	-	-	0	33	11	16	-	0	2	-	1						
E.S. CENTRAL	-	2	12	21	22	-	1	4	7	5	1	0	3	5	10						
Ala.	-	0	2	3	4	-	0	1	-	-	-	0	3	1	2						
Ky.	-	1	3	6	10	-	0	1	1	1	-	0	3	2	1						
Miss.	-	0	2	2	-	-	0	0	-	-	-	0	1	-	-						
Tenn.	-	1	9	10	8	-	1	4	6	4	1	0	1	2	7						
W.S. CENTRAL	-	2	9	14	26	-	4	43	9	11	-	1	30	38	7						
Ark.	-	0	1	1	2	-	0	0	-	-	-	0	1	1	-						
La.	-	0	2	1	1	-	0	0	-	-	-	0	1	-	1						
Okla.	-	0	2	-	1	-	0	0	-	-	-	0	1	2	-						
Tex.	-	1	9	12	22	-	4	43	9	11	-	1	30	35	6						
MOUNTAIN	1	3	8	29	31	-	1	4	4	7	-	0	6	12	4						
Ariz.	1	1	4	12	11	-	0	1	-	-	-	0	2	6	1						
