
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending January 14, 2012 (WEEK 02)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2012
Legionellosis cummulative for 2011
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2012
Lyme disease cummulative for 2011
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2012
Malaria cummulative for 2011

tab delimited data:
test
UNITED STATES	27	64	161	52	73	119	349	1,517	278	345	10	25	48	17	47						
NEW ENGLAND	-	4	39	-	3	1	78	500	5	120	-	1	7	-	3						
Conn.	-	1	10	-	-	-	33	232	-	64	-	0	2	-	1						
Maine	-	0	3	-	-	-	12	67	2	-	-	0	2	-	-						
Mass.	-	3	24	-	2	-	18	106	-	36	-	1	6	-	2						
N.H.	-	0	3	-	-	-	10	90	-	16	-	0	1	-	-						
R.I.	-	0	9	-	-	-	1	31	-	-	-	0	2	-	-						
Vt.	-	0	2	-	1	1	6	68	3	4	-	0	1	-	-						
MID. ATLANTIC	7	16	72	9	18	98	185	746	234	142	-	6	13	-	11						
N.J.	-	0	0	-	-	81	1	107	172	-	-	0	0	-	-						
N.Y. (Upstate)	6	6	27	7	3	4	56	212	4	4	-	1	4	-	2						
N.Y. City	-	3	14	-	8	-	1	13	-	4	-	4	11	-	5						
Pa.	1	5	37	2	7	13	104	522	58	134	-	1	5	-	4						
E.N. CENTRAL	10	12	51	18	15	2	15	211	3	27	1	3	10	2	5						
Ill.	-	2	11	-	2	-	1	18	-	2	-	1	5	-	1						
Ind.	1	2	7	2	3	-	1	12	-	-	-	0	2	-	-						
Mich.	-	2	15	-	4	1	1	12	1	-	-	0	4	1	-						
Ohio	9	7	34	16	6	1	1	6	2	-	1	1	4	1	3						
Wis.	-	0	1	-	-	-	12	172	-	25	-	0	2	-	1						
W.N. CENTRAL	-	1	8	1	1	-	1	16	-	1	-	1	5	1	-						
Iowa	-	0	2	-	-	-	0	13	-	-	-	0	3	1	-						
Kans.	-	0	2	-	-	-	0	2	-	-	-	0	2	-	-						
Minn.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Mo.	-	1	5	1	1	-	0	2	-	1	-	0	2	-	-						
Nebr.	-	0	2	-	-	-	0	2	-	-	-	0	1	-	-						
N. Dak.	-	0	1	-	-	-	0	9	-	-	-	0	0	-	-						
S. Dak.	-	0	1	-	-	-	0	2	-	-	-	0	1	-	-						
S. ATLANTIC	5	10	29	13	6	15	59	178	31	54	8	8	24	12	20						
Del.	-	0	4	-	-	5	12	48	8	20	-	0	3	-	-						
D.C.	-	0	3	-	-	-	0	3	1	2	-	0	1	-	1						
Fla.	4	3	13	7	2	1	3	8	4	1	4	2	6	5	4						
Ga.	-	1	3	3	1	-	0	5	-	-	-	1	6	-	3						
Md.	-	1	14	-	3	6	20	114	13	18	3	2	14	3	7						
N.C.	1	1	7	2	-	-	0	12	-	1	-	0	6	-	3						
S.C.	-	0	5	-	-	-	0	6	-	-	-	0	1	-	-						
Va.	-	1	7	1	-	1	14	75	3	12	1	1	8	4	2						
W. Va.	-	0	5	-	-	2	0	13	2	-	-	0	0	-	-						
E.S. CENTRAL	1	2	11	2	3	-	1	5	-	-	-	1	4	-	-						
Ala.	-	0	2	-	1	-	0	2	-	-	-	0	3	-	-						
Ky.	-	1	4	-	1	-	0	1	-	-	-	0	2	-	-						
Miss.	-	0	3	-	-	-	0	1	-	-	-	0	1	-	-						
Tenn.	1	1	8	2	1	-	0	4	-	-	-	0	3	-	-						
W.S. CENTRAL	-	3	8	1	4	-	1	3	-	-	-	1	4	-	-						
Ark.	-	0	2	-	-	-	0	0	-	-	-	0	1	-	-						
La.	-	0	3	-	1	-	0	1	-	-	-	0	1	-	-						
Okla.	-	0	3	-	-	-	0	0	-	-	-	0	1	-	-						
Tex.	-	2	7	1	3	-	1	3	-	-	-	0	4	-	-						
MOUNTAIN	-	2	8	-	2	-	0	5	2	1	-	1	5	-	4						
Ariz.	-	1	4	-	1	-	0	4	1	-	-	0	4	-	1						
Colo.	-	0	1	-	-	-	0	1	-	-	-	0	3	-	-						
Idaho	-	0	1	-	-	-	0	2	1	-	-	0	1	-	-						
Mont.	-	0	1	-	-	-	0	3	-	-	-	0	1	-	-						
Nev.	-	0	2	-	1	-	0	1	-	-	-	0	2	-	2						
N. Mex.	-	0	2	-	-	-	0	2	-	1	-	0	1	-	1						
Utah	-	0	2	-	-	-	0	1	-	-	-	0	1	-	-						
