
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending March 9, 2002 (WEEK 10)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 2002
Meningococcal Disease cummulative for 2001
Mumps cummulative for 2002
Mumps cummulative for 2001
Pertussis cummulative for 2002
Pertussis cummulative for 2001
Rabies, Animal cummulative for 2002
Rabies, Animal cummulative for 2001

tab delimited data:
test
UNITED STATES	324	713	45	29	779	1,048	645	1,066													
NEW ENGLAND	28	41	2	-	137	135	99	79													
Maine	2	-	-	-	3	-	5	12													
N.H.	3	3	2	-	1	14	1	1													
Vt.	3	3	-	-	23	17	21	19													
Mass.	17	24	-	-	110	99	28	20													
R.I.	2	-	-	-	-	-	4	8													
Conn.	1	11	-	-	-	5	40	19													
MID. ATLANTIC	32	81	6	2	60	76	103	155													
Upstate N.Y.	12	16	2	1	50	49	82	89													
N.Y. City	4	15	1	1	5	7	5	1													
N.J.	5	32	1	-	-	-	-	22													
Pa.	11	18	2	-	5	20	16	43													
E.N. CENTRAL	48	74	6	2	109	138	2	8													
Ohio	23	22	3	1	76	95	1	-													
Ind.	9	1	-	-	8	3	1	1													
Ill.	-	18	1	1	11	8	-	-													
Mich.	11	21	2	-	13	14	-	3													
Wis.	5	12	-	-	1	18	-	4													
W.N. CENTRAL	24	38	4	1	113	32	44	56													
Minn.	4	-	-	-	26	-	5	12													
Iowa	5	11	-	-	43	5	5	12													
Mo.	11	16	2	-	28	17	1	3													
N. Dak.	-	-	-	-	-	-	-	8													
S. Dak.	2	2	-	-	5	2	16	10													
Nebr.	-	2	-	-	-	-	-	-													
Kans.	2	7	2	1	11	8	17	11													
S. ATLANTIC	60	118	6	2	64	41	296	330													
Del.	1	-	-	-	1	-	3	-													
Md.	1	16	1	1	11	10	38	67													
D.C.	-	-	-	-	-	-	-	-													
Va.	5	12	1	1	15	6	88	64													
W. Va.	-	3	-	-	1	1	22	21													
N.C.	8	26	1	-	10	10	87	95													
S.C.	10	6	1	-	18	5	11	9													
Ga.	9	22	2	-	-	6	47	41													
Fla.	26	33	-	-	8	3	-	33													
E.S. CENTRAL	17	45	4	-	27	25	22	111													
Ky.	2	7	1	-	8	8	3	2													
Tenn.	5	15	1	-	18	11	14	106													
Ala.	9	17	1	-	1	3	5	3													
Miss.	1	6	1	-	-	3	-	-													
W.S. CENTRAL	16	158	3	1	70	4	21	216													
Ark.	7	7	-	-	5	2	-	-													
La.	2	28	-	1	-	-	-	2													
Okla.	6	11	-	-	7	1	21	12													
Tex.	1	112	3	-	58	1	-	202													
MOUNTAIN	31	30	2	4	114	492	23	50													
Mont.	1	-	-	-	2	3	-	5													
Idaho	-	3	1	-	12	111	-	-													
Wyo.	-	-	-	1	1	-	1	15													
Colo.	10	11	-	1	66	113	-	-													
N. Mex.	-	5	-	2	18	11	-	1													
Ariz.	10	6	-	-	9	249	22	29													
Utah	4	2	1	-	5	5	-	-													
Nev.	6	3	-	-	1	-	-	-													
PACIFIC	68	128	12	17	85	105	35	61													
Wash.	11	20	-	-	53	12	-	-													
Oreg.	15	2	N	N	12	2	-	-													
Calif.	39	101	12	10	18	83	17	37													
Alaska	1	1	-	-	2	-	18	24													
Hawaii	2	4	-	7	-	8	-	-													
Guam	-	-	-	-	-	-	-	-													
P.R.	-	1	-	-	-	1	13	20													
V.I.	-	-	-	-	-	-	-	-													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	-	U	-	U	-	U	-	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


