
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending July 9, 2011 (WEEK 27)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2011
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2010
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2011
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2010
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2011
Syphillis, primary & secondary cummulative for 2010

tab delimited data:
test
UNITED STATES	53	284	937	7,850	9,560	3	23	101	607	1,172	40	257	363	5,878	6,698						
NEW ENGLAND	1	11	79	256	519	1	1	5	26	69	-	8	19	197	229						
Conn.	-	0	49	8	232	-	0	3	6	20	-	1	8	32	43						
Maine	-	2	13	81	79	-	0	1	3	5	-	0	3	9	14						
Mass.	-	0	3	14	52	-	0	3	6	36	-	5	14	116	144						
N.H.	1	2	8	68	73	1	0	1	5	4	-	0	3	12	11						
R.I.	-	1	36	39	28	-	0	3	1	1	-	0	7	23	15						
Vt.	-	1	6	46	55	-	0	2	5	3	-	0	2	5	2						
MID. ATLANTIC	2	23	81	568	1,000	1	3	27	79	152	8	31	46	708	854						
N.J.	-	6	29	114	441	-	1	4	26	38	-	4	10	101	125						
N.Y. (Upstate)	-	2	10	55	100	-	1	9	31	76	4	3	20	96	58						
N.Y. City	2	13	42	399	459	1	0	14	22	38	-	15	31	339	470						
Pa.	N	0	0	N	N	N	0	0	N	N	4	7	13	172	201						
E.N. CENTRAL	4	65	110	1,798	1,959	-	4	10	101	171	-	29	56	612	989						
Ill.	N	0	0	N	N	N	0	0	N	N	-	14	23	242	486						
Ind.	-	15	32	383	443	-	1	4	16	34	-	3	14	83	77						
Mich.	-	15	29	422	448	-	1	4	24	53	-	4	10	94	139						
Ohio	-	25	45	710	759	-	2	7	49	59	-	9	21	171	263						
Wis.	4	9	24	283	309	-	0	3	12	25	-	1	4	22	24						
W.N. CENTRAL	1	5	35	92	511	-	1	5	4	69	-	7	18	138	145						
Iowa	N	0	0	N	N	N	0	0	N	N	-	0	3	11	9						
Kans.	N	0	0	N	N	N	0	0	N	N	-	0	3	9	10						
Minn.	U	2	24	-	386	U	0	5	-	56	U	3	10	56	45						
Mo.	N	0	0	N	N	N	0	0	N	N	-	2	9	59	76						
Nebr.	1	2	9	74	87	-	0	1	4	11	-	0	2	3	5						
N. Dak.	-	0	18	18	38	-	0	1	-	2	-	0	1	-	-						
S. Dak.	N	0	0	N	N	N	0	0	N	N	-	0	1	-	-						
S. ATLANTIC	24	68	170	2,201	2,575	-	6	22	165	323	15	62	178	1,529	1,528						
Del.	-	1	6	33	22	-	0	1	-	-	-	0	4	12	3						
D.C.	-	1	3	28	52	-	0	1	4	7	-	3	8	99	74						
Fla.	12	23	68	892	966	-	3	13	80	130	-	22	44	551	539						
Ga.	6	19	54	500	827	-	2	7	40	99	-	10	130	241	328						
Md.	3	10	32	325	307	-	1	4	18	35	5	8	17	212	133						
