
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending June 12, 2004 (WEEK 23)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 2004
Malaria cummulative for 2003
Meningococcal Disease cummulative for 2004
Meningococcal Disease cummulative for 2003
Pertussis cummulative for 2004
Pertussis cummulative for 2003
Rabies, Animal cummulative for 2004
Rabies, Animal cummulative for 2003
Rocky Mountain Spotted Fever cummulative for 2004
Rocky Mountain Spotted Fever cummulative for 2003

tab delimited data:
test
UNITED STATES	431	414	700	902	3,785	2,978	2,064	3,065	273	169											
NEW ENGLAND	40	10	33	42	749	293	220	197	11	1											
Maine	5	1	8	5	2	2	28	19	-	-											
N.H.	-	2	3	3	20	18	8	10	-	-											
Vt.	2	-	1	-	34	29	9	12	-	-											
Mass.	21	7	19	26	672	223	89	74	10	1											
R.I.	2	-	1	2	9	5	13	25	1	-											
Conn.	10	-	1	6	12	16	73	57	-	-											
MID. ATLANTIC	96	98	86	110	1,015	293	185	363	20	12											
Upstate N.Y.	15	19	21	23	727	114	152	135	1	-											
N.Y. City	38	52	14	26	60	45	4	4	3	4											
N.J.	20	13	18	15	83	46	-	62	5	5											
Pa.	23	14	33	46	145	88	29	162	11	3											
E.N. CENTRAL	28	44	99	146	458	225	17	28	14	7											
Ohio	10	7	41	37	175	97	7	10	10	3											
Ind.	-	-	12	25	40	28	3	2	1	1											
Ill.	2	22	9	42	17	18	6	4	-	2											
Mich.	10	12	30	24	46	20	1	12	3	1											
Wis.	6	3	7	18	180	62	-	-	-	-											
W.N. CENTRAL	28	18	45	67	232	129	201	310	21	7											
Minn.	13	11	12	16	40	39	22	11	-	-											
Iowa	1	2	10	12	30	34	29	33	-	1											
Mo.	4	1	11	27	128	28	7	2	16	6											
N. Dak.	2	-	1	-	8	2	26	29	-	-											
S. Dak.	1	-	1	1	9	2	10	67	-	-											
Nebr.	2	-	2	5	2	2	53	64	5	-											
Kans.	5	4	8	6	15	22	54	104	-	-											
S. ATLANTIC	124	101	131	158	222	189	757	1,245	127	109											
Del.	3	-	2	8	5	1	9	23	-	-											
Md.	28	26	7	13	41	27	50	175	11	22											
D.C.	7	5	4	3	2	-	-	-	-	-											
Va.	10	7	9	11	57	33	203	238	1	1											
W. Va.	-	4	4	1	4	5	32	37	-	-											
N.C.	9	6	20	19	43	65	292	333	103	54											
S.C.	7	2	12	13	25	9	61	83	5	8											
Ga.	16	20	7	19	8	18	107	168	1	20											
Fla.	44	31	66	71	37	31	3	188	6	4											
E.S. CENTRAL	15	9	29	41	49	61	58	95	39	25											
Ky.	1	1	3	8	9	15	11	15	-	-											
Tenn.	3	4	10	9	28	31	20	69	21	16											
Ala.	9	2	6	12	6	10	24	10	9	3											
Miss.	2	2	10	12	6	5	3	1	9	6											
W.S. CENTRAL	40	51	66	108	176	182	518	691	34	5											
Ark.	5	3	12	10	9	10	24	25	12	-											
La.	2	2	16	30	3	5	-	-	3	-											
Okla.	2	2	4	8	13	14	61	112	19	2											
Tex.	31	44	34	60	151	153	433	554	-	3											
MOUNTAIN	14	14	31	49	449	478	42	47	3	3											
Mont.	-	-	1	2	13	-	5	7	-	-											
Idaho	1	1	4	5	17	17	-	1	1	1											
Wyo.	-	-	2	2	3	119	-	-	-	2											
Colo.	5	10	9	12	231	175	5	3	-	-											
N. Mex.	1	-	4	5	53	23	-	3	-	-											
Ariz.	2	2	6	19	92	85	32	31	1	-											
Utah	3	1	3	-	30	44	-	1	1	-											
Nev.	2	-	2	4	10	15	-	1	-	-											
PACIFIC	46	69	180	181	435	1,128	66	89	4	-											
Wash.	2	10	18	16	188	205	-	-	-	-											
Oreg.	8	6	38	32	197	202	-	2	2	-											
Calif.	35	51	119	124	35	715	58	82	2	-											
Alaska	-	-	1	2	8	-	8	5	-	-											
Hawaii	1	2	4	7	7	6	-	-	-	-											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	2	6	2	1	19	28	N	N											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


