
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending July 21, 2012 (WEEK 29)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2012
Rabies, animal cummulative for 2011
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2012
Salmonellosis cummulative for 2011
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2012
Shiga toxin-producing E. coli(STEC)† cummulative for 2011

tab delimited data:
test
UNITED STATES	55	70	133	1,728	2,377	676	852	1,946	19,369	22,830	59	100	256	2,172	2,622						
NEW ENGLAND	3	7	16	191	160	19	38	80	961	1,151	1	3	12	86	113						
Conn.	-	3	10	92	90	-	7	20	205	283	-	1	5	24	31						
Maine	3	1	6	53	33	2	3	9	84	66	-	0	3	4	17						
Mass.	-	0	0	-	-	13	20	44	529	559	-	1	7	42	44						
N.H.	-	0	3	15	12	-	2	8	53	102	-	0	3	8	13						
R.I.	-	0	6	12	10	1	2	12	44	108	-	0	2	1	2						
Vt.	-	0	4	19	15	3	2	8	46	33	1	0	3	7	6						
MID. ATLANTIC	16	12	36	252	425	60	89	207	2,190	2,817	4	11	35	229	306						
N.J.	-	0	0	-	-	-	16	48	321	643	-	2	8	32	77						
N.Y. (Upstate)	16	7	20	208	172	31	26	67	624	606	3	4	13	82	83						
N.Y. City	-	0	1	-	8	11	20	41	537	573	-	1	6	44	48						
Pa.	-	5	16	44	245	18	27	77	708	995	1	3	17	71	98						
E.N. CENTRAL	5	3	20	76	75	123	78	186	2,053	2,602	27	13	50	302	423						
Ill.	2	0	6	35	22	-	27	68	686	904	-	3	14	60	108						
Ind.	-	0	7	5	6	-	12	36	276	294	-	2	10	58	70						
Mich.	-	1	6	22	26	10	16	42	355	393	-	3	13	79	56						
Ohio	3	0	6	14	21	113	22	46	625	573	27	3	9	89	73						
Wis.	N	0	0	N	N	-	6	28	111	438	-	1	22	16	116						
W.N. CENTRAL	3	3	15	97	90	51	49	113	1,206	1,484	7	15	58	333	433						
