
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending December 3, 2005 (WEEK 48)*

column labels in same order that data fields appears in each record below:
Reporting Area
Tuberculosis cummulative for 2005
Tuberculosis cummulative for 2004
Typhoid Fever cummulative for 2005
Typhoid Fever cummulative for 2004
Varicella (Chicken Pox) cummulative for 2005
Varicella (Chicken Pox) cummulative for 2004
West Nile virus disease § Neuroinvasive cummulative for 2005
West Nile virus disease § Neuroinvasive cummulative for 2004
West Nile virus disease § Non-neuroinvasive † cummulative for 2005

tab delimited data:
test
UNITED STATES	10,564	12,199	250	295	23,738	26,437	1,149	1,142	1,436												
NEW ENGLAND	327	404	24	22	2,255	3,206	9	-	4												
Maine	14	20	1	-	213	262	-	-	-												
N.H.	6	16	-	-	1,386	-	-	-	-												
Vt.	5	5	-	-	114	413	-	-	-												
Mass.	221	230	14	15	542	806	4	-	2												
R.I.	29	48	1	1	-	-	1	-	-												
Conn.	52	85	8	6	U	1,725	4	-	2												
MID. ATLANTIC	1,864	1,912	47	72	4,408	88	26	17	17												
Upstate N.Y.	230	266	5	10	-	-	-	5	-												
N.Y. City	909	941	21	29	-	-	10	2	4												
N.J.	433	427	13	18	-	-	2	1	2												
Pa.	292	278	8	15	4,408	88	14	9	11												
E.N. CENTRAL	1,127	1,076	22	35	5,998	11,635	233	66	115												
Ohio	221	182	2	7	1,417	1,338	46	11	15												
Ind.	121	121	1	-	482	N	10	8	1												
Ill.	530	478	8	16	75	5,868	130	29	88												
Mich.	187	213	6	9	3,653	3,798	36	13	5												
Wis.	68	82	5	3	371	631	11	5	6												
W.N. CENTRAL	397	426	6	8	568	177	142	86	413												
Minn.	167	164	5	4	-	-	16	13	27												
Iowa	38	42	-	-	N	N	13	13	19												
Mo.	94	112	-	2	421	5	17	27	13												
N. Dak.	2	4	-	-	55	82	12	2	74												
S. Dak.	14	8	-	-	92	90	35	6	192												
Nebr.	29	36	-	2	-	-	36	7	80												
Kans.	53	60	1	-	-	-	13	18	8												
S. ATLANTIC	2,228	2,574	51	43	2,282	2,141	30	65	22												
Del.	19	17	1	-	28	5	1	-	-												
Md.	239	259	12	12	-	-	4	10	1												
D.C.	48	77	-	-	37	23	-	1	-												
Va.	268	249	18	9	684	481	-	4	-												
W. Va.	24	22	-	-	1,062	1,223	-	-	N												
N.C.	248	317	5	8	-	N	2	3	2												
S.C.	199	164	-	-	471	409	5	-	-												
Ga.	345	521	4	4	-	-	9	14	7												
Fla.	838	948	11	10	-	-	9	33	12												
E.S. CENTRAL	507	592	7	8	-	48	64	60	38												
Ky.	99	108	2	3	N	N	5	1	-												
Tenn.	233	197	2	5	-	-	14	13	3												
Ala.	175	182	1	-	-	48	6	15	4												
Miss.	-	105	2	-	-	-	39	31	31												
W.S. CENTRAL	1,321	1,772	16	26	5,876	6,789	231	237	115												
Ark.	105	108	-	-	24	-	11	17	15												
La.	-	-	1	-	111	56	100	85	38												
Okla.	126	151	1	1	-	-	13	16	11												
Tex.	1,090	1,513	14	25	5,741	6,733	107	119	51												
MOUNTAIN	335	500	11	7	2,351	2,353	134	322	205												
Mont.	8	14	-	-	-	-	8	2	17												
Idaho	-	3	-	-	-	-	2	1	7												
Wyo.	-	4	-	-	52	55	6	2	6												
Colo.	51	120	7	2	1,690	1,874	19	41	72												
N. Mex.	19	35	-	-	156	U	20	31	13												
Ariz.	200	198	2	2	-	-	44	214	44												
Utah	26	35	1	1	453	424	21	6	31												
Nev.	31	91	1	2	-	-	14	25	15												
PACIFIC	2,458	2,943	66	74	-	-	280	289	507												
Wash.	228	216	5	6	N	N	-	-	-												
Oreg.	54	95	3	1	-	-	1	-	6												
Calif.	2,034	2,498	46	61	-	-	279	289	501												
Alaska	38	33	-	-	-	-	-	-	-												
Hawaii	104	101	12	6	-	-	-	-	-												
Guam	-	49	-	-	-	209	-	-	-												
P.R.	-	104	-	-	565	377	-	-	-												
V.I.	-	-	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	-												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2005 are provisional and cumulative (year-to-date).

§ Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Infectious Diseases 
(ArboNet Surveillance).

† Not previously notifiable.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


