
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending October 20, 2007 (WEEK 42)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2007
Varicella (chickenpox) cummulative for 2006
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2007
West Nile virus disease † Neuroinvasive cummulative for 2006
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2007
West Nile virus disease † Non-neuroinvasive § cummulative for 2006

tab delimited data:
test
UNITED STATES	272	796	2,813	27,801	35,954	-	1	123	986	1,477	1	2	287	2,121	2,746						
NEW ENGLAND	9	16	124	573	3,512	-	0	2	7	9	-	0	2	5	3						
Conn.	-	0	76	2	1,300	-	0	2	4	7	-	0	1	1	2						
Maine	-	0	7	-	194	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	1	-	1,141	-	0	2	3	2	-	0	2	3	1						
N.H.	4	7	17	270	318	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	-						
Vt.	5	8	66	301	559	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	2	108	195	3,299	3,974	-	0	3	16	26	-	0	1	5	12						
N.J.	N	0	0	N	N	-	0	1	1	2	-	0	0	-	3						
N.Y. (Upstate)	N	0	0	N	N	-	0	0	-	8	-	0	0	-	4						
N.Y. City	-	0	0	-	-	-	0	3	12	8	-	0	1	2	4						
Pa.	2	108	195	3,299	3,974	-	0	1	3	8	-	0	1	3	1						
E.N. CENTRAL	75	229	568	7,827	11,529	-	0	16	83	244	-	0	7	42	174						
Ill.	-	2	11	111	117	-	0	13	51	127	-	0	7	30	88						
Ind.	-	0	0	-	-	-	0	2	6	27	-	0	1	4	53						
Mich.	29	97	258	3,196	3,548	-	0	5	13	43	-	0	0	-	12						
Ohio	46	105	449	3,723	7,040	-	0	4	10	36	-	0	2	5	11						
Wis.	-	19	80	797	824	-	0	1	3	11	-	0	1	3	10						
W.N. CENTRAL	7	32	136	1,311	1,412	-	0	40	231	223	-	0	113	695	482						
Iowa	N	0	0	N	N	-	0	4	10	22	-	0	3	14	15						
Kans.	-	8	52	439	267	-	0	3	11	17	-	0	7	26	13						
Minn.	-	0	0	-	-	-	0	11	42	31	-	0	11	54	34						
Mo.	7	15	78	726	1,035	-	0	9	53	51	-	0	2	10	10						
Nebr.	N	0	0	N	N	-	0	5	18	44	-	0	15	122	218						
N. Dak.	-	0	60	84	44	-	0	11	49	20	-	0	46	311	117						
S. Dak.	-	1	15	62	66	-	0	9	48	38	-	0	32	158	75						
S. ATLANTIC	41	99	239	4,043	3,605	-	0	11	34	18	-	0	6	30	13						
Del.	-	1	4	37	61	-	0	1	1	-	-	0	0	-	-						
D.C.	-	0	8	14	34	-	0	0	-	-	-	0	1	-	1						
Fla.	26	22	76	1,015	N	-	0	1	3	3	-	0	0	-	-						
Ga.	N	0	0	N	N	-	0	8	22	2	-	0	4	23	6						
Md.	N	0	0	N	N	-	0	2	4	10	-	0	2	4	1						
N.C.	-	0	0	-	-	-	0	0	-	1	-	0	0	-	-						
S.C.	1	21	72	852	925	-	0	2	2	1	-	0	1	2	-						
Va.	-	27	190	1,201	1,354	-	0	1	2	-	-	0	1	1	5						
W. Va.	14	22	50	924	1,231	-	0	0	-	1	-	0	0	-	-						
E.S. CENTRAL	-	6	571	409	28	-	0	11	61	117	-	0	13	81	97						
Ala.	-	6	571	406	26	-	0	2	14	8	-	0	1	4	-						
Ky.	N	0	0	N	N	-	0	1	3	5	-	0	0	-	1						
Miss.	-	0	2	3	2	-	0	7	40	88	-	0	11	74	90						
Tenn.	N	0	0	N	N	-	0	1	4	16	-	0	1	3	6						
W.S. CENTRAL	114	154	1,640	8,237	9,647	-	0	23	160	368	-	0	12	67	229						
Ark.	2	12	105	568	719	-	0	5	13	24	-	0	2	5	5						
La.	-	1	11	99	193	-	0	1	1	90	-	0	1	1	85						
Okla.	-	0	0	-	-	-	0	10	48	27	-	0	7	38	20						
Tex.	112	144	1,534	7,570	8,735	-	0	16	98	227	-	0	4	23	119						
MOUNTAIN	24	55	131	2,072	2,247	-	0	35	245	385	-	1	139	970	1,475						
Ariz.	-	0	0	-	-	-	0	6	31	60	-	0	10	40	72						
Colo.	12	21	62	825	1,206	-	0	17	95	66	-	0	65	449	278						
Idaho	N	0	0	N	N	-	0	2	8	139	-	0	19	101	856						
Mont.	11	5	40	317	N	-	0	10	36	12	-	0	30	157	22						
Nev.	-	0	1	1	9	-	0	1	1	34	-	0	3	10	90						
N. Mex.	-	5	37	302	321	-	0	8	36	3	-	0	6	21	5						
Utah	-	14	73	600	664	-	0	8	23	56	-	0	7	28	102						
Wyo.	1	0	11	27	47	-	0	4	15	15	-	0	34	164	50						
PACIFIC	-	0	9	30	-	-	0	17	149	87	1	0	22	226	261						
Alaska	-	0	9	30	N	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	N	-	0	17	145	80	1	0	20	208	196						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	1	4	7	-	0	4	18	62						
Wash.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	3						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	6	30	168	199	-	0	0	-	-	-	0	0	-	-						
P.R.	-	11	30	467	473	-	0	0	-	-	-	0	0	-	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, 
Vector-Borne, and Enteric Diseases (ArboNet Surveillance). Data for California serogroup, eastern equine, 
Powassan, St. Louis, and western equine diseases are available in Table I.

§ Not notifiable in all states.  Data from states where the condition is not notifiable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatric mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


