
TABLE I.  Provisional cases of infrequently reported notifiable diseases (<1,000 cases reported during the preceding year), United States, week ending December 25, 2010 (WEEK 51)*

column labels in same order that data fields appears in each record below:
Disease
Current week
Cummulative for 2010
5-year weekly average†
Total cases reported for year 2009
Total cases reported for year 2008
Total cases reported for year 2007
Total cases reported for year 2006
Total cases reported for year 2005
States reporting cases during current week (No.)

tab delimited data:
test
Anthrax	-	-	0	1	-	1	1	-		
Botulism, total	2	100	4	118	145	144	165	135		
foodborne	-	6	1	10	17	32	20	19		
infant	-	69	2	83	109	85	97	85		
other(wound & unspecified)	2	25	1	25	19	27	48	31	CA (2 )	
Brucellosis	1	121	3	115	80	131	121	120	AZ (1 )	
Chancroid	-	36	1	28	25	23	33	17		
Cholera	-	8	0	10	5	7	9	8		
Cyclosporiasis §	1	167	3	141	139	93	137	543	FL (1 )	
Diphtheria	-	-	-	-	-	-	-	-		
Domestic arboviral diseases §, ¶ :										
California serogroup virus disease	-	71	0	55	62	55	67	80		
Eastern equine encephalitis virus disease	-	10	-	4	4	4	8	21		
Powassan virus disease	-	5	0	6	2	7	1	1		
St. Louis encephalitis virus disease	-	8	-	12	13	9	10	13		
Western equine encephalitis virus disease	-	-	-	-	-	-	-	-		
Haemophilus influenzae **, invasive disease (age &lt;5 yrs):										
serotype b	-	16	1	35	30	22	29	9		
nonserotype b	-	148	5	236	244	199	175	135		
unknown serotype	3	249	5	178	163	180	179	217	RI (1 ), PA (1 ), GA (1 )	
Hansen disease §	-	57	2	103	80	101	66	87		
Hantavirus pulmonary syndrome §	-	17	1	20	18	32	40	26		
Hemolytic uremic syndrome, post-diarrheal §	-	217	8	242	330	292	288	221		
HIV infection, pediatric (age &lt;13 yrs) ††	-	-	1	-	-	-	-	380		
Influenza-associated pediatric mortality §, §§	1	60	1	358	90	77	43	45	NYC (1 )	
Listeriosis	8	743	23	851	759	808	884	896	NY (2 ), VA (1 ), FL (1 ), AR (1 ), CA (3 )	
Measles ¶¶	2	61	1	71	140	43	55	66	NY (1 ), WY (1 )	
Meningococcal disease, invasive *** :										
A,C,Y, and W-135	1	227	7	301	330	325	318	297	OH (1 )	
serogroup B	-	106	5	174	188	167	193	156		
other serogroup	-	9	1	23	38	35	32	27		
unknown serogroup	7	397	14	482	616	550	651	765	OH (1 ), FL (1 ), OR (1 ), CA (4 )	
Mumps	2	2,519	63	1,991	454	800	6,584	314	OH (1 ), HI (1 )	
Novel influenza A infection virus †††	-	4	0	43,774	2	4	NN	NN		
Plague	-	2	0	8	3	7	17	8		
Poliomyelitis, paralytic	-	-	0	1	-	-	-	1		
Polio virus infection, nonparalytic §	-	-	-	-	-	-	NN	NN		
Psittacosis §	-	4	0	9	8	12	21	16		
Q fever total §, §§§:	3	117	3	114	120	171	169	136		
acute	2	89	2	94	106	-	-	-	NY (1 ), FL (1 )	
chronic	1	28	0	20	14	-	-	-	PA (1 )	
Rabies, human	-	1	0	4	2	1	3	2		
Rubella ¶¶¶	-	6	0	3	16	12	11	11		
Rubella, congenital syndrome	-	-	-	2	-	-	1	1		
SARS CoV §, ****	-	-	-	-	-	-	-	-		
Smallpox §	-	-	-	-	-	-	-	-		
Streptococcal toxic-shock syndrome §	-	152	4	161	157	132	125	129		
Syphilis, congenital (age &lt;1 yr) ††††	-	207	8	423	431	430	349	329		
Tetanus	-	8	1	18	19	28	41	27		
Toxic-shock syndrome (staphylococcal) §	1	73	3	74	71	92	101	90	OH (1 )	
Trichinellosis	-	4	0	13	39	5	15	16		
Tularemia	1	107	2	93	123	137	95	154	CA (1 )	
Typhoid fever	1	396	9	397	449	434	353	324	WA (1 )	
Vancomycin-intermediate Staphylococcus aureus §	1	89	1	78	63	37	6	2	NY (1 )	
Vancomycin-resistant Staphylococcus aureus §	-	1	0	1	-	2	1	3		
Vibriosis (non-cholera Vibrio species infections) §	1	742	8	789	588	549	NN	NN	FL (1 )	
Viral Hemorrhagic Fever §§§§	-	1	-	NN	NN	NN	NN	NN		
Yellow fever	-	-	-	-	-	-	-	-		

-: No reported cases
N: Not reportable
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.

* Case counts for reporting year 2010 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf.

† Calculated by summing the incidence counts for the current week, the 2 weeks preceding the current week, and the 2 weeks 
following the current week, for a total of 5 preceding years.  The total sum of incident cases is then 
divided by 25 weeks. Additional information is available at 
http://wwwn.cdc.gov/nndss/document/5yearweeklyaverage.pdf.

§ Not reportable in all states.   Data from states where the condition is not reportable are 
excluded from this table except starting in 2007 for the Arboviral diseases, STD data, 
TB data, and influenza-associated pediatric mortality, and in 2003 for SARS-CoV.   Reporting 
exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.

¶ Includes both neuroinvasive and nonneuroinvasive. Updated weekly from reports to the Division of Vector-Borne Infectious 
Diseases, National Center for Zoonotic, Vector-Borne, and Enteric Diseases (ArboNET Surveillance). Data for 
West Nile virus are available in Table II.

** Data for H. influenzae (all ages, all serotypes) are available in Table II.

†† Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV/AIDS, 
Viral Hepatitis, STD, and TB Prevention. Implementation of HIV reporting influences the 
number of cases reported. Updates of pediatric HIV data have been temporarily suspended until upgrading 
of the national HIV/ AIDS surveillance data management system is completed. Data for HIV/AIDS, 
when available, are displayed in Table IV, which appears quarterly.

§§ Updated weekly from reports to the Influenza Division, National Center for Immunization and Respiratory 
Diseases. Please refer to the MMWR publication for weekly updates to the footnote for this condition.

¶¶ Please refer to the MMWR publication for weekly updates to the footnote for this condition.

