
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending November 21, 2009 (WEEK 46)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2009
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2008
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2009
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2008
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2009
Syphillis, primary & secondary cummulative for 2008

tab delimited data:
test
UNITED STATES	40	58	276	2,393	2,720	5	8	20	381	446	103	270	452	11,691	11,505						
NEW ENGLAND	-	1	16	49	107	-	0	2	3	15	5	5	15	284	285						
Conn.	-	0	15	-	55	-	0	2	-	5	2	1	5	51	29						
Maine	-	0	2	16	17	-	0	1	1	2	-	0	1	2	10						
Mass.	-	0	1	3	-	-	0	1	2	-	3	4	10	205	199						
N.H.	-	0	3	5	-	-	0	0	-	-	-	0	2	13	19						
R.I.	-	0	6	13	21	-	0	1	-	6	-	0	5	13	18						
Vt.	-	0	2	12	14	-	0	0	-	2	-	0	1	-	10						
MID. ATLANTIC	2	3	14	157	274	1	0	3	24	27	28	35	50	1,605	1,487						
N.J.	-	0	0	-	-	-	0	0	-	-	-	4	13	192	195						
N.Y. (Upstate)	1	1	10	70	61	1	0	2	13	8	4	2	8	106	120						
N.Y. City	-	0	4	6	113	-	0	2	-	3	21	22	39	988	935						
Pa.	1	1	8	81	100	-	0	2	11	16	3	7	13	319	237						
E.N. CENTRAL	6	11	41	535	546	-	1	7	76	75	10	24	45	1,039	1,123						
Ill.	N	0	0	N	N	N	0	0	N	N	-	10	18	393	466						
Ind.	-	3	32	176	183	-	0	6	25	23	-	2	10	131	120						
Mich.	-	0	2	24	19	-	0	1	3	2	10	3	18	214	168						
Ohio	6	7	18	335	344	-	1	4	48	50	-	6	19	269	309						
Wis.	-	0	0	-	-	-	0	0	-	-	-	1	3	32	60						
W.N. CENTRAL	-	2	161	106	188	-	0	3	21	37	-	6	11	269	370						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	2	19	15						
Kans.	-	0	5	38	74	-	0	2	13	6	-	0	3	26	26						
Minn.	-	0	156	-	25	-	0	3	-	25	-	1	4	67	102						
Mo.	-	1	5	54	79	-	0	1	6	3	-	3	7	136	211						
Nebr.	-	0	1	2	-	-	0	0	-	-	-	0	3	16	15						
N. Dak.	-	0	3	10	2	-	0	0	-	-	-	0	1	4	-						
S. Dak.	-	0	2	2	8	-	0	2	2	3	-	0	1	1	1						
S. ATLANTIC	25	26	53	1,151	1,120	3	4	14	189	207	47	64	262	2,851	2,520						
Del.	-	0	2	18	3	-	0	2	3	-	-	0	3	27	14						
D.C.	N	0	0	N	N	N	0	0	N	N	5	3	8	159	127						
Fla.	16	15	36	674	624	2	2	13	112	124	2	19	32	874	924						
Ga.	9	8	25	362	390	1	1	5	66	70	2	14	227	671	594						
Md.	-	0	1	4	4	-	0	0	-	1	3	6	16	257	293						
N.C.	N	0	0	N	N	N	0	0	N	N	31	9	21	488	244						
S.C.	-	0	0	-	-	-	0	0	-	-	-	2	6	101	83						
Va.	N	0	0	N	N	N	0	0	N	N	4	7	15	270	229						
W. Va.	-	1	13	93	99	-	0	2	8	12	-	0	2	4	12						
E.S. CENTRAL	6	4	25	225	285	1	0	3	32	55	7	22	36	997	993						
Ala.	N	0	0	N	N	N	0	0	N	N	1	8	18	378	394						
Ky.	2	1	5	68	70	-	0	2	8	11	-	1	10	59	76						
Miss.	-	0	3	4	36	-	0	1	3	13	-	4	16	188	153						
Tenn.	4	2	23	153	179	1	0	3	21	31	6	8	15	372	370						
W.S. CENTRAL	1	1	6	81	85	-	0	3	16	12	3	55	80	2,346	2,037						
Ark.	1	1	5	49	15	-	0	3	11	3	-	5	35	227	153						
La.	-	1	5	32	70	-	0	1	5	9	-	14	41	595	601						
Okla.	N	0	0	N	N	N	0	0	N	N	-	1	7	62	72						
Tex.	-	0	0	-	-	-	0	0	-	-	3	32	49	1,462	1,211						
MOUNTAIN	-	1	7	86	113	-	0	2	18	16	-	8	18	356	539						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	3	9	145	279						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	4	70	124						
Idaho	N	0	1	N	N	N	0	1	N	N	-	0	1	3	7						
Mont.	-	0	0	-	1	-	0	0	-	-	-	0	7	1	-						
Nev.	-	0	4	28	52	-	0	2	6	6	-	1	10	87	70						
N. Mex.	-	0	1	1	-	-	0	0	-	-	-	1	5	47	35						
Utah	-	1	5	46	59	-	0	2	10	10	-	0	2	-	21						
Wyo.	-	0	2	11	1	-	0	1	2	-	-	0	1	3	3						
PACIFIC	-	0	1	3	2	-	0	1	2	2	3	44	68	1,944	2,151						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	0	-	1						
Calif.	N	0	0	N	N	N	0	0	N	N	-	40	61	1,760	1,939						
Hawaii	-	0	1	3	2	-	0	1	2	2	-	0	3	27	25						
Oreg.	N	0	0	N	N	N	0	0	N	N	3	0	4	38	22						
Wash.	N	0	0	N	N	N	0	0	N	N	-	2	7	119	164						
Amer. Samoa	N	0	0	N	N	N	0	0	N	N	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	-	-	0	0	-	-	-	3	17	195	140						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


