
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending December 13, 2003 (WEEK 50)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Primary and Secondary) cummulative for 2002
Syphilis (Congenital) cummulative for 2003
Syphilis (Congenital) cummulative for 2002
Tuberculosis cummulative for 2003
Tuberculosis cummulative for 2002
Typhoid Fever cummulative for 2003
Typhoid Fever cummulative for 2002
Varicella (Chicken Pox) cummulative for 2003
Varicella (Chicken Pox) cummulative for 2002

tab delimited data:
test
UNITED STATES	6,476	6,508	354	417	10,871	12,376	302	308	12,608												
NEW ENGLAND	195	141	1	1	298	418	23	13	1,727												
Maine	7	2	1	-	5	20	-	-	780												
N.H.	14	7	-	-	7	17	2	-	-												
Vt.	1	2	-	-	7	7	-	-	791												
Mass.	129	94	-	1	197	230	12	7	151												
R.I.	20	9	-	-	32	49	2	-	5												
Conn.	24	27	-	-	50	95	7	6	-												
MID. ATLANTIC	844	704	62	66	2,091	2,117	58	76	38												
Upstate N.Y.	43	32	15	4	274	301	11	9	N												
N.Y. City	483	414	32	26	1,084	1,015	25	41	-												
N.J.	162	158	15	35	426	483	16	18	-												
Pa.	156	100	-	1	307	318	6	8	38												
E.N. CENTRAL	838	1,181	69	68	1,112	1,266	23	34	5,803												
Ohio	195	155	3	3	194	227	2	7	1,177												
Ind.	55	61	12	3	128	120	4	2	-												
Ill.	334	461	20	39	530	601	7	17	-												
Mich.	242	475	34	23	208	253	10	4	3,777												
Wis.	12	29	-	-	52	65	-	4	849												
W.N. CENTRAL	141	122	4	2	463	502	4	10	73												
Minn.	42	59	-	1	185	216	-	4	N												
Iowa	7	4	-	-	25	31	2	-	N												
Mo.	53	33	4	1	109	126	1	2	-												
N. Dak.	2	-	-	-	4	6	-	-	73												
S. Dak.	2	-	-	-	20	12	-	-	-												
Nebr.	12	6	-	-	27	25	1	4	-												
Kans.	23	20	-	-	93	86	-	-	-												
S. ATLANTIC	1,720	1,693	68	89	2,243	2,523	51	41	2,071												
Del.	6	11	-	-	23	21	-	-	28												
Md.	291	211	10	15	226	269	8	8	-												
D.C.	52	54	-	1	-	-	-	-	29												
Va.	75	68	1	1	255	274	12	7	503												
W. Va.	2	2	-	-	21	28	-	-	1,251												
N.C.	146	269	19	19	345	368	9	2	N												
S.C.	93	130	7	13	161	147	-	-	260												
Ga.	457	366	11	13	361	508	8	5	-												
Fla.	598	582	20	27	851	908	14	19	N												
E.S. CENTRAL	306	442	10	31	639	726	7	4	2												
Ky.	32	87	1	3	124	125	1	4	N												
Tenn.	131	163	2	11	198	279	3	-	N												
Ala.	111	147	5	10	229	202	3	-	-												
Miss.	32	45	2	7	88	120	-	-	2												
W.S. CENTRAL	886	816	69	88	1,442	1,773	32	30	2,225												
Ark.	50	33	2	11	95	119	-	-	-												
La.	160	147	-	-	-	-	-	-	13												
Okla.	62	68	1	2	142	164	1	2	N												
Tex.	614	568	66	75	1,205	1,490	31	28	2,212												
MOUNTAIN	288	318	25	16	344	421	6	10	669												
Mont.	-	-	-	-	5	12	-	-	N												
Idaho	13	8	-	-	8	14	1	-	N												
Wyo.	-	-	-	-	4	3	-	-	97												
Colo.	24	64	3	2	64	93	3	5	-												
N. Mex.	63	36	4	-	6	34	-	1	4												
Ariz.	167	188	18	14	200	220	2	-	4												
Utah	10	7	-	-	35	31	-	2	564												
Nev.	11	15	-	-	22	14	-	2	-												
PACIFIC	1,258	1,091	46	56	2,239	2,630	98	90	-												
Wash.	75	59	-	2	229	241	4	6	-												
Oreg.	43	26	-	-	100	105	5	2	-												
Calif.	1,138	997	46	53	1,789	2,100	88	77	-												
Alaska	-	-	-	-	53	48	-	-	-												
Hawaii	2	9	-	1	68	136	1	5	-												
Guam	-	6	-	-	-	64	-	-	-												
P.R.	183	276	1	23	86	104	-	-	423												
V.I.	1	1	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	U												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


