
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending September 27, 1997 (WEEK 39)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1997
Meningococcal Disease cummulative for 1996
Mumps current week
Mumps cummulative for 1997
Mumps cummulative for 1996
Pertussis current week
Pertussis cummulative for 1997
Pertussis cummulative for 1996
Rubella current week
Rubella cummulative for 1997
Rubella cummulative for 1996

tab delimited data:
test
UNITED STATES	2,454	2,412	15	432	534	92	3,779	4,202	1	137	216										
NEW ENGLAND	157	99	-	8	1	19	692	901	-	1	26										
Maine	17	10	-	-	-	-	6	35	-	-	-										
N.H.	13	3	-	-	-	10	96	81	-	-	-										
Vt.	4	3	-	-	-	-	191	79	-	-	2										
Mass.	76	41	-	2	1	9	368	654	-	1	20										
R.I.	14	10	-	5	-	-	12	25	-	-	-										
Conn.	33	32	-	1	-	-	19	27	-	-	4										
MID. ATLANTIC	216	254	-	43	65	-	273	319	-	29	11										
Upstate N.Y.	54	67	-	7	20	-	94	174	-	2	4										
N.Y. City	39	37	-	3	16	-	56	29	-	27	5										
N.J.	46	54	-	5	3	-	9	22	-	-	2										
Pa.	77	96	-	28	26	-	114	94	-	-	-										
E.N. CENTRAL	348	354	1	45	107	25	327	533	-	5	3										
Ohio	135	126	1	20	39	15	124	191	-	-	-										
Ind.	41	51	-	7	7	6	45	43	-	-	-										
Ill.	104	99	-	9	20	4	59	130	-	2	1										
Mich.	42	37	-	9	39	-	40	32	-	-	2										
Wis.	26	41	-	-	2	-	59	137	-	3	-										
W.N. CENTRAL	180	191	-	14	15	11	319	263	-	-	-										
Minn.	29	25	-	5	5	5	201	196	-	-	-										
Iowa	39	40	-	7	1	6	43	13	-	-	-										
Mo.	80	72	-	-	6	-	50	30	-	-	-										
N. Dak.	2	3	-	-	2	-	2	1	-	-	-										
S. Dak.	5	10	-	-	-	-	4	4	-	-	-										
Nebr.	8	18	-	2	-	-	6	6	-	-	-										
Kans.	17	23	-	-	1	-	13	13	-	-	-										
S. ATLANTIC	440	379	1	60	88	5	369	438	1	69	91										
Del.	5	2	-	-	-	-	1	21	-	-	-										
Md.	40	49	-	4	28	-	106	162	-	3	-										
D.C.	-	5	-	-	-	-	3	-	-	1	1										
Va.	42	47	-	10	12	-	42	56	-	1	2										
W. Va.	15	13	-	-	-	-	6	2	-	-	-										
N.C.	78	62	-	9	19	-	99	76	-	53	77										
S.C.	48	45	-	10	5	1	23	30	-	9	1										
Ga.	84	110	-	8	3	-	11	19	-	-	-										
Fla.	128	46	1	19	21	4	78	72	1	2	10										
E.S. CENTRAL	193	178	-	21	19	1	86	178	-	-	2										
Ky.	40	23	-	3	-	-	24	135	-	-	-										
Tenn.	72	48	-	5	1	1	33	18	-	-	-										
Ala.	63	62	-	7	3	-	21	18	-	-	2										
Miss.	18	45	-	6	15	-	8	7	-	-	N										
W.S. CENTRAL	239	268	-	45	39	-	164	109	-	4	8										
Ark.	30	30	-	1	1	-	28	5	-	-	-										
La.	46	49	-	12	13	-	17	8	-	-	1										
Okla.	32	30	-	-	-	-	25	8	-	-	-										
Tex.	131	159	-	32	25	-	94	88	-	4	7										
MOUNTAIN	149	144	-	51	22	16	925	378	-	6	6										
Mont.	8	6	-	-	-	-	16	27	-	-	-										
Idaho	9	20	-	2	-	2	543	100	-	1	2										
Wyo.	2	3	-	1	-	-	7	4	-	-	-										
Colo.	39	31	-	3	4	10	222	130	-	-	2										
N. Mex.	23	22	N	N	N	2	76	50	-	-	-										
Ariz.	41	32	-	31	1	-	31	24	-	5	1										
Utah	12	14	-	7	3	-	14	13	-	-	-										
Nev.	15	16	-	7	14	2	16	30	-	-	1										
PACIFIC	532	545	13	145	178	15	624	1,083	-	23	69										
Wash.	64	75	-	14	19	15	282	461	-	5	15										
Oreg.	103	96	N	N	N	-	17	53	-	-	1										
Calif.	356	363	11	107	131	-	300	535	-	10	50										
Alaska	2	7	1	4	2	-	14	2	-	-	-										
Hawaii	7	4	1	20	26	-	11	32	-	8	3										
Guam	1	4	U	1	6	U	-	-	U	-	-										
P.R.	9	11	-	7	1	-	1	2	-	-	-										
V.I.	-	-	-	-	1	-	-	-	-	-	-										
Amer. Samoa	-	-	U	-	-	U	-	-	U	-	-										
C.N.M.I.	-	-	U	4	-	U	-	-	U	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1997 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


