
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending January 27, 2007 (WEEK 04)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2007
Hepatitis (Viral Acute), Type A† cummulative for 2006
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2007
Hepatitis (Viral Acute), Type B† cummulative for 2006
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2007
Legionellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	19	63	117	76	264	29	85	130	129	266	20	47	107	75	99						
NEW ENGLAND	-	2	20	1	25	-	1	8	2	16	-	2	12	1	7						
Conn.	-	1	2	-	1	-	0	3	-	7	-	0	9	-	1						
Maine	-	0	2	-	1	-	0	2	-	1	-	0	2	-	1						
Mass.	-	0	5	-	18	-	0	5	-	5	-	0	4	-	4						
N.H.	-	0	16	1	4	-	0	1	-	3	-	0	1	-	-						
R.I.	-	0	2	-	-	-	0	4	2	-	-	0	6	-	-						
Vt.	-	0	2	-	1	-	0	1	-	-	-	0	2	1	1						
MID. ATLANTIC	-	7	18	6	24	1	8	20	14	46	2	14	53	18	35						
N.J.	-	1	5	-	8	-	2	8	-	17	-	2	11	2	6						
N.Y. (Upstate)	-	1	8	-	3	-	1	5	1	1	1	6	30	4	3						
N.Y. City	-	2	10	3	9	-	2	5	-	10	-	2	16	-	10						
Pa.	-	1	5	3	4	1	3	9	13	18	1	5	19	12	16						
E.N. CENTRAL	4	6	13	9	22	7	8	16	31	31	3	8	26	17	12						
Ill.	-	1	4	-	3	-	1	7	-	5	-	0	2	-	5						
Ind.	-	0	8	-	1	-	0	7	-	-	1	0	5	1	-						
Mich.	2	2	7	6	10	-	3	6	12	15	-	3	11	6	3						
Ohio	2	0	4	3	6	7	2	10	16	10	2	3	19	10	3						
Wis.	-	0	4	-	2	-	0	3	3	1	-	0	3	-	1						
W.N. CENTRAL	1	2	8	4	8	1	3	9	8	6	3	1	15	5	4						
Iowa	-	0	1	1	-	-	0	3	1	-	-	0	3	-	-						
Kans.	-	0	5	-	4	-	0	2	-	2	-	0	2	-	-						
Minn.	-	0	7	-	-	-	0	5	-	-	1	0	11	1	-						
Mo.	1	1	3	3	2	1	1	6	6	4	2	0	2	4	4						
Nebr.	-	0	2	-	1	-	0	3	1	-	-	0	2	-	-						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
S. Dak.	-	0	3	-	1	-	0	1	-	-	-	0	1	-	-						
S. ATLANTIC	3	9	29	16	34	12	23	42	38	86	8	9	21	24	21						
Del.	-	0	2	-	1	-	1	4	-	3	-	0	2	-	1						
D.C.	-	0	1	-	1	-	0	2	-	-	-	0	5	-	-						
Fla.	2	4	13	11	18	10	7	16	23	34	5	3	10	11	5						
Ga.	1	1	6	3	3	-	3	9	4	9	-	0	3	2	1						
Md.	-	1	6	-	7	2	2	9	7	15	3	2	7	10	10						
