
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending August 16, 1997 (WEEK 33)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	34,732	42,682	263,272	271,670	1,230	715	164,516	198,498	1,979	2,245											
NEW ENGLAND	1,478	1,732	10,810	10,721	106	52	3,631	4,055	44	63											
Maine	36	29	638	577	8	-	36	31	-	-											
N.H.	19	58	474	450	4	7	63	99	8	6											
Vt.	23	14	244	259	5	1	35	37	2	17											
Mass.	533	871	4,498	4,153	64	44	1,386	1,359	27	34											
R.I.	99	122	1,232	1,272	3	-	278	325	7	6											
Conn.	768	638	3,724	4,010	22	-	1,833	2,204	-	-											
MID. ATLANTIC	11,041	12,193	36,977	40,760	62	27	21,941	26,380	220	182											
Upstate N.Y.	1,754	1,479	N	N	43	5	3,457	4,562	166	144											
N.Y. City	5,750	7,038	19,124	21,423	8	-	8,503	9,887	-	3											
N.J.	2,211	2,269	5,583	7,739	11	16	4,112	5,400	-	-											
Pa.	1,326	1,407	12,270	11,598	N	6	5,869	6,531	54	35											
E.N. CENTRAL	2,441	3,328	36,341	54,419	237	140	22,914	36,127	350	328											
Ohio	525	754	7,291	13,055	53	22	5,009	9,236	12	24											
Ind.	396	430	5,500	6,039	40	21	3,632	3,880	10	7											
Ill.	899	1,398	6,708	15,502	43	-	3,274	10,725	50	63											
Mich.	460	565	11,582	13,113	101	70	8,727	9,241	278	234											
Wis.	161	181	5,260	6,710	N	27	2,272	3,045	-	-											
W.N. CENTRAL	650	937	14,837	19,604	272	181	6,974	9,289	109	65											
Minn.	128	169	U	3,128	132	119	U	1,381	3	1											
Iowa	75	63	2,857	2,643	57	9	758	668	22	30											
Mo.	275	464	7,241	8,114	30	40	4,655	5,325	71	16											
N. Dak.	9	11	473	559	8	6	35	17	2	-											
S. Dak.	4	8	796	886	16	-	90	114	-	-											
Nebr.	67	65	1,122	1,458	18	-	422	488	2	6											
Kans.	92	157	2,348	2,816	11	7	1,014	1,296	9	12											
S. ATLANTIC	8,425	10,436	56,431	31,605	122	80	53,929	59,579	185	112											
Del.	159	189	1,276	1,148	3	3	745	913	-	-											
Md.	1,075	1,315	4,489	U	11	3	8,288	6,492	11	2											
D.C.	598	727	N	N	1	-	2,600	2,893	-	-											
Va.	719	750	7,248	6,708	N	18	4,985	5,994	18	9											
W. Va.	62	74	1,851	1,369	N	-	588	476	13	8											
N.C.	503	541	11,709	U	40	24	11,363	11,785	38	30											
S.C.	484	525	7,461	U	4	5	6,651	6,962	27	19											
Ga.	1,064	1,416	7,666	7,626	28	-	8,445	12,708	U	-											
Fla.	3,761	4,899	14,731	14,754	34	27	10,264	11,356	78	44											
E.S. CENTRAL	1,193	1,409	20,510	19,191	64	26	20,288	20,414	227	395											
Ky.	211	268	4,117	4,278	21	-	2,607	2,607	11	25											
Tenn.	501	534	8,006	8,343	33	26	6,735	7,264	156	296											
Ala.	285	364	4,888	5,304	7	-	6,940	8,513	6	3											
Miss.	196	243	3,499	1,266	3	-	4,006	2,030	54	71											
W.S. CENTRAL	3,615	4,481	35,187	34,077	41	5	22,125	23,537	279	234											
Ark.	131	185	844	1,111	7	1	1,750	2,640	-	4											
La.	622	993	5,849	4,466	4	3	5,438	4,697	137	134											
Okla.	188	187	4,727	4,855	3	1	2,994	3,012	6	1											
Tex.	2,674	3,116	23,767	23,645	27	-	11,943	13,188	136	95											
MOUNTAIN	1,022	1,306	14,405	15,948	139	80	4,507	4,993	259	388											
Mont.	26	23	661	785	14	-	27	24	15	11											
Idaho	34	25	946	978	15	8	73	68	35	91											
Wyo.	13	4	365	402	9	-	35	24	111	120											
Colo.	250	360	1,896	1,389	55	39	1,289	1,098	26	36											
N. Mex.	104	111	2,081	2,541	5	4	706	522	33	51											
Ariz.	255	370	5,974	7,026	N	23	1,796	2,423	24	44											
Utah	82	124	954	962	33	-	140	198	3	18											
Nev.	258	289	1,528	1,865	8	6	441	636	12	17											
PACIFIC	4,867	6,859	37,774	45,345	187	121	8,207	14,124	306	478											
Wash.	421	445	5,715	6,222	45	22	1,198	1,344	19	37											
Oreg.	188	312	3,041	3,487	54	61	471	534	2	6											
Calif.	4,187	5,952	27,108	33,823	79	31	5,999	11,673	186	299											
Alaska	36	16	926	714	9	1	244	271	-	2											
Hawaii	35	134	984	1,099	N	6	295	302	99	134											
Guam	2	4	31	252	N	-	3	43	-	6											
P.R.	1,199	1,337	U	U	28	U	395	419	79	113											
V.I.	71	16	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	1	-	N	N	N	U	17	11	2	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


