
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending August 20, 2011 (WEEK 33)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	148	232	742	6,432	8,754	4	2	13	104	96	22	24	245	938	992						
NEW ENGLAND	-	3	27	128	251	-	0	0	-	-	-	0	1	3	2						
Conn.	-	0	26	26	69	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	4	18	4	-	0	0	-	-	-	0	1	-	1						
Mass.	-	2	13	76	159	-	0	0	-	-	-	0	1	1	-						
N.H.	-	0	2	1	7	-	0	0	-	-	-	0	1	1	1						
R.I.	-	0	4	4	11	-	0	0	-	-	-	0	1	1	-						
Vt.	-	0	1	3	1	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	9	14	74	396	1,170	-	0	2	10	2	-	1	5	21	70						
N.J.	-	3	10	51	275	-	0	0	-	1	-	0	3	-	42						
N.Y. (Upstate)	9	3	18	142	126	-	0	1	2	1	-	0	3	5	9						
N.Y. City	-	4	14	137	205	-	0	0	-	-	-	0	2	7	9						
Pa.	-	3	56	66	564	-	0	2	8	-	-	0	3	9	10						
E.N. CENTRAL	7	16	37	458	1,175	-	0	2	4	2	-	1	5	47	60						
Ill.	-	5	18	107	690	-	0	1	-	1	-	0	2	19	27						
Ind.	-	1	4	33	42	-	0	0	-	1	-	0	4	20	17						
Mich.	-	3	9	105	170	-	0	1	1	-	-	0	1	-	1						
Ohio	7	5	27	213	218	-	0	2	3	-	-	0	2	8	10						
Wis.	-	0	4	-	55	-	0	0	-	-	-	0	1	-	5						
W.N. CENTRAL	4	10	38	210	1,658	-	0	6	18	9	1	4	29	222	189						
Iowa	-	0	4	11	36	-	0	0	-	-	-	0	2	3	5						
Kans.	1	2	12	37	185	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	4	-	34	-	0	0	-	-	-	0	2	-	-						
Mo.	3	6	18	151	1,372	-	0	3	13	7	1	4	29	217	181						
Nebr.	-	0	10	7	25	-	0	3	4	2	-	0	1	2	2						
N. Dak.	-	0	0	-	-	-	0	1	1	-	-	0	0	-	1						
S. Dak.	-	0	2	4	6	-	0	0	-	-	-	0	0	-	-						
S. ATLANTIC	57	68	133	2,341	1,435	4	1	6	58	61	10	6	50	254	298						
Del.	-	0	1	2	35	-	0	1	1	1	1	0	4	15	15						
D.C.	-	0	2	10	23	-	0	1	1	-	-	0	0	-	-						
Fla.	48	38	98	1,691	610	-	0	1	3	2	1	0	2	6	7						
Ga.	2	12	26	339	459	4	0	5	36	45	-	0	0	-	-						
Md.	4	2	6	55	85	-	0	1	2	-	-	0	3	16	33						
N.C.	1	4	36	145	101	-	0	4	8	10	-	1	41	123	145						
S.C.	-	1	4	34	43	-	0	1	4	-	-	0	2	11	9						
Va.	2	2	8	61	78	-	0	1	3	3	8	2	7	80	89						
W. Va.	-	0	66	4	1	-	0	0	-	-	-	0	1	3	-						
E.S. CENTRAL	5	13	29	357	472	-	0	3	4	15	4	5	26	193	289						
Ala.	-	4	15	116	103	-	0	1	-	4	-	1	6	28	57						
Ky.	-	1	6	34	178	-	0	0	-	6	-	0	0	-	-						
Miss.	2	2	9	95	31	-	0	0	-	1	-	0	4	9	16						
Tenn.	3	4	14	112	160	-	0	2	4	4	4	4	19	156	216						
W.S. CENTRAL	52	61	503	1,540	1,529	-	0	8	1	1	7	2	235	168	75						
Ark.	2	2	7	46	33	-	0	2	1	-	4	0	39	154	44						
La.	-	5	14	133	167	-	0	0	-	-	-	0	1	2	2						
Okla.	2	2	161	61	177	-	0	5	-	-	3	0	202	9	15						
Tex.	48	50	338	1,300	1,152	-	0	1	-	1	-	0	5	3	14						
MOUNTAIN	3	16	32	425	451	-	0	5	9	2	-	0	6	30	8						
Ariz.	1	6	19	138	245	-	0	4	9	-	-	0	6	19	-						
Colo.	1	2	7	54	55	-	0	1	-	-	-	0	1	2	-						
Idaho	-	0	3	13	17	-	0	0	-	-	-	0	1	1	3						
Mont.	1	1	15	112	6	-	0	0	-	2	-	0	1	1	1						
Nev.	-	0	6	13	22	-	0	0	-	-	-	0	0	-	-						
N. Mex.	-	3	9	67	78	-	0	0	-	-	-	0	1	1	1						
Utah	-	1	4	26	28	-	0	0	-	-	-	0	1	1	3						
Wyo.	-	0	1	2	-	-	0	0	-	-	-	0	1	5	-						
PACIFIC	11	21	63	577	613	-	0	2	-	4	-	0	0	-	1						
Alaska	-	0	2	3	-	N	0	0	N	N	N	0	0	N	N						
Calif.	10	17	59	460	476	-	0	2	-	4	-	0	0	-	-						
Hawaii	-	1	3	36	34	N	0	0	N	N	N	0	0	N	N						
Oreg.	1	1	4	30	39	-	0	0	-	-	-	0	0	-	1						
Wash.	-	1	8	48	64	-	0	1	-	-	-	0	0	-	-						
Amer. Samoa	-	1	1	1	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	5	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	4	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


