
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending September 10, 2011 (WEEK 36)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2011
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2010
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2011
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2010
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2011
Syphillis, primary & secondary cummulative for 2010

tab delimited data:
test
UNITED STATES	66	298	937	9,806	10,750	5	23	101	707	1,323	62	253	363	8,382	9,329						
NEW ENGLAND	2	17	79	546	600	-	1	5	29	77	2	8	18	247	326						
Conn.	-	6	49	235	246	-	0	3	6	22	-	1	8	39	66						
Maine	2	2	13	96	86	-	0	1	3	6	-	0	3	11	16						
Mass.	-	0	3	21	53	-	0	3	8	37	2	5	11	147	203						
N.H.	-	2	8	73	82	-	0	1	5	4	-	0	3	13	14						
R.I.	-	2	8	70	73	-	0	1	2	4	-	0	7	32	25						
Vt.	-	1	6	51	60	-	0	2	5	4	-	0	2	5	2						
MID. ATLANTIC	2	33	81	981	1,105	-	3	27	83	166	5	29	46	941	1,171						
N.J.	-	13	35	463	497	-	1	4	28	41	-	5	13	138	163						
N.Y. (Upstate)	-	2	10	59	108	-	1	9	33	82	2	3	20	126	95						
N.Y. City	2	14	42	459	500	-	0	14	22	43	-	14	31	440	662						
Pa.	N	0	0	N	N	N	0	0	N	N	3	7	13	237	251						
E.N. CENTRAL	16	66	112	2,126	2,168	-	4	10	116	196	2	30	48	1,034	1,362						
Ill.	N	0	0	N	N	N	0	0	N	N	2	13	22	416	650						
Ind.	-	15	32	469	490	-	0	4	20	41	-	3	8	109	131						
Mich.	2	15	29	474	496	-	1	4	25	59	-	5	11	173	178						
Ohio	11	26	45	873	836	-	2	7	59	68	-	9	21	298	369						
Wis.	3	9	24	310	346	-	0	3	12	28	-	1	5	38	34						
W.N. CENTRAL	-	4	35	124	564	-	0	5	9	78	-	7	17	199	228						
Iowa	N	0	0	N	N	N	0	0	N	N	-	0	2	12	15						
Kans.	N	0	0	N	N	N	0	0	N	N	-	0	3	17	14						
Minn.	-	0	24	-	426	-	0	5	-	63	-	3	10	80	84						
Mo.	N	0	0	N	N	N	0	0	N	N	-	2	6	84	106						
Nebr.	-	2	9	81	93	-	0	2	8	13	-	0	2	5	6						
N. Dak.	-	0	25	43	45	-	0	1	1	2	-	0	1	1	-						
S. Dak.	N	0	0	N	N	N	0	0	N	N	-	0	1	-	3						
S. ATLANTIC	19	72	170	2,724	2,934	1	7	22	202	369	24	64	178	2,176	2,123						
Del.	-	1	6	36	27	-	0	1	-	-	-	0	4	15	4						
D.C.	-	1	3	28	53	-	0	1	4	7	1	3	8	117	101						
Fla.	13	23	68	980	1,080	1	3	13	89	146	1	23	37	766	762						
Ga.	3	23	54	726	945	-	2	7	50	116	7	12	130	421	460						
Md.	2	10	32	393	373	-	1	4	26	42	2	8	18	307	200						
N.C.	N	0	0	N	N	N	0	0	N	N	10	7	19	258	294						
S.C.	1	8	25	332	366	-	0	3	20	42	3	4	10	147	100						
Va.	N	0	0	N	N	N	0	0	N	N	-	4	16	143	198						
W. Va.	-	0	48	229	90	-	0	6	13	16	-	0	2	2	4						
E.S. CENTRAL	10	19	36	645	735	2	1	4	41	71	7	15	34	502	607						
Ala.	N	0	0	N	N	N	0	0	N	N	-	4	11	133	172						
Ky.	N	0	0	N	N	N	0	0	N	N	3	2	16	79	92						
Miss.	N	0	0	N	N	N	0	0	N	N	3	3	16	124	151						
Tenn.	10	19	36	645	735	2	1	4	41	71	1	5	11	166	192						
W.S. CENTRAL	8	31	368	1,301	1,323	-	4	30	123	178	13	35	59	1,179	1,446						
Ark.	3	3	26	162	124	-	0	3	12	12	7	4	10	141	156						
La.	-	3	11	116	73	-	0	2	10	18	-	7	27	249	364						
Okla.	N	0	0	N	N	N	0	0	N	N	3	1	6	39	65						
Tex.	5	25	333	1,023	1,126	-	3	27	101	148	3	23	33	750	861						
MOUNTAIN	9	32	72	1,244	1,242	2	3	8	95	172	-	12	23	380	401						
Ariz.	4	12	45	595	600	1	1	5	45	78	-	4	8	150	157						
Colo.	5	11	23	387	371	1	0	4	27	52	-	2	8	77	86						
Idaho	N	0	0	N	N	N	0	0	N	N	-	0	2	6	2						
Mont.	N	0	0	N	N	N	0	0	N	N	-	0	1	4	3						
Nev.	N	0	0	N	N	N	0	0	N	N	-	3	9	91	72						
N. Mex.	-	3	13	169	115	-	0	2	11	14	-	1	4	45	31						
Utah	-	2	8	74	145	-	0	3	12	25	-	0	4	7	50						
Wyo.	-	0	15	19	11	-	0	1	-	3	-	0	0	-	-						
PACIFIC	-	3	11	115	79	-	0	1	9	16	9	51	66	1,724	1,665						
Alaska	-	2	11	112	79	-	0	1	8	16	-	0	1	1	3						
Calif.	N	0	0	N	N	N	0	0	N	N	4	41	57	1,410	1,416						
Hawaii	-	0	3	3	-	-	0	1	1	-	-	0	5	8	27						
Oreg.	N	0	0	N	N	N	0	0	N	N	-	2	10	111	48						
Wash.	N	0	0	N	N	N	0	0	N	N	5	5	13	194	171						
Amer. Samoa	N	0	0	N	N	N	0	0	N	N	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	-	-	0	0	-	-	2	4	13	148	161						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes drug resistant and susceptible cases of invasive Streptococcus pneumoniae disease among
children <5 years and among all ages.  Case definition: Isolation of S. pneumoniae from a normally
sterile body site (e.g. blood or cerebrospinal fluid).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


