
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending December 4, 2004 (WEEK 48)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2003
Giardiasis cummulative for 2004
Giardiasis cummulative for 2003
Gonorrhea cummulative for 2004
Gonorrhea cummulative for 2003

tab delimited data:
test
UNITED STATES	2,289	2,445	256	229	171	143	16,766	17,708	283,703	304,289											
NEW ENGLAND	152	145	41	43	16	13	1,562	1,520	6,238	6,705											
Maine	10	10	-	3	-	-	116	173	205	204											
N.H.	21	18	5	3	-	-	45	38	121	115											
Vt.	12	17	-	-	-	-	157	114	79	82											
Mass.	65	64	10	9	16	13	681	788	2,919	2,684											
R.I.	11	1	1	-	-	-	117	106	771	874											
Conn.	33	35	25	28	-	-	446	301	2,143	2,746											
MID. ATLANTIC	277	235	58	23	29	33	3,523	3,524	32,053	37,880											
Upstate N.Y.	120	87	43	12	14	17	1,287	982	6,643	7,241											
N.Y. City	35	7	-	-	-	-	884	1,125	10,001	12,529											
N.J.	50	31	4	2	5	-	395	472	5,444	7,357											
Pa.	72	110	11	9	10	16	957	945	9,965	10,753											
E.N. CENTRAL	403	549	39	31	27	19	2,375	3,035	58,446	64,777											
Ohio	95	127	9	16	20	19	750	848	16,886	20,840											
Ind.	51	82	-	-	-	-	-	-	6,277	6,128											
Ill.	66	120	2	2	1	-	496	872	17,202	19,897											
Mich.	79	88	11	-	6	-	655	730	14,060	12,736											
Wis.	112	132	17	13	-	-	474	585	4,021	5,176											
W.N. CENTRAL	477	434	40	52	18	20	2,017	1,952	15,711	16,137											
Minn.	112	128	19	21	1	1	790	739	2,723	2,825											
Iowa	122	102	-	-	-	-	279	256	1,042	1,151											
Mo.	87	81	15	18	8	1	506	487	8,304	8,025											
N. Dak.	15	13	-	4	7	8	22	43	91	92											
S. Dak.	33	28	2	4	-	-	73	81	276	198											
Nebr.	69	48	4	5	-	-	147	136	971	1,470											
Kans.	39	34	-	-	2	10	200	210	2,304	2,376											
S. ATLANTIC	161	138	38	44	63	41	2,478	2,534	69,754	74,657											
Del.	2	11	N	N	N	N	39	47	803	1,045											
Md.	20	14	5	3	4	1	122	111	7,477	7,289											
D.C.	1	1	-	-	-	-	62	49	2,355	2,318											
Va.	36	37	17	13	-	-	495	332	7,546	8,260											
W. Va.	2	5	-	-	-	-	40	40	833	782											
N.C.	-	-	-	-	47	33	N	N	13,783	13,956											
S.C.	7	2	-	-	-	-	52	130	8,790	7,771											
Ga.	23	26	9	7	-	-	663	793	11,918	16,237											
Fla.	70	42	7	21	12	7	1,005	1,032	16,249	16,999											
E.S. CENTRAL	91	80	3	2	9	6	336	366	22,256	25,494											
Ky.	28	26	1	2	6	6	N	N	2,568	3,298											
Tenn.	31	34	2	-	3	-	157	169	7,641	7,781											
Ala.	23	16	-	-	-	-	179	197	6,060	8,570											
Miss.	9	4	-	-	-	-	-	-	5,987	5,845											
W.S. CENTRAL	72	91	3	4	9	4	307	280	37,762	40,602											
Ark.	14	12	1	-	-	-	118	142	3,272	3,860											
La.	4	3	-	-	-	-	47	13	9,771	10,697											
Okla.	19	28	-	-	4	-	142	125	3,948	4,258											
Tex.	35	48	2	4	5	4	N	N	20,771	21,787											
MOUNTAIN	238	307	33	26	-	7	1,425	1,503	9,908	9,590											
Mont.	16	16	-	-	-	-	78	106	66	104											
Idaho	50	80	16	15	-	-	181	190	88	66											
Wyo.	9	4	6	1	-	-	24	21	58	40											
Colo.	50	65	2	4	-	7	480	428	2,432	2,625											
N. Mex.	9	13	5	5	-	-	64	51	736	1,075											
Ariz.	27	38	N	N	N	N	166	232	3,710	3,365											
Utah	50	68	3	-	-	-	318	342	518	361											
Nev.	27	23	1	1	-	-	114	133	2,300	1,954											
PACIFIC	418	466	1	4	-	-	2,743	2,994	31,575	28,447											
Wash.	141	111	-	1	-	-	367	345	2,524	2,521											
Oreg.	67	100	1	3	-	-	413	389	1,150	921											
Calif.	199	242	-	-	-	-	1,805	2,091	26,358	23,345											
Alaska	1	5	-	-	-	-	86	85	468	516											
Hawaii	10	8	-	-	-	-	72	84	1,075	1,144											
Guam	N	N	-	-	-	-	-	2	-	63											
P.R.	1	3	-	-	-	-	125	319	229	251											
V.I.	-	-	-	-	-	-	-	-	80	85											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	3	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


