
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending June 2, 2007 (WEEK 22)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	83	300	1,501	5,288	6,353	1,956	6,666	8,896	121,962	143,903	20	46	177	984	1,023						
NEW ENGLAND	4	26	68	376	606	156	109	259	2,273	2,249	-	3	19	67	94						
Conn.	-	5	25	99	109	86	43	204	792	820	-	0	6	20	18						
Maine	3	4	14	53	35	1	2	8	45	51	-	0	4	6	7						
Mass.	-	12	39	157	357	65	48	96	1,154	1,049	-	2	8	36	56						
N.H.	-	0	3	4	10	-	2	8	62	99	-	0	2	4	5						
R.I.	1	0	17	23	36	3	9	19	199	205	-	0	10	1	2						
Vt.	-	3	12	40	59	1	1	5	21	25	-	0	1	-	6						
MID. ATLANTIC	2	62	127	914	1,249	248	683	1,537	14,943	13,639	3	10	27	209	203						
N.J.	-	7	17	36	189	-	103	155	1,483	2,216	-	1	5	17	37						
N.Y. (Upstate)	-	25	108	347	398	-	121	1,035	2,349	2,502	-	3	15	59	55						
N.Y. City	-	16	32	299	391	119	181	376	4,058	4,271	-	2	6	41	38						
Pa.	2	14	34	232	271	129	250	609	7,053	4,650	3	3	10	92	73						
E.N. CENTRAL	7	44	100	728	1,014	334	1,297	2,588	27,511	28,935	1	6	15	102	175						
Ill.	-	11	30	103	252	-	352	485	6,609	8,389	-	1	6	11	55						
Ind.	N	0	0	N	N	127	156	292	3,475	3,728	-	1	10	20	33						
Mich.	2	14	38	248	274	156	295	880	6,349	5,344	-	0	5	12	18						
Ohio	5	15	32	277	296	21	334	1,566	8,385	8,501	1	2	6	52	35						
Wis.	-	9	27	100	192	30	131	181	2,693	2,973	-	1	4	7	34						
W.N. CENTRAL	8	21	553	338	681	83	386	517	5,846	7,781	2	3	24	62	52						
Iowa	-	5	16	73	90	20	41	63	796	728	-	0	1	1	-						
Kans.	4	3	11	49	62	39	43	88	943	957	-	0	2	6	10						
Minn.	-	0	514	12	279	-	66	87	1,043	1,264	2	1	17	24	24						
Mo.	3	9	28	145	173	-	195	269	2,354	4,143	-	1	5	23	14						
Nebr.	1	2	9	34	37	23	28	57	578	498	-	0	2	7	3						
N. Dak.	-	0	16	5	7	-	2	7	24	47	-	0	2	1	1						
S. Dak.	-	1	6	20	33	1	6	15	108	144	-	0	0	-	-						
S. ATLANTIC	19	53	106	984	894	369	1,539	3,209	23,532	34,993	9	11	34	263	248						
Del.	-	1	4	13	10	22	27	44	565	612	-	0	3	5	1						
D.C.	1	1	7	34	24	20	38	63	936	766	-	0	2	3	1						
Fla.	15	24	44	472	367	-	440	551	1,564	9,688	4	3	8	80	80						
Ga.	-	11	27	181	215	-	339	2,068	3,895	6,651	1	2	7	55	62						
Md.	2	4	12	88	58	119	130	221	2,452	2,978	1	2	5	45	31						
N.C.	-	0	0	-	-	41	328	676	6,468	7,354	3	1	9	36	15						
S.C.	1	1	8	29	43	97	179	1,026	4,817	4,061	-	1	4	24	20						
Va.	-	9	28	155	167	60	125	238	2,530	2,542	-	1	6	7	28						
W. Va.	-	0	21	12	10	10	17	44	305	341	-	0	6	8	10						
E.S. CENTRAL	1	9	34	168	149	283	541	879	9,687	12,647	-	2	9	52	57						
Ala.	1	3	22	87	78	-	161	271	996	4,682	-	0	3	11	12						
Ky.	N	0	0	N	N	52	51	268	1,159	1,379	-	0	1	2	4						
Miss.	N	0	0	N	N	58	157	434	3,389	2,724	-	0	1	4	5						
Tenn.	-	5	12	81	71	173	195	240	4,143	3,862	-	1	6	35	36						
W.S. CENTRAL	8	7	53	121	95	65	944	1,490	18,446	20,379	1	2	30	50	43						
Ark.	2	3	13	52	30	65	80	142	1,655	1,886	-	0	2	3	4						
La.	-	1	6	22	36	-	210	366	3,958	4,244	-	0	3	4	10						
Okla.	6	2	40	47	29	-	93	236	2,026	1,807	1	1	27	40	27						
Tex.	N	0	0	N	N	-	558	938	10,807	12,442	-	0	2	3	2						
MOUNTAIN	11	30	67	521	572	72	281	454	4,177	5,932	4	4	11	133	109						
Ariz.	2	3	11	71	59	5	103	220	1,343	2,036	-	2	6	57	41						
Colo.	7	9	26	178	188	54	67	93	972	1,520	2	1	4	29	32						
Idaho	1	3	12	41	60	-	2	20	84	83	-	0	1	4	3						
Mont.	-	2	11	31	27	1	3	20	43	59	-	0	0	-	-						
Nev.	-	2	9	44	42	-	48	135	808	1,076	-	0	2	6	6						
N. Mex.	-	1	6	37	24	-	30	64	603	724	1	0	4	16	17						
Utah	1	6	27	107	165	11	16	28	297	373	1	0	3	20	10						
Wyo.	-	1	4	12	7	1	2	5	27	61	-	0	1	1	-						
PACIFIC	23	57	558	1,138	1,093	346	767	935	15,547	17,348	-	2	16	46	42						
Alaska	3	1	17	24	18	5	10	27	174	228	-	0	2	5	4						
Calif.	10	43	93	791	900	272	638	804	13,130	14,318	-	0	10	-	10						
Hawaii	-	1	4	26	24	-	14	26	275	433	-	0	2	2	9						
Oreg.	1	8	14	154	151	-	26	46	440	593	-	1	6	39	19						
Wash.	9	0	449	143	-	69	73	142	1,528	1,776	-	0	5	-	-						
Amer. Samoa	U	0	0	U	U	U	0	4	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	0	-	-	-	2	6	-	37	-	0	1	-	1						
P.R.	1	5	19	86	55	-	6	16	140	132	-	0	2	1	1						
V.I.	U	0	0	U	U	U	0	3	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for H. influenzae (age <5 yrs serotype b, nonserotype b, and unknown serotype) are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


