
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending August 25, 2001 (WEEK 34)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 2001
Meningococcal Disease cummulative for 2000
Mumps current week
Mumps cummulative for 2001
Mumps cummulative for 2000
Pertussis current week
Pertussis cummulative for 2001
Pertussis cummulative for 2000
Rubella current week
Rubella cummulative for 2001
Rubella cummulative for 2000

tab delimited data:
test
UNITED STATES	1,547	1,534	3	146	244	62	2,896	4,005	-	17	107										
NEW ENGLAND	83	90	-	-	4	3	263	1,037	-	-	11										
Maine	1	7	-	-	-	-	-	30	-	-	-										
N.H.	10	9	-	-	-	-	25	79	-	-	2										
Vt.	5	2	-	-	-	-	25	168	-	-	-										
Mass.	47	52	-	-	1	-	194	709	-	-	8										
R.I.	2	7	-	-	1	3	5	14	-	-	-										
Conn.	18	13	-	-	2	-	14	37	-	-	1										
MID. ATLANTIC	165	173	-	15	19	1	210	375	-	5	8										
Upstate N.Y.	46	47	-	3	6	1	116	173	-	1	1										
N.Y. City	31	35	-	9	6	-	34	54	-	3	7										
N.J.	39	32	U	-	3	U	8	30	U	1	-										
Pa.	49	59	-	3	4	-	52	118	-	-	-										
E.N. CENTRAL	197	265	-	15	18	16	362	461	-	3	1										
Ohio	68	62	-	1	7	15	216	222	-	-	-										
Ind.	28	31	-	1	-	-	46	52	-	1	-										
Ill.	20	67	-	10	6	-	39	48	-	2	1										
Mich.	46	75	-	3	4	1	37	54	-	-	-										
Wis.	35	30	-	-	1	-	24	85	-	-	-										
W.N. CENTRAL	104	106	-	8	14	2	152	266	-	3	1										
Minn.	15	16	-	3	-	-	47	159	-	-	-										
Iowa	21	21	-	-	6	-	17	30	-	1	-										
Mo.	39	50	-	-	4	2	67	38	-	1	-										
N. Dak.	5	2	-	-	-	-	-	2	-	-	-										
S. Dak.	4	5	-	-	-	-	3	3	-	-	-										
Nebr.	10	5	-	1	1	-	4	8	-	-	1										
Kans.	10	7	-	4	3	-	14	26	-	1	-										
S. ATLANTIC	296	221	1	24	37	6	155	296	-	4	60										
Del.	3	-	U	-	-	U	-	8	U	-	-										
Md.	34	22	-	4	8	1	19	77	-	-	-										
D.C.	-	-	-	-	-	-	1	3	-	-	-										
Va.	31	35	1	6	8	1	28	44	-	-	-										
W. Va.	11	10	-	-	-	-	2	1	-	-	-										
N.C.	57	31	-	1	5	2	48	69	-	-	52										
S.C.	31	17	-	2	10	1	26	23	-	2	6										
Ga.	36	37	-	7	2	-	7	25	-	-	-										
Fla.	93	69	-	4	4	1	24	46	-	2	2										
E.S. CENTRAL	103	106	-	3	4	4	79	88	-	-	5										
Ky.	18	22	-	1	-	-	17	44	-	-	1										
Tenn.	44	44	-	-	2	4	35	25	-	-	1										
Ala.	30	29	-	-	2	-	24	16	-	-	3										
Miss.	11	11	-	2	-	-	3	3	-	-	-										
W.S. CENTRAL	173	164	-	8	25	2	246	210	-	-	7										
Ark.	14	11	-	1	1	1	9	29	-	-	1										
La.	56	38	-	2	5	-	2	14	-	-	1										
Okla.	23	22	-	-	-	-	1	9	-	-	-										
Tex.	80	93	-	5	19	1	234	158	-	-	5										
MOUNTAIN	76	70	-	9	14	22	997	476	-	1	2										
Mont.	3	4	-	1	1	-	21	24	-	-	-										
Idaho	7	6	-	1	-	-	165	45	-	-	-										
Wyo.	6	-	-	1	1	-	1	3	-	-	-										
Colo.	27	23	-	1	-	5	193	258	-	1	1										
N. Mex.	11	6	-	2	1	7	86	76	-	-	-										
Ariz.	11	21	-	1	3	6	466	46	-	-	1										
Utah	7	7	-	1	4	4	56	15	-	-	-										
Nev.	4	3	U	1	4	U	9	9	U	-	-										
PACIFIC	350	339	2	64	109	6	432	796	-	1	12										
Wash.	53	36	-	1	4	5	99	233	-	-	7										
Oreg.	29	43	N	N	N	1	34	85	-	-	-										
Calif.	257	246	-	29	77	-	268	429	-	-	5										
Alaska	2	6	-	1	8	-	3	18	-	-	-										
Hawaii	9	8	2	33	20	-	28	31	-	1	-										
Guam	-	-	U	-	11	U	-	3	U	-	1										
P.R.	3	8	-	-	-	-	2	5	-	-	-										
V.I.	-	-	U	-	-	U	-	-	U	-	-										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	-	U	U	-	U	U	-	U	U	-	U										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2000 and 2001 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


