
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending August 23, 2003 (WEEK 34)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2003
AIDS § cummulative for 2002
Chlamydia† cummulative for 2003
Chlamydia† cummulative for 2002
Coccidioidomycosis cummulative for 2003
Coccidioidomycosis cummulative for 2002
Cryptosporidiosis cummulative for 2003
Cryptosporidiosis cummulative for 2002
Encephalitis/Meningitis West Nile cummulative for 2003
Encephalitis/Meningitis West Nile cummulative for 2002

tab delimited data:
test
UNITED STATES	26,605	25,756	507,233	531,311	2,311	2,845	1,390	1,662	183	684											
NEW ENGLAND	905	1,095	17,531	17,554	-	-	92	109	-	2											
Maine	49	23	1,277	998	N	N	9	6	-	-											
N.H.	22	22	978	1,020	-	-	10	19	-	-											
Vt.	11	8	620	563	-	-	20	19	-	-											
Mass.	371	578	7,132	7,031	-	-	36	43	-	2											
R.I.	69	70	1,739	1,788	-	-	12	13	-	-											
Conn.	383	394	5,785	6,154	N	N	5	9	-	-											
MID. ATLANTIC	6,223	5,862	57,094	59,178	-	-	189	214	13	14											
Upstate N.Y.	665	477	12,309	10,649	N	N	59	56	1	-											
N.Y. City	3,189	3,354	21,125	19,791	-	-	49	90	-	10											
N.J.	1,044	961	7,774	8,749	-	-	4	12	-	4											
Pa.	1,325	1,070	15,886	19,989	N	N	77	56	12	-											
E.N. CENTRAL	2,625	2,562	81,562	97,373	7	18	333	527	9	250											
Ohio	466	448	17,947	24,575	-	-	58	82	9	19											
Ind.	345	345	9,607	10,665	N	N	40	26	-	-											
Ill.	1,238	1,174	24,947	30,901	-	2	34	73	-	209											
Mich.	451	460	19,458	20,297	7	16	69	72	-	11											
Wis.	125	135	9,603	10,935	-	-	132	274	-	11											
W.N. CENTRAL	486	464	30,048	29,655	1	1	190	201	44	16											
Minn.	95	105	6,416	6,796	N	N	73	92	5	-											
Iowa	55	50	2,676	3,250	N	N	39	19	4	-											
Mo.	230	218	11,144	10,020	-	-	17	23	-	13											
N. Dak.	2	1	700	788	N	N	11	10	-	-											
S. Dak.	8	3	1,642	1,377	-	-	22	7	9	3											
Nebr.	35	43	2,948	2,839	1	1	9	38	16	-											
Kans.	61	44	4,522	4,585	N	N	19	12	10	-											
S. ATLANTIC	7,717	7,824	100,842	99,959	3	3	200	193	13	12											
Del.	149	142	1,959	1,681	N	N	3	2	-	-											
Md.	882	1,196	10,676	10,173	3	3	12	12	-	2											
D.C.	725	371	1,898	2,140	-	-	9	4	-	-											
Va.	627	554	10,632	11,232	-	-	21	7	-	-											
W. Va.	54	57	1,669	1,566	N	N	3	2	-	-											
N.C.	799	536	17,001	15,955	N	N	21	25	-	-											
S.C.	504	559	9,225	9,287	-	-	3	4	1	-											
Ga.	1,202	1,163	21,617	20,585	-	-	70	77	2	9											
Fla.	2,775	3,246	26,165	27,340	N	N	58	60	10	1											
E.S. CENTRAL	1,144	1,189	33,863	34,253	N	N	66	91	2	143											
Ky.	98	172	5,338	5,607	N	N	16	3	1	2											
Tenn.	517	494	12,510	10,501	N	N	25	47	1	-											
Ala.	271	248	8,245	10,704	-	-	22	36	-	3											
Miss.	258	275	7,770	7,441	N	N	3	5	-	138											
W.S. CENTRAL	2,737	2,932	65,139	71,332	-	7	19	42	80	247											
Ark.	107	175	4,977	5,001	-	-	5	7	2	-											
La.	402	685	11,431	12,652	N	N	2	8	2	153											
Okla.	139	143	6,828	7,501	N	N	8	8	-	-											
Tex.	2,089	1,929	41,903	46,178	-	7	4	19	76	94											
MOUNTAIN	967	821	30,000	32,924	1,594	1,894	80	101	22	-											
Mont.	10	8	1,284	1,387	N	N	14	4	19	-											
Idaho	15	23	1,580	1,596	N	N	16	18	-	-											
Wyo.	6	6	638	578	1	-	3	7	1	-											
Colo.	215	178	6,730	9,092	N	N	20	38	-	-											
N. Mex.	75	53	4,416	4,860	4	6	6	15	2	-											
Ariz.	432	315	8,848	9,747	1,557	1,854	4	11	-	-											
Utah	40	46	2,945	1,790	8	10	11	5	-	-											
Nev.	174	192	3,559	3,874	24	24	6	3	-	-											
PACIFIC	3,801	3,007	91,154	89,083	705	921	221	184	-	-											
Wash.	290	299	10,398	9,524	N	N	25	22	-	-											
Oreg.	165	213	4,378	4,403	-	-	28	25	-	-											
Calif.	3,271	2,397	71,999	69,911	705	921	168	136	-	-											
Alaska	13	17	2,350	2,372	-	-	-	-	-	-											
Hawaii	62	81	2,029	2,873	-	-	-	1	-	-											
Guam	6	1	-	408	-	-	-	-	-	-											
P.R.	724	667	1,241	1,686	N	N	N	N	-	-											
V.I.	22	62	142	123	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


