
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending December 26, 2009 (WEEK 51)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2009
Pertussis cummulative for 2008
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2009
Rabies, animal cummulative for 2008
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2009
Rocky Mountain Spotted Fever cummulative for 2008

tab delimited data:
test
UNITED STATES	43	270	1,697	13,204	11,170	5	64	140	3,525	4,083	4	23	179	1,379	2,332						
NEW ENGLAND	-	12	27	570	1,007	4	6	24	352	421	-	0	2	11	7						
Conn.	-	1	4	48	53	-	2	22	149	199	-	0	0	-	-						
Maine	-	1	10	78	47	3	1	4	55	61	-	0	2	5	1						
Mass.	-	7	19	327	769	-	0	0	-	-	-	0	1	5	2						
N.H.	-	1	7	75	42	1	0	3	33	56	-	0	0	-	1						
R.I.	-	0	7	31	84	-	1	7	51	33	-	0	0	-	3						
Vt.	-	0	1	11	12	-	1	5	64	72	-	0	1	1	-						
MID. ATLANTIC	9	21	64	1,087	1,203	-	11	23	569	916	-	1	29	67	124						
N.J.	-	3	12	151	225	-	0	0	-	-	-	0	1	-	84						
N.Y. (Upstate)	3	4	41	250	415	-	7	22	429	492	-	0	29	11	14						
N.Y. City	-	1	21	92	93	-	0	3	22	19	-	0	4	33	11						
Pa.	6	12	29	594	470	-	0	16	118	405	-	0	2	23	15						
E.N. CENTRAL	13	55	238	2,906	1,970	-	2	19	219	255	-	1	7	88	149						
Ill.	-	12	33	570	588	-	1	9	87	103	-	0	6	50	110						
Ind.	-	6	158	317	112	-	0	6	21	10	-	0	3	13	6						
Mich.	-	13	40	822	303	-	1	6	65	78	-	0	2	5	3						
Ohio	13	18	57	1,065	781	-	0	5	46	64	-	0	4	18	30						
Wis.	-	3	12	132	186	N	0	0	N	N	-	0	1	2	-						
W.N. CENTRAL	2	30	872	1,661	1,420	-	7	18	325	305	-	3	27	340	436						
Iowa	-	3	10	189	242	-	0	3	24	29	-	0	1	4	8						
Kans.	-	3	9	146	93	-	1	6	60	65	-	0	1	2	-						
Minn.	-	0	808	165	226	-	0	11	61	64	-	0	2	4	-						
Mo.	1	18	47	960	527	-	1	5	65	64	-	3	26	318	405						
Nebr.	1	3	11	142	264	-	1	6	77	34	-	0	2	12	20						
N. Dak.	-	0	24	29	1	-	0	9	11	25	-	0	1	-	-						
S. Dak.	-	0	6	30	67	-	0	4	27	24	-	0	0	-	3						
S. ATLANTIC	9	29	71	1,538	998	-	26	111	1,594	1,606	1	8	27	453	935						
Del.	-	0	2	13	18	-	0	0	-	-	-	0	3	18	32						
D.C.	-	0	1	3	7	-	0	0	-	-	-	0	0	-	6						
Fla.	5	8	29	498	302	-	0	95	154	138	1	0	2	11	16						
Ga.	1	3	11	193	108	-	0	72	409	379	-	0	7	48	78						
Md.	-	2	8	131	161	-	7	15	379	415	-	0	3	37	91						
N.C.	-	0	65	223	79	N	4	4	N	N	-	4	25	264	499						
S.C.	3	4	18	247	138	-	0	0	-	-	-	0	5	18	56						
Va.	-	3	24	198	174	-	10	26	536	597	-	1	8	53	147						
W. Va.	-	0	5	32	11	-	3	6	116	77	-	0	1	4	10						
E.S. CENTRAL	1	14	30	755	447	-	1	6	83	179	-	3	16	254	334						
Ala.	1	4	19	284	65	-	0	0	-	-	-	1	7	63	92						
Ky.	-	4	15	219	169	-	1	4	45	45	-	0	1	1	1						
Miss.	-	1	4	65	100	-	0	1	4	7	-	0	1	7	11						
Tenn.	-	3	9	187	113	-	0	4	34	127	-	3	14	183	230						
W.S. CENTRAL	1	60	389	2,758	1,896	-	0	13	70	89	3	1	161	143	298						
Ark.	-	5	38	265	158	-	0	10	36	45	3	0	61	64	68						
La.	-	1	8	90	89	-	0	0	-	-	-	0	1	2	6						
Okla.	1	0	45	77	55	-	0	13	33	42	-	0	98	53	170						
Tex.	-	51	304	2,326	1,594	-	0	1	1	2	-	0	6	24	54						
MOUNTAIN	3	18	32	882	850	-	1	6	82	107	-	0	3	22	46						
Ariz.	-	4	12	220	216	N	0	0	N	N	-	0	1	7	17						
Colo.	2	5	13	243	148	-	0	0	-	-	-	0	1	1	1						
Idaho	1	1	18	90	36	-	0	0	-	11	-	0	1	1	1						
Mont.	-	0	6	55	84	-	0	4	25	13	-	0	2	8	3						
Nev.	-	0	3	9	28	-	0	1	1	12	-	0	0	-	3						
N. Mex.	-	1	6	64	92	-	0	2	24	29	-	0	1	1	4						
Utah	-	3	16	181	229	-	0	2	11	14	-	0	1	1	7						
Wyo.	-	0	5	20	17	-	0	4	21	28	-	0	1	3	10						
PACIFIC	5	22	67	1,047	1,379	1	4	12	231	205	-	0	1	1	3						
Alaska	-	1	6	48	270	-	0	2	12	15	N	0	0	N	N						
Calif.	1	10	22	463	519	1	4	12	204	177	-	0	1	1	-						
Hawaii	-	0	3	26	19	-	0	0	-	-	N	0	0	N	N						
Oreg.	-	3	15	245	177	-	0	3	15	13	-	0	0	-	3						
Wash.	4	5	58	265	394	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	1	-	-	1	3	38	58	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


