
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending April 14, 2007 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	147	310	994	3,507	4,139	2,764	6,848	8,674	82,710	97,340	35	43	141	671	678						
NEW ENGLAND	-	19	44	120	282	102	109	259	1,459	1,419	1	2	12	22	36						
Conn.	-	5	25	48	56	25	42	203	465	461	-	0	7	15	8						
Maine	-	4	14	41	20	-	2	8	20	39	1	0	4	4	5						
Mass.	-	0	18	-	146	60	47	96	764	698	-	0	7	-	19						
N.H.	-	0	9	1	1	5	3	9	45	64	-	0	3	3	-						
R.I.	-	0	17	-	15	10	10	19	149	139	-	0	3	-	1						
Vt.	-	3	12	30	44	2	1	5	16	18	-	0	2	-	3						
MID. ATLANTIC	22	63	120	628	871	374	675	1,521	10,289	9,465	9	10	25	153	154						
N.J.	-	6	16	36	133	-	103	158	1,294	1,546	-	1	4	11	26						
N.Y. (Upstate)	15	25	101	233	260	139	122	1,035	1,734	1,666	6	3	14	44	36						
N.Y. City	1	16	33	197	273	116	176	376	2,658	2,950	-	2	6	35	33						
Pa.	6	14	35	162	205	119	239	410	4,603	3,303	3	3	10	63	59						
E.N. CENTRAL	17	41	96	507	716	462	1,283	2,227	16,917	19,706	8	6	14	71	96						
Ill.	-	9	27	80	162	126	359	488	4,514	5,991	-	1	5	9	29						
Ind.	N	0	0	N	N	158	154	289	2,439	2,645	5	1	10	13	14						
Mich.	4	12	38	165	202	125	306	880	4,488	3,034	-	0	5	9	14						
Ohio	13	15	32	198	215	27	315	1,168	3,637	5,947	3	2	6	40	25						
Wis.	-	9	24	64	137	26	136	181	1,839	2,089	-	0	3	-	14						
W.N. CENTRAL	7	23	512	236	368	33	384	518	4,576	5,447	1	3	22	39	31						
Iowa	-	5	16	49	67	23	38	63	555	524	-	0	1	-	-						
Kans.	-	3	11	29	47	-	43	90	564	677	-	0	2	4	4						
Minn.	-	0	489	7	78	-	66	87	710	895	-	1	17	12	11						
Mo.	5	9	28	117	123	-	195	269	2,354	2,863	-	1	5	17	13						
Nebr.	1	2	9	22	24	-	24	48	290	354	1	0	2	5	3						
N. Dak.	-	0	4	1	5	-	2	6	16	33	-	0	2	1	-						
S. Dak.	1	1	6	11	24	10	6	15	87	101	-	0	0	-	-						
S. ATLANTIC	30	53	98	663	586	681	1,599	2,696	16,147	23,426	7	11	28	184	175						
Del.	-	0	4	7	7	30	28	44	409	412	-	0	3	5	1						
D.C.	-	1	7	15	16	-	35	63	586	531	-	0	2	2	1						
Fla.	30	23	44	319	256	-	446	549	1,564	6,160	7	3	9	63	50						
Ga.	-	12	26	154	130	-	348	1,539	2,706	4,198	-	2	6	50	43						
Md.	-	4	12	49	34	187	119	234	1,844	1,922	-	2	5	30	25						
N.C.	-	0	0	-	-	117	314	608	4,197	5,377	-	0	8	15	15						
S.C.	-	2	8	15	23	200	166	1,026	2,941	2,754	-	1	3	12	15						
Va.	-	9	28	97	115	147	121	238	1,741	1,863	-	0	7	1	16						
W. Va.	-	0	21	7	5	-	19	44	159	209	-	0	6	6	9						
E.S. CENTRAL	8	8	34	101	102	359	579	878	7,911	8,684	4	2	9	37	46						
Ala.	2	4	22	49	49	36	192	271	2,212	3,355	-	0	3	7	10						
Ky.	N	0	0	N	N	125	48	268	624	955	1	0	1	2	4						
Miss.	N	0	0	N	N	-	154	434	2,179	1,738	-	0	1	-	3						
Tenn.	6	4	12	52	53	198	194	240	2,896	2,636	3	1	6	28	29						
W.S. CENTRAL	4	7	21	88	40	337	959	1,483	12,334	13,311	-	1	26	36	25						
Ark.	2	3	13	37	20	81	80	142	1,169	1,303	-	0	2	2	2						
La.	-	1	6	22	-	17	184	366	2,319	2,805	-	0	3	4	1						
Okla.	2	2	11	29	20	36	107	237	1,600	1,000	-	1	24	28	21						
Tex.	N	0	0	N	N	203	576	931	7,246	8,203	-	0	2	2	1						
MOUNTAIN	15	30	68	343	373	37	269	455	2,417	3,947	3	4	14	94	85						
Ariz.	3	3	11	53	32	22	106	220	648	1,338	3	2	9	47	31						
Colo.	-	10	26	116	131	-	71	93	524	1,016	-	1	4	20	26						
Idaho	6	3	12	32	44	10	2	20	74	61	-	0	1	3	3						
Mont.	-	2	11	19	18	1	3	20	27	38	-	0	0	-	-						
Nev.	-	1	9	25	29	-	31	135	534	669	-	0	2	5	6						
N. Mex.	-	1	6	21	17	-	30	65	395	501	-	0	2	9	10						
Utah	6	7	27	68	96	4	16	28	197	272	-	0	3	10	9						
Wyo.	-	1	4	9	6	-	2	5	18	52	-	0	1	-	-						
PACIFIC	44	60	147	821	801	379	783	971	10,660	11,935	2	2	8	35	30						
Alaska	-	1	17	16	8	3	11	27	120	157	-	0	2	4	3						
Calif.	32	43	71	598	610	303	645	833	9,059	9,901	-	0	6	-	9						
Hawaii	2	1	4	17	17	1	15	30	164	306	-	0	1	1	5						
Oreg.	7	9	14	114	110	30	26	46	315	391	2	1	6	30	12						
Wash.	3	8	68	76	56	42	75	131	1,002	1,180	-	0	2	-	1						
Amer. Samoa	U	0	0	U	U	U	0	2	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
P.R.	3	5	19	45	26	5	6	16	106	98	-	0	2	-	-						
V.I.	U	0	0	U	U	U	0	3	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
