
TABLE II. (Part 11)  Provisional cases of selected notifiable diseases, United States, week ending July 9, 2011 (WEEK 27)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2011
Varicella (chickenpox) cummulative for 2010
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2011
West Nile virus disease † Neuroinvasive cummulative for 2010
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2011
West Nile virus disease † Non-neuroinvasive § cummulative for 2010

tab delimited data:
test
UNITED STATES	42	249	367	6,245	9,234	-	0	71	3	36	-	0	53	2	48						
NEW ENGLAND	-	17	46	453	629	-	0	3	-	-	-	0	2	-	1						
Conn.	-	5	16	147	192	-	0	2	-	-	-	0	2	-	1						
Maine	-	5	16	115	111	-	0	0	-	-	-	0	0	-	-						
Mass.	-	4	17	103	169	-	0	2	-	-	-	0	1	-	-						
N.H.	-	1	9	9	75	-	0	1	-	-	-	0	0	-	-						
R.I.	-	0	5	18	18	-	0	0	-	-	-	0	0	-	-						
Vt.	-	2	10	61	64	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	9	31	56	916	1,015	-	0	19	-	2	-	0	13	-	1						
N.J.	1	9	40	393	370	-	0	3	-	-	-	0	6	-	-						
N.Y. (Upstate)	N	0	0	N	N	-	0	9	-	1	-	0	7	-	1						
N.Y. City	-	0	0	-	-	-	0	7	-	1	-	0	4	-	-						
Pa.	8	18	41	523	645	-	0	3	-	-	-	0	3	-	-						
E.N. CENTRAL	3	68	118	1,638	3,098	-	0	15	-	1	-	0	7	-	1						
Ill.	-	17	31	430	760	-	0	10	-	-	-	0	4	-	-						
Ind.	-	4	18	123	230	-	0	2	-	-	-	0	2	-	-						
Mich.	3	20	38	546	960	-	0	6	-	-	-	0	1	-	-						
Ohio	-	21	57	538	827	-	0	1	-	1	-	0	1	-	-						
Wis.	-	2	22	1	321	-	0	0	-	-	-	0	1	-	1						
W.N. CENTRAL	-	11	42	200	484	-	0	7	1	-	-	0	11	-	13						
Iowa	N	0	0	N	N	-	0	1	-	-	-	0	2	-	-						
Kans.	-	4	15	56	209	-	0	1	-	-	-	0	3	-	3						
Minn.	U	0	0	-	-	U	0	1	-	-	U	0	3	-	-						
Mo.	-	5	24	99	226	-	0	1	-	-	-	0	0	-	-						
Nebr.	-	0	5	3	5	-	0	3	-	-	-	0	7	-	5						
N. Dak.	-	0	10	23	29	-	0	2	-	-	-	0	2	-	2						
S. Dak.	-	1	7	19	15	-	0	2	1	-	-	0	3	-	3						
S. ATLANTIC	5	36	64	1,032	1,332	-	0	6	-	-	-	0	4	-	3						
Del.	-	0	3	5	19	-	0	0	-	-	-	0	0	-	-						
D.C.	-	0	2	12	15	-	0	1	-	-	-	0	1	-	-						
Fla.	4	15	38	520	659	-	0	3	-	-	-	0	1	-	-						
Ga.	N	0	0	N	N	-	0	1	-	-	-	0	3	-	3						
Md.	N	0	0	N	N	-	0	3	-	-	-	0	2	-	-						
N.C.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
S.C.	-	0	8	11	74	-	0	1	-	-	-	0	0	-	-						
Va.	1	8	25	243	309	-	0	1	-	-	-	0	1	-	-						
W. Va.	-	7	32	241	256	-	0	0	-	-	-	0	0	-	-						
E.S. CENTRAL	-	5	15	167	185	-	0	1	-	2	-	0	3	1	1						
Ala.	-	5	14	158	178	-	0	0	-	1	-	0	1	-	1						
Ky.	N	0	0	N	N	-	0	1	-	-	-	0	1	-	-						
Miss.	-	0	3	9	7	-	0	1	-	1	-	0	2	1	-						
Tenn.	N	0	0	N	N	-	0	1	-	-	-	0	2	-	-						
W.S. CENTRAL	22	44	258	1,390	1,745	-	0	16	1	5	-	0	3	1	-						
Ark.	-	3	17	119	122	-	0	3	-	-	-	0	1	-	-						
La.	-	2	5	48	47	-	0	3	-	3	-	0	1	-	-						
Okla.	N	0	0	N	N	-	0	1	-	-	-	0	0	-	-						
Tex.	22	37	247	1,223	1,576	-	0	15	1	2	-	0	2	1	-						
MOUNTAIN	3	13	50	387	682	-	0	18	1	23	-	0	15	-	22						
Ariz.	-	0	0	-	-	-	0	13	1	22	-	0	9	-	12						
Colo.	3	5	31	149	241	-	0	5	-	1	-	0	11	-	9						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	-	-						
Mont.	-	2	28	92	148	-	0	0	-	-	-	0	0	-	-						
Nev.	N	0	0	N	N	-	0	0	-	-	-	0	1	-	1						
N. Mex.	-	1	8	23	64	-	0	6	-	-	-	0	2	-	-						
Utah	-	4	26	116	216	-	0	1	-	-	-	0	1	-	-						
Wyo.	-	0	3	7	13	-	0	1	-	-	-	0	1	-	-						
PACIFIC	-	2	6	62	64	-	0	8	-	3	-	0	6	-	6						
Alaska	-	1	5	30	22	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	3	6	21	-	0	8	-	3	-	0	6	-	6						
Hawaii	-	1	4	26	21	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
Wash.	N	0	0	N	N	-	0	1	-	-	-	0	1	-	-						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	4	16	17	-	0	0	-	-	-	0	0	-	-						
P.R.	-	7	28	70	336	-	0	0	-	-	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, 
Vector-Borne, and Enteric Diseases (ArboNet Surveillance). Data for California serogroup, eastern equine, 
Powassan, St. Louis, and western equine diseases are available in Table I.

§ Not reportable in all states.  Data from states where the condition is not reportable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatric mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


