
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending February 5, 2000 (WEEK 05)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 2000
H. influenzae, Invasive cummulative for 1999
Hepatitis (Viral), Type A cummulative for 2000
Hepatitis (Viral), Type A cummulative for 1999
Hepatitis (Viral), Type B cummulative for 2000
Hepatitis (Viral), Type B cummulative for 1999
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 2000
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 2000
Measles (Rubeola), Total cummulative for 2000
Measles (Rubeola), Total cummulative for 1999

tab delimited data:
test
UNITED STATES	69	92	673	1,418	304	449	-	1	-	-	1	12									
NEW ENGLAND	5	4	16	19	5	14	-	-	-	-	-	-									
Maine	-	-	1	1	1	-	-	-	-	-	-	-									
N.H.	1	1	4	1	3	-	-	-	-	-	-	-									
Vt.	1	1	1	-	1	-	-	-	-	-	-	-									
Mass.	3	2	3	9	-	6	-	-	-	-	-	-									
R.I.	-	-	-	-	-	2	-	-	-	-	-	-									
Conn.	-	-	7	8	-	6	-	-	-	-	-	-									
MID. ATLANTIC	7	16	16	100	21	70	-	-	-	-	-	-									
Upstate N.Y.	6	8	7	9	4	11	-	-	-	-	-	-									
N.Y. City	-	5	9	44	17	19	-	-	-	-	-	-									
N.J.	1	3	-	23	-	11	-	-	-	-	-	-									
Pa.	-	-	-	24	-	29	-	-	-	-	-	-									
E.N. CENTRAL	12	15	108	390	48	57	-	1	-	-	1	-									
Ohio	7	8	47	55	9	12	-	-	-	-	-	-									
Ind.	2	-	2	4	1	4	-	-	-	-	-	-									
Ill.	2	7	6	79	-	-	-	-	-	-	-	-									
Mich.	1	-	52	248	38	37	-	1	-	-	1	-									
Wis.	-	-	1	4	-	4	-	-	-	-	-	-									
W.N. CENTRAL	1	4	86	81	13	26	-	-	-	-	-	-									
Minn.	-	-	7	-	-	-	-	-	-	-	-	-									
Iowa	-	1	10	5	-	2	-	-	-	-	-	-									
Mo.	1	1	66	63	13	16	-	-	-	-	-	-									
N. Dak.	-	-	-	-	-	-	U	-	U	-	-	-									
S. Dak.	-	1	-	-	-	-	U	-	U	-	-	-									
Nebr.	-	-	3	7	-	6	-	-	-	-	-	-									
Kans.	-	1	-	6	-	2	U	-	U	-	-	-									
S. ATLANTIC	17	19	45	101	38	66	-	-	-	-	-	-									
Del.	-	-	-	-	-	-	-	-	-	-	-	-									
Md.	9	15	11	42	13	25	-	-	-	-	-	-									
D.C.	-	-	-	6	-	-	-	-	-	-	-	-									
Va.	6	-	3	8	6	6	-	-	-	-	-	-									
W. Va.	-	-	-	-	-	-	-	-	-	-	-	-									
N.C.	2	2	20	10	11	26	-	-	-	-	-	-									
S.C.	-	1	1	-	1	7	-	-	-	-	-	-									
Ga.	-	1	-	35	-	2	-	-	-	-	-	-									
Fla.	-	-	10	-	7	-	-	-	-	-	-	-									
E.S. CENTRAL	2	7	51	47	31	30	-	-	-	-	-	-									
Ky.	-	2	2	8	1	2	-	-	-	-	-	-									
Tenn.	2	2	15	13	23	12	-	-	-	-	-	-									
Ala.	-	2	8	17	2	8	-	-	-	-	-	-									
Miss.	-	1	26	9	5	8	-	-	-	-	-	-									
W.S. CENTRAL	-	6	59	113	4	28	-	-	-	-	-	2									
Ark.	-	-	8	3	4	4	-	-	-	-	-	-									
La.	-	-	-	1	-	-	U	-	U	-	-	-									
Okla.	-	5	-	43	-	7	-	-	-	-	-	-									
Tex.	-	1	51	66	-	17	-	-	-	-	-	2									
MOUNTAIN	18	12	78	157	37	53	-	-	-	-	-	-									
Mont.	-	-	1	-	1	-	-	-	-	-	-	-									
Idaho	1	-	3	1	3	4	-	-	-	-	-	-									
Wyo.	-	1	-	1	-	-	U	-	U	-	-	-									
Colo.	5	-	22	34	7	13	-	-	-	-	-	-									
N. Mex.	5	3	8	5	11	17	-	-	-	-	-	-									
Ariz.	6	5	31	90	14	8	-	-	-	-	-	-									
Utah	1	3	8	12	-	5	-	-	-	-	-	-									
Nev.	-	-	5	14	1	6	U	-	U	-	-	-									
PACIFIC	7	9	214	410	107	105	-	-	-	-	-	10									
Wash.	2	-	3	5	1	-	-	-	-	-	-	2									
Oreg.	2	3	24	16	11	6	-	-	-	-	-	8									
Calif.	-	5	185	386	94	97	-	-	-	-	-	-									
Alaska	-	1	2	2	1	2	-	-	-	-	-	-									
Hawaii	3	-	-	1	-	-	-	-	-	-	-	-									
Guam	-	-	-	2	-	1	U	-	U	-	-	-									
P.R.	-	-	-	4	-	13	U	-	U	-	-	-									
V.I.	-	U	-	U	-	U	U	-	U	-	-	U									
Amer. Samoa	-	U	-	U	-	U	U	-	U	-	-	U									
C.N.M.I.	-	U	-	U	-	U	U	-	U	-	-	U									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


