
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending September 13, 2003 (WEEK 37)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Primary and Secondary) cummulative for 2002
Syphilis (Congenital) cummulative for 2003
Syphilis (Congenital) cummulative for 2002
Tuberculosis cummulative for 2003
Tuberculosis cummulative for 2002
Typhoid Fever cummulative for 2003
Typhoid Fever cummulative for 2002
Varicella (Chicken Pox) cummulative for 2003
Varicella (Chicken Pox) cummulative for 2002

tab delimited data:
test
UNITED STATES	4,692	4,665	246	292	7,528	8,919	190	226	8,523												
NEW ENGLAND	143	100	1	-	215	279	21	11	1,273												
Maine	6	2	1	-	5	10	-	-	640												
N.H.	13	2	-	-	7	9	2	-	-												
Vt.	-	1	-	-	3	4	-	-	504												
Mass.	96	68	-	-	140	146	11	7	126												
R.I.	14	6	-	-	27	39	2	-	3												
Conn.	14	21	-	-	33	71	6	4	-												
MID. ATLANTIC	595	492	46	45	1,482	1,546	29	56	25												
Upstate N.Y.	32	23	14	1	193	222	7	6	N												
N.Y. City	330	292	24	19	803	748	11	27	-												
N.J.	115	99	8	24	294	348	9	16	-												
Pa.	118	78	-	1	192	228	2	7	25												
E.N. CENTRAL	628	870	45	44	783	902	12	25	3,824												
Ohio	157	106	2	2	144	144	2	6	940												
Ind.	33	44	7	2	93	78	3	2	-												
Ill.	238	330	15	33	366	438	1	10	-												
Mich.	189	371	21	7	144	189	6	3	2,308												
Wis.	11	19	-	-	36	53	-	4	576												
W.N. CENTRAL	98	89	3	1	324	384	3	9	39												
Minn.	34	42	-	1	134	159	-	3	N												
Iowa	4	2	-	-	17	24	1	-	N												
Mo.	34	23	3	-	79	102	1	2	-												
N. Dak.	-	-	-	-	-	4	-	-	39												
S. Dak.	1	-	-	-	16	10	-	-	-												
Nebr.	4	5	-	-	10	20	1	4	-												
Kans.	21	17	-	-	68	65	-	-	-												
S. ATLANTIC	1,242	1,159	47	68	1,521	1,811	36	28	1,598												
Del.	4	9	-	-	-	13	-	-	20												
Md.	204	137	8	13	153	207	7	7	-												
D.C.	37	36	-	1	-	-	-	-	22												
Va.	59	52	1	1	183	195	10	3	436												
W. Va.	2	2	-	-	12	24	-	-	941												
N.C.	115	207	16	17	219	230	6	1	N												
S.C.	78	86	4	9	111	122	-	-	179												
Ga.	300	257	5	13	229	373	7	5	-												
Fla.	443	373	13	14	614	647	6	12	N												
E.S. CENTRAL	219	356	12	19	446	545	5	4	-												
Ky.	29	66	1	3	84	99	-	4	N												
Tenn.	94	132	5	6	148	216	2	-	N												
Ala.	79	124	4	7	147	145	3	-	-												
Miss.	17	34	2	3	67	85	-	-	-												
W.S. CENTRAL	632	603	44	65	1,042	1,366	7	24	1,354												
Ark.	40	24	-	6	66	93	-	-	-												
La.	93	109	-	-	-	-	-	-	4												
Okla.	34	48	1	2	90	116	-	-	N												
Tex.	465	422	43	57	886	1,157	7	24	1,350												
MOUNTAIN	206	224	21	11	274	272	3	9	410												
Mont.	-	-	-	-	5	6	-	-	N												
Idaho	5	1	-	-	5	10	-	-	N												
Wyo.	-	-	-	-	3	2	-	-	43												
Colo.	14	48	3	2	56	59	3	4	-												
N. Mex.	38	24	-	-	6	24	-	1	-												
Ariz.	136	138	18	9	149	140	-	-	4												
Utah	4	4	-	-	28	18	-	2	363												
Nev.	9	9	-	-	22	13	-	2	-												
PACIFIC	929	772	27	39	1,441	1,814	74	60	-												
Wash.	55	39	-	1	180	171	3	4	-												
Oreg.	27	11	-	-	83	80	4	2	-												
Calif.	845	715	27	37	1,095	1,416	66	52	-												
Alaska	-	-	-	-	42	36	-	-	-												
Hawaii	2	7	-	1	41	111	1	2	-												
Guam	-	6	-	-	-	50	-	-	-												
P.R.	140	179	1	21	33	75	-	-	278												
V.I.	1	1	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	U												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


