
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending August 7, 2004 (WEEK 31)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2004
AIDS § cummulative for 2003
Chlamydia† cummulative for 2004
Chlamydia† cummulative for 2003
Coccidioidomycosis cummulative for 2004
Coccidioidomycosis cummulative for 2003
Cryptosporidiosis cummulative for 2004
Cryptosporidiosis cummulative for 2003
Encephalitis/Meningitis West Nile cummulative for 2004
Encephalitis/Meningitis West Nile cummulative for 2003

tab delimited data:
test
UNITED STATES	23,710	26,307	507,115	506,889	3,438	2,031	1,477	1,344	191	556											
NEW ENGLAND	775	907	17,618	16,093	-	-	86	93	-	2											
Maine	10	49	1,180	1,168	N	N	14	8	-	-											
N.H.	29	22	890	913	-	-	16	12	-	1											
Vt.	13	11	613	601	-	-	12	18	-	-											
Mass.	236	371	8,051	6,296	-	-	29	41	-	1											
R.I.	82	68	1,948	1,668	-	-	3	9	-	-											
Conn.	405	386	4,936	5,447	N	N	12	5	-	-											
MID. ATLANTIC	5,023	6,201	64,583	62,936	-	-	228	181	3	18											
Upstate N.Y.	625	645	13,344	11,341	N	N	58	43	-	-											
N.Y. City	2,759	3,193	19,549	20,832	-	-	50	64	2	-											
N.J.	923	1,045	10,050	9,467	-	-	12	10	-	2											
Pa.	716	1,318	21,640	21,296	N	N	108	64	1	16											
E.N. CENTRAL	1,946	2,622	84,262	91,186	8	6	354	368	4	13											
Ohio	240	463	20,212	24,761	N	N	93	53	1	8											
Ind.	257	346	10,379	9,985	N	N	47	34	-	3											
Ill.	961	1,236	23,014	28,249	-	-	13	47	2	1											
Mich.	382	452	21,232	18,082	8	6	87	57	1	1											
Wis.	106	125	9,425	10,109	-	-	114	177	-	-											
W.N. CENTRAL	483	490	30,439	29,297	4	2	213	153	4	92											
Minn.	120	96	5,555	6,362	N	N	73	53	1	4											
Iowa	37	54	3,642	3,327	N	N	42	32	-	8											
Mo.	211	233	11,439	10,515	3	1	36	14	1	-											
N. Dak.	13	3	920	921	N	N	8	10	-	10											
S. Dak.	7	7	1,460	1,485	-	-	23	23	2	29											
Nebr.	18	33	3,055	2,610	1	1	15	6	-	29											
Kans.	77	64	4,368	4,077	N	N	16	15	-	12											
S. ATLANTIC	7,289	7,617	98,853	94,700	-	3	261	177	7	18											
Del.	105	146	1,696	1,799	N	N	-	3	-	-											
Md.	808	878	11,169	9,638	-	3	11	11	-	-											
D.C.	460	724	1,716	1,937	-	-	8	4	-	-											
Va.	403	625	13,209	11,144	-	-	29	16	-	3											
W. Va.	33	53	1,664	1,471	N	N	3	3	-	-											
N.C.	401	783	16,909	15,105	N	N	43	19	-	2											
S.C.	428	497	9,708	8,184	-	-	9	2	-	1											
Ga.	1,034	1,205	17,653	20,793	-	-	86	69	-	2											
Fla.	3,617	2,706	25,129	24,629	N	N	72	50	7	10											
E.S. CENTRAL	1,179	1,143	33,371	32,917	3	1	57	65	6	23											
Ky.	130	98	3,368	4,845	N	N	23	15	-	3											
Tenn.	466	517	13,316	11,807	N	N	12	24	-	2											
Ala.	295	272	6,780	8,720	-	-	13	23	3	8											
Miss.	288	256	9,907	7,545	3	1	9	3	3	10											
W.S. CENTRAL	2,978	2,695	65,796	63,808	2	-	40	37	4	174											
Ark.	130	106	4,736	4,579	1	-	12	5	1	4											
La.	606	403	13,182	13,025	1	-	-	2	1	34											
Okla.	120	136	6,978	6,533	N	N	13	7	-	7											
Tex.	2,122	2,050	40,900	39,671	-	-	15	23	2	129											
MOUNTAIN	861	964	26,129	29,514	2,200	1,371	91	66	125	216											
Mont.	5	10	1,306	1,297	N	N	29	13	-	6											
Idaho	9	16	1,725	1,473	N	N	9	15	-	-											
Wyo.	8	5	647	564	1	1	2	2	1	15											
Colo.	166	214	5,177	7,540	N	N	31	14	9	181											
N. Mex.	118	71	2,586	4,473	9	5	4	4	4	12											
Ariz.	331	433	9,837	8,619	2,134	1,338	13	3	109	2											
Utah	44	40	2,142	2,192	18	4	2	9	-	-											
Nev.	180	175	2,709	3,356	38	23	1	6	2	-											
PACIFIC	3,176	3,668	86,064	86,438	1,221	648	147	204	38	-											
Wash.	215	287	10,380	9,420	N	N	17	25	-	-											
Oreg.	157	166	4,866	4,480	-	-	19	25	-	-											
Calif.	2,717	3,140	67,035	67,118	1,221	648	110	154	38	-											
Alaska	29	13	2,143	2,283	-	-	-	-	-	-											
Hawaii	58	62	1,640	3,137	-	-	1	-	-	-											
Guam	2	5	-	395	-	-	-	-	-	-											
P.R.	401	723	1,474	1,395	N	N	N	N	-	-											
V.I.	6	22	143	227	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	32	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


