
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending April 1, 2006 (WEEK 13)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2006
Hepatitis (Viral Acute), Type A cummulative for 2005
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2006
Hepatitis (Viral Acute), Type B cummulative for 2005
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2006
Legionellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	52	79	216	860	1,018	41	96	469	945	1,329	16	40	112	268	270						
NEW ENGLAND	-	7	23	54	128	-	4	11	38	69	-	2	11	12	12						
Conn.	-	1	3	8	16	-	0	5	-	15	-	0	8	4	2						
Maine	-	0	2	2	-	-	0	2	1	4	-	0	1	1	1						
Mass.	-	5	14	28	93	-	3	10	32	46	-	1	5	5	7						
N.H.	-	1	12	10	14	-	0	3	4	3	-	0	1	1	2						
R.I.	-	0	4	1	5	-	0	2	1	-	-	0	10	-	-						
Vt.	-	0	2	5	-	-	0	1	-	1	-	0	3	1	-						
MID. ATLANTIC	-	11	23	38	185	6	10	25	82	175	4	11	53	73	77						
N.J.	-	3	11	10	35	-	2	7	24	39	-	1	12	5	11						
N.Y. (Upstate)	-	1	22	11	24	3	1	14	13	26	1	4	28	31	19						
N.Y. City	-	4	12	5	95	-	2	7	5	42	-	1	20	2	7						
Pa.	-	1	6	12	31	3	3	9	40	68	3	5	17	35	40						
E.N. CENTRAL	5	7	17	64	107	5	9	25	75	140	-	7	26	41	64						
Ill.	-	1	9	11	38	-	2	7	-	40	-	1	5	7	10						
Ind.	-	1	10	3	5	1	0	15	5	5	-	0	6	2	4						
Mich.	5	2	11	29	28	1	3	7	40	49	-	2	6	11	17						
Ohio	-	1	4	20	22	3	2	8	28	39	-	3	19	21	27						
Wis.	-	0	5	1	14	-	0	6	2	7	-	0	2	-	6						
W.N. CENTRAL	-	2	31	29	33	-	4	13	21	59	-	1	12	7	9						
Iowa	-	0	2	2	6	-	0	2	1	3	-	0	1	-	-						
Kans.	-	0	5	15	4	-	0	3	2	7	-	0	1	-	1						
Minn.	-	0	31	1	3	-	0	6	1	-	-	0	10	-	1						
Mo.	-	0	4	6	18	-	3	7	17	39	-	0	3	5	6						
Nebr.	-	0	3	3	2	-	0	2	-	9	-	0	2	2	-						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	1						
S. Dak.	-	0	1	2	-	-	0	1	-	1	-	0	6	-	-						
S. ATLANTIC	6	13	33	144	140	10	23	60	244	396	9	9	21	76	58						
Del.	-	0	1	3	2	-	0	4	4	11	-	0	4	1	1						
D.C.	-	0	2	1	1	-	0	4	4	-	-	0	2	1	1						
Fla.	5	5	18	54	53	8	9	21	105	136	8	2	6	35	21						
Ga.	-	1	6	11	24	1	2	7	20	68	-	0	3	3	4						
Md.	-	2	7	23	12	-	2	8	39	47	1	2	9	18	17						
N.C.	1	0	20	34	24	1	0	23	49	42	-	0	3	9	7						
S.C.	-	1	3	5	4	-	2	9	13	37	-	0	2	1	-						
Va.	-	1	11	13	20	-	2	18	6	48	-	1	8	7	4						
W. Va.	-	0	2	-	-	-	0	14	4	7	-	0	3	1	3						
E.S. CENTRAL	-	4	16	31	38	2	6	20	63	101	-	1	6	7	7						
Ala.	-	0	6	2	5	1	1	7	19	21	-	0	2	1	5						
Ky.	-	0	4	13	3	-	1	5	15	24	-	0	4	-	1						
Miss.	-	0	2	1	8	-	1	4	4	21	-	0	1	-	-						
Tenn.	-	2	13	15	22	1	2	12	25	35	-	1	4	6	1						
W.S. CENTRAL	5	9	52	60	80	3	14	268	264	115	1	1	26	8	2						
Ark.	5	0	7	15	2	-	1	3	4	17	-	0	1	-	1						
La.	-	1	5	2	18	-	1	6	6	22	-	0	2	4	-						
Okla.	-	0	2	4	1	-	0	5	1	13	-	0	3	1	-						
Tex.	-	6	49	39	59	3	12	266	253	63	1	0	26	3	1						
MOUNTAIN	2	6	21	88	97	3	8	39	60	117	1	2	8	13	22						
Ariz.	1	3	20	58	53	2	5	34	34	72	1	0	3	6	4						
Colo.	1	1	4	15	8	1	1	5	9	10	-	0	3	1	4						
Idaho	-	0	3	3	10	-	0	2	4	3	-	0	2	-	1						
Mont.	-	0	1	1	6	-	0	7	-	-	-	0	1	-	1						
Nev.	-	0	2	3	5	-	1	4	9	10	-	0	2	3	5						
N. Mex.	-	0	3	5	5	-	0	3	1	7	-	0	1	-	2						
Utah	-	0	3	3	9	-	0	5	3	15	-	0	2	3	3						
Wyo.	-	0	0	-	1	-	0	1	-	-	-	0	1	-	2						
PACIFIC	34	15	150	352	210	12	10	56	98	157	1	1	9	31	19						
Alaska	-	0	1	-	3	-	0	2	1	1	-	0	1	-	-						
Calif.	33	13	149	329	176	12	6	39	76	112	1	1	9	31	19						
Hawaii	-	0	2	5	5	-	0	1	1	1	-	0	1	-	-						
Oreg.	-	1	5	10	11	-	2	6	12	31	N	0	0	N	N						
Wash.	1	1	11	8	15	-	0	13	8	12	-	0	0	-	-						
Amer. Samoa	U	0	1	U	-	U	0	0	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	6	3	16	-	1	6	3	4	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


