
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending October 20, 2007 (WEEK 42)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	11,374	20,429	25,327	820,847	826,585	53	142	658	5,904	6,432	187	82	951	8,550	4,656						
NEW ENGLAND	657	713	1,357	28,174	27,014	-	0	1	2	-	-	4	37	248	341						
Conn.	164	229	829	8,524	7,864	N	0	0	N	N	-	0	37	37	38						
Maine	-	50	74	2,021	1,816	-	0	0	-	-	-	1	6	41	39						
Mass.	391	305	480	12,740	12,155	-	0	0	-	-	-	2	7	80	166						
N.H.	76	39	70	1,731	1,593	-	0	1	2	-	-	1	5	46	40						
R.I.	-	62	106	2,449	2,621	-	0	0	-	-	-	0	3	8	14						
Vt.	26	19	45	709	965	N	0	0	N	N	-	1	3	36	44						
MID. ATLANTIC	2,226	2,732	4,284	114,896	101,212	-	0	0	-	-	10	10	110	1,121	557						
N.J.	-	401	528	16,034	16,354	N	0	0	N	N	-	0	2	9	41						
N.Y. (Upstate)	584	515	2,758	21,582	19,468	N	0	0	N	N	6	3	20	205	139						
N.Y. City	1,170	952	1,982	40,442	33,376	N	0	0	N	N	-	1	6	69	128						
Pa.	472	754	1,760	36,838	32,014	N	0	0	N	N	4	4	103	838	249						
E.N. CENTRAL	1,248	3,092	6,206	133,220	139,121	1	1	3	25	36	32	18	122	1,431	1,177						
Ill.	552	950	1,367	38,950	43,549	-	0	0	-	-	-	2	10	110	181						
Ind.	257	398	646	16,618	16,034	-	0	0	-	-	4	1	12	85	80						
Mich.	274	709	1,059	28,274	28,968	-	0	3	16	32	1	2	10	143	125						
Ohio	76	705	3,633	34,373	33,827	1	0	2	9	4	22	5	61	498	302						
Wis.	89	368	443	15,005	16,743	N	0	0	N	N	5	6	56	595	489						
W.N. CENTRAL	641	1,178	1,429	47,877	50,083	-	0	54	6	1	18	13	120	1,239	734						
Iowa	115	162	252	6,991	6,780	N	0	0	N	N	4	2	61	544	158						
Kans.	182	151	294	6,545	6,378	N	0	0	N	N	-	1	15	76	74						
