
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending October 22, 2005 (WEEK 42)*

column labels in same order that data fields appears in each record below:
Reporting Area
Tuberculosis cummulative for 2005
Tuberculosis cummulative for 2004
Typhoid Fever cummulative for 2005
Typhoid Fever cummulative for 2004
Varicella (Chicken Pox) cummulative for 2005
Varicella (Chicken Pox) cummulative for 2004
West Nile virus disease § Neuroinvasive cummulative for 2005
West Nile virus disease § Neuroinvasive cummulative for 2004
West Nile virus disease § Non-neuroinvasive † cummulative for 2005

tab delimited data:
test
UNITED STATES	9,009	10,694	212	273	19,025	22,202	946	1,126	1,279												
NEW ENGLAND	267	349	22	20	1,040	2,422	9	-	3												
Maine	14	16	1	-	213	185	-	-	-												
N.H.	6	13	-	-	230	-	-	-	-												
Vt.	4	2	-	-	59	413	-	-	-												
Mass.	168	202	13	14	538	368	4	-	1												
R.I.	24	42	1	1	-	-	1	-	-												
Conn.	51	74	7	5	U	1,456	4	-	2												
MID. ATLANTIC	1,635	1,668	38	67	3,688	77	26	17	17												
Upstate N.Y.	201	221	5	9	-	-	-	5	-												
N.Y. City	802	836	12	27	-	-	10	2	4												
N.J.	389	367	11	16	-	-	2	1	2												
Pa.	243	244	10	15	3,688	77	14	9	11												
E.N. CENTRAL	1,020	939	18	32	5,011	9,498	213	66	105												
Ohio	206	159	2	6	1,136	1,102	44	11	12												
Ind.	106	102	1	-	482	N	7	8	-												
Ill.	478	416	5	15	67	4,809	126	29	84												
Mich.	166	191	5	9	2,984	3,042	29	13	4												
Wis.	64	71	5	2	342	545	7	5	5												
W.N. CENTRAL	480	362	6	7	390	149	122	86	384												
Minn.	148	140	5	3	-	-	17	13	26												
Iowa	170	32	-	-	N	N	12	13	15												
Mo.	75	94	-	2	278	5	13	27	11												
N. Dak.	2	3	-	-	25	81	11	2	72												
S. Dak.	11	8	-	-	87	63	34	6	192												
Nebr.	28	26	-	2	-	-	26	7	64												
Kans.	46	59	1	-	-	-	9	18	4												
S. ATLANTIC	1,997	2,253	41	38	1,694	1,984	24	65	20												
Del.	12	17	1	-	28	5	1	-	-												
Md.	217	225	9	11	-	-	4	10	1												
D.C.	42	72	-	-	28	21	-	1	-												
Va.	235	213	15	7	377	481	-	4	-												
W. Va.	19	16	-	-	858	1,121	-	-	N												
N.C.	228	254	3	6	-	N	2	3	1												
S.C.	179	151	-	-	403	356	4	-	-												
Ga.	318	465	2	4	-	-	7	14	5												
Fla.	747	840	11	10	-	-	6	33	13												
E.S. CENTRAL	397	508	5	8	-	41	58	60	34												
Ky.	84	92	2	3	N	N	4	1	-												
Tenn.	161	165	-	5	-	-	11	13	1												
Ala.	152	157	1	-	-	41	6	15	2												
Miss.	-	94	2	-	-	-	37	31	31												
W.S. CENTRAL	1,042	1,566	15	25	5,112	6,089	145	223	83												
Ark.	88	94	-	-	1	-	8	14	13												
La.	-	-	1	-	109	48	58	79	23												
Okla.	115	136	-	1	-	-	4	16	5												
Tex.	839	1,336	14	24	5,002	6,041	75	114	42												
MOUNTAIN	286	409	9	7	2,090	1,942	102	321	180												
Mont.	8	4	-	-	-	-	8	2	17												
Idaho	-	3	-	-	-	-	2	1	7												
Wyo.	-	3	-	-	48	34	3	2	5												
Colo.	46	100	4	2	1,501	1,555	14	41	61												
N. Mex.	14	23	-	-	143	U	17	31	12												
Ariz.	174	166	3	2	-	-	25	213	33												
Utah	26	32	1	1	398	353	21	6	30												
Nev.	18	78	1	2	-	-	12	25	15												
PACIFIC	1,885	2,640	58	69	-	-	247	288	453												
Wash.	196	185	5	6	N	N	-	-	-												
Oreg.	54	83	3	1	-	-	-	-	5												
Calif.	1,502	2,249	38	56	-	-	247	288	448												
Alaska	36	30	-	-	-	-	-	-	-												
Hawaii	97	93	12	6	-	-	-	-	-												
Guam	-	46	-	-	-	181	-	-	-												
P.R.	-	83	-	-	529	336	-	-	-												
V.I.	-	-	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	-												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2005 are provisional and cumulative (year-to-date).

§ Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Infectious Diseases 
(ArboNet Surveillance).

† Not previously notifiable.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


