
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending August 22, 1998 (WEEK 33)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1998*
AIDS § cummulative for 1997
Chlamydia† cummulative for 1998
Chlamydia† cummulative for 1997
Escherichia coli O157:H7 NETSS cummulative for 1998
Escherichia coli O157:H7 PHLIS cummulative for 1998
Gonorrhea cummulative for 1998
Gonorrhea cummulative for 1997
Hepatitis C/NA,NB cummulative for 1998
Hepatitis C/NA,NB cummulative for 1997

tab delimited data:
test
UNITED STATES	27,399	35,833	340,096	282,823	1,570	817	204,112	177,621	2,394	2,241											
NEW ENGLAND	1,025	1,549	12,238	10,890	194	135	3,462	3,658	32	43											
Maine	21	36	632	636	21	-	43	36	-	-											
N.H.	26	19	588	496	30	32	57	65	-	-											
Vt.	14	24	263	245	10	7	24	35	-	2											
Mass.	522	597	5,002	4,477	92	80	1,228	1,366	29	34											
R.I.	78	107	1,481	1,226	8	1	230	284	3	7											
Conn.	364	766	4,272	3,810	33	15	1,880	1,872	-	-											
MID. ATLANTIC	7,578	11,189	40,732	35,376	165	36	23,123	22,812	265	208											
Upstate N.Y.	961	1,728	N	N	116	-	3,749	3,972	203	152											
N.Y. City	4,074	5,736	21,717	16,877	4	7	9,498	8,346	-	-											
N.J.	1,475	2,347	6,641	6,229	45	28	4,045	4,625	-	-											
Pa.	1,068	1,378	12,374	12,270	N	1	5,831	5,869	62	56											
E.N. CENTRAL	2,078	2,556	56,466	37,772	251	149	39,208	24,204	332	393											
Ohio	430	561	16,032	13,874	70	22	10,171	8,959	7	12											
Ind.	355	394	3,906	5,500	61	28	2,523	3,632	4	11											
Ill.	825	892	16,784	U	60	14	13,676	U	20	68											
Mich.	353	545	13,448	11,582	60	35	10,230	8,727	301	281											
Wis.	115	164	6,296	6,816	N	50	2,608	2,886	-	21											
W.N. CENTRAL	532	696	19,299	19,762	225	165	9,570	8,707	114	43											
Minn.	104	128	3,836	4,126	86	78	1,402	1,439	7	3											
Iowa	49	74	2,063	2,858	69	32	660	756	6	21											
Mo.	244	331	7,451	7,467	15	29	5,396	4,668	96	7											
N. Dak.	4	7	330	520	6	11	30	34	-	2											
S. Dak.	11	3	1,010	779	15	10	158	88	-	-											
Nebr.	48	65	1,385	1,174	19	-	497	442	2	2											
Kans.	72	88	3,224	2,838	15	5	1,427	1,280	3	8											
S. ATLANTIC	6,869	8,751	69,329	59,011	141	79	57,408	57,667	128	149											
Del.	91	159	1,569	-	-	1	868	745	-	-											
Md.	826	1,078	5,160	4,488	19	9	6,038	7,319	6	4											
D.C.	567	658	N	N	1	-	2,229	2,783	-	-											
Va.	502	748	7,577	7,408	N	25	4,966	5,079	10	18											
W. Va.	59	60	1,686	1,826	7	3	479	603	4	13											
N.C.	456	503	14,099	10,788	34	31	12,137	10,525	15	38											
S.C.	452	498	11,734	7,568	5	2	7,485	6,802	3	27											
Ga.	725	1,071	14,759	10,908	47	-	12,947	12,530	9	-											
Fla.	3,191	3,976	12,745	16,025	28	8	10,259	11,281	81	49											
E.S. CENTRAL	1,084	1,220	24,845	21,661	74	27	24,203	21,677	109	238											
Ky.	156	211	3,981	4,117	19	-	2,296	2,607	16	11											
Tenn.	378	527	8,225	8,034	32	24	7,182	6,761	88	155											
Ala.	330	287	6,492	5,193	20	2	8,311	7,350	5	6											
Miss.	220	195	6,147	4,317	U	1	6,414	4,959	U	66											
W.S. CENTRAL	3,328	3,684	51,031	36,234	87	12	29,682	23,847	587	296											
Ark.	123	159	2,250	1,880	7	6	1,230	3,077	5	9											
La.	586	665	9,379	5,849	3	2	8,139	5,438	21	136											
Okla.	183	216	6,339	4,731	11	4	3,470	2,998	8	6											
Tex.	2,436	2,644	33,063	23,774	66	-	16,843	12,334	553	145											
MOUNTAIN	967	1,054	13,832	18,154	212	87	5,219	4,921	263	190											
Mont.	18	26	783	661	10	-	28	27	7	15											
Idaho	19	34	1,083	946	25	7	107	73	86	37											
Wyo.	1	13	399	371	49	-	18	36	46	45											
Colo.	186	264	10	4,186	43	33	1,418	1,312	19	21											
N. Mex.	153	105	2,282	2,399	16	11	560	538	67	33											
Ariz.	377	247	7,184	6,726	21	13	2,622	2,206	3	24											
Utah	70	86	1,448	990	42	15	156	145	21	3											
Nev.	143	279	643	1,875	6	8	310	584	14	12											
PACIFIC	3,938	5,134	52,324	43,963	221	127	12,237	10,128	564	681											
Wash.	270	417	6,708	5,706	37	22	1,143	1,195	13	20											
Oreg.	116	188	3,574	3,041	65	61	516	471	4	2											
Calif.	3,439	4,450	39,488	33,205	116	35	10,085	7,893	492	548											
Alaska	17	42	1,189	927	3	-	207	247	1	-											
Hawaii	96	37	1,365	1,084	N	9	286	322	54	111											
Guam	-	2	8	193	N	-	2	27	-	-											
P.R.	1,141	1,199	U	U	2	U	262	395	-	-											
V.I.	18	70	N	N	N	U	U	U	U	U											
Amer. Samoa	-	-	U	U	N	U	U	U	U	U											
C.N.M.I.	-	1	N	N	N	U	14	17	-	2											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1997 and 1998 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


