
TABLE I.  Provisional cases of infrequently reported notifiable diseases (<1,000 cases reported during the preceding year), United States, week ending March 15, 2008 (WEEK 11)*

column labels in same order that data fields appears in each record below:
Disease
Current week
Cummulative for 2008
5-year weekly average†
Total cases reported for year 2007
Total cases reported for year 2006
Total cases reported for year 2005
Total cases reported for year 2004
Total cases reported for year 2003
States reporting cases during current week (No.)

tab delimited data:
test
Anthrax	-	-	-	-	1	-	-	-		
Botulism:										
foodborne	-	1	0	23	20	19	16	20		
infant	-	7	2	83	97	85	87	76		
other(wound & unspecified)	1	1	0	24	48	31	30	33	WA (1 )	
Brucellosis	-	8	2	129	121	120	114	104		
Chancroid	-	10	0	31	33	17	30	54		
Cholera	-	-	-	7	9	8	6	2		
Cyclosporiasis §	1	13	3	99	137	543	160	75	GA (1 )	
Diphtheria	-	-	-	-	-	-	-	1		
Domestic arboviral diseases §, ¶ :										
California serogroup	-	-	0	44	67	80	112	108		
eastern equine	-	-	-	4	8	21	6	14		
Powassan	-	-	-	1	1	1	1	-		
St. Louis	-	-	-	7	10	13	12	41		
western equine	-	-	-	-	-	-	-	-		
Ehrlichiosis/Anaplasmosis §,**:										
Ehrlichia chaffeensis	-	15	2	746	578	506	338	321		
Ehrlichia ewingii	-	1	-	-	-	-	-	-		
Anaplasma phagocytophilum	-	4	1	682	646	786	537	362		
undetermined	-	1	0	162	231	112	59	44		
Haemophilus influenzae ††, invasive disease (age &lt;5 yrs):										
serotype B	1	7	0	23	29	9	19	32	AZ (1 )	
nonserotype B	1	30	3	168	175	135	135	117	OH (1 )	
unknown serotype	1	48	4	193	179	217	177	227	OH (1 )	
Hansen disease §	3	14	2	70	66	87	105	95	CA (3 )	
Hantavirus pulmonary syndrome §	-	1	0	32	40	26	24	26		
Hemolytic uremic syndrome, post-diarrheal §	2	10	2	275	288	221	200	178	NY (2 )	
Hepatitis C viral, acute	6	110	16	822	766	652	720	1,102	MO (1 ), KY (2 ), CA (3 )	
HIV infection, pediatric (age &lt;13 yrs) §§	-	-	5	-	-	380	436	504		
Influenza-associated pediatric mortality §, ¶¶	7	48	2	76	43	45	-	N	CA (2 ), IL (1 ), MA (1 ), MD (1 ), NYC (1 ), PA (1 )	
