
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending October 7, 2006 (WEEK 40)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2006
Rabies, animal cummulative for 2005
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2006
Rocky Mountain Spotted Fever cummulative for 2005
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2006
Salmonellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	30	109	173	4,654	4,807	3	37	246	1,599	1,349	640	809	2,291	30,471	33,347						
NEW ENGLAND	7	11	26	529	574	-	0	2	2	7	6	30	383	1,533	1,776						
Conn.	4	3	14	160	156	-	0	0	-	-	-	0	375	375	392						
Maine	-	2	7	84	50	N	0	0	N	N	-	2	10	91	139						
Mass.	-	4	17	178	288	-	0	1	1	5	-	18	53	782	941						
N.H.	1	0	5	39	12	-	0	1	1	1	4	2	24	160	144						
R.I.	-	0	4	20	20	-	0	2	-	1	-	0	17	73	81						
Vt.	2	1	4	48	48	-	0	0	-	-	2	1	5	52	79						
MID. ATLANTIC	1	23	59	1,103	779	1	1	6	56	79	59	86	272	3,551	4,069						
N.J.	N	0	0	N	N	-	0	2	7	25	-	14	43	630	805						
N.Y. (Upstate)	-	11	22	416	435	-	0	2	4	1	37	22	233	966	965						
N.Y. City	1	0	5	20	23	-	0	4	13	6	2	18	36	694	955						
Pa.	-	14	42	667	321	1	1	3	32	47	20	29	67	1,261	1,344						
E.N. CENTRAL	1	1	18	141	163	-	0	6	32	37	72	99	172	3,926	4,597						
Ill.	1	0	7	44	47	-	0	1	3	11	-	25	45	854	1,527						
Ind.	-	0	2	11	11	-	0	1	5	-	35	15	67	711	479						
Mich.	-	0	5	41	35	-	0	1	2	5	3	17	32	749	749						
Ohio	-	0	9	45	70	-	0	4	21	19	34	23	56	983	1,058						
Wis.	N	0	0	N	N	-	0	1	1	2	-	15	27	629	784						
W.N. CENTRAL	4	5	20	251	281	1	2	15	190	141	35	42	107	1,994	2,040						
Iowa	-	0	7	52	-	-	0	1	4	5	-	7	21	335	339						
Kans.	-	1	5	61	70	-	0	1	2	5	-	6	16	259	296						
Minn.	-	1	6	36	61	-	0	2	4	2	22	10	60	552	443						
Mo.	4	1	8	65	65	1	2	11	159	117	12	14	36	587	634						
Nebr.	-	0	0	-	-	-	0	5	21	7	1	4	9	142	170						
N. Dak.	-	0	7	16	28	-	0	1	-	-	-	0	46	19	28						
S. Dak.	-	0	4	21	57	-	0	0	-	5	-	3	7	100	130						
S. ATLANTIC	-	36	118	1,562	1,719	-	16	94	894	674	321	207	450	8,192	9,223						
Del.	-	0	0	-	-	-	0	3	18	7	-	2	9	117	105						
D.C.	-	0	0	-	-	-	0	1	1	2	2	1	7	50	45						
Fla.	-	0	99	136	201	-	0	3	15	13	139	95	228	3,449	3,593						
Ga.	-	2	9	100	214	-	0	3	28	84	52	27	100	1,243	1,464						
Md.	-	7	13	254	308	-	1	6	60	60	18	12	29	540	645						
N.C.	-	9	22	397	391	-	15	87	663	356	85	32	130	1,231	1,219						
S.C.	-	3	10	129	176	-	0	6	23	61	21	19	51	720	1,113						
Va.	-	10	27	458	383	-	2	13	83	86	4	20	57	751	905						
W. Va.	-	1	13	88	46	-	0	2	3	5	-	2	19	91	134						
E.S. CENTRAL	8	4	16	197	128	-	5	26	273	247	30	54	149	2,197	2,329						
Ala.	8	1	7	69	67	-	1	8	78	64	5	14	71	729	550						
Ky.	-	0	5	23	16	-	0	1	1	3	7	8	22	350	393						
Miss.	-	0	2	4	5	-	0	1	2	13	-	12	47	541	729						
Tenn.	-	2	9	101	40	-	3	20	192	167	18	14	31	577	657						
W.S. CENTRAL	1	14	34	549	744	1	1	161	101	137	62	83	922	2,904	3,226						
Ark.	1	0	4	26	31	-	0	10	46	98	44	14	45	703	566						
La.	-	0	0	-	-	-	0	1	1	6	2	12	35	400	734						
Okla.	-	1	9	52	67	-	0	154	35	7	16	7	48	382	326						
Tex.	-	12	29	471	646	1	0	3	19	26	-	48	839	1,419	1,600						
MOUNTAIN	8	3	12	156	236	-	0	6	44	25	19	50	84	1,864	1,836						
Ariz.	6	2	10	119	152	-	0	6	8	12	2	15	67	587	499						
Colo.	-	0	1	-	16	-	0	1	2	4	6	12	30	515	472						
Idaho	-	0	12	2	-	-	0	3	13	3	3	3	9	137	114						
Mont.	-	0	2	13	15	-	0	2	2	1	-	3	16	107	69						
Nev.	-	0	1	1	14	-	0	0	-	-	-	1	17	72	146						
N. Mex.	-	0	2	7	9	-	0	2	7	3	-	4	12	179	212						
Utah	1	0	1	9	14	-	0	2	6	-	8	5	15	230	255						
Wyo.	1	0	2	5	16	-	0	1	6	2	-	1	5	37	69						
PACIFIC	-	4	10	166	183	-	0	1	7	2	36	110	426	4,310	4,251						
Alaska	-	0	4	14	1	-	0	0	-	-	1	1	7	62	45						
Calif.	-	3	10	135	176	-	0	1	5	-	-	88	292	3,369	3,217						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	5	10	181	237						
Oreg.	-	0	4	17	6	-	0	1	2	2	1	7	16	324	331						
Wash.	U	0	0	U	U	N	0	0	N	N	34	7	124	374	421						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	1	U	7						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	1	3	-	30						
P.R.	-	1	6	66	55	N	0	0	N	N	11	6	35	189	506						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


