
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending February 12, 2011 (WEEK 06)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2011
Giardiasis cummulative for 2010
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2011
Gonorrhea cummulative for 2010
Haemophilus influenzae, invasive, All ages, all serotypes † current week
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2011
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2010

tab delimited data:
test
UNITED STATES	175	338	502	1,112	1,894	2,948	5,600	6,433	26,358	33,482	27	57	77	306	404						
NEW ENGLAND	3	32	54	18	174	70	100	196	435	492	-	3	9	7	21						
Conn.	-	5	13	-	46	-	39	169	141	186	-	0	6	-	-						
Maine	1	4	12	8	17	-	2	7	-	39	-	0	2	5	1						
Mass.	-	13	25	-	72	52	47	80	252	209	-	2	5	-	14						
N.H.	-	2	8	3	19	2	3	7	9	19	-	0	1	1	4						
R.I.	-	0	7	-	2	13	4	15	28	33	-	0	2	-	2						
Vt.	2	4	10	7	18	3	0	17	5	6	-	0	3	1	-						
MID. ATLANTIC	31	60	106	239	337	304	693	1,170	2,522	3,803	6	11	24	65	95						
N.J.	-	5	18	-	46	106	116	175	767	599	-	2	5	10	10						
N.Y. (Upstate)	23	22	54	89	111	98	109	227	524	478	4	3	14	15	23						
N.Y. City	5	17	33	81	90	-	231	534	-	1,469	1	2	6	11	16						
Pa.	3	14	27	69	90	100	256	366	1,231	1,257	1	4	11	29	46						
E.N. CENTRAL	18	55	90	154	361	295	984	1,206	4,248	6,118	4	10	20	42	68						
Ill.	-	12	32	12	77	5	200	252	624	1,401	-	3	7	2	16						
Ind.	-	5	12	3	50	-	100	222	410	393	-	1	6	3	11						
Mich.	1	12	25	40	74	209	254	471	1,552	1,782	2	1	3	8	-						
Ohio	14	17	29	76	101	66	317	382	1,262	1,966	2	2	6	24	20						
Wis.	3	8	33	23	59	15	93	156	400	576	-	1	5	5	21						
W.N. CENTRAL	13	24	101	101	122	91	287	356	1,169	1,609	1	3	14	10	15						
Iowa	-	5	11	24	32	2	34	57	143	191	-	0	1	-	-						
Kans.	2	3	10	16	26	4	40	62	150	215	-	0	2	-	3						
Minn.	-	0	75	-	-	-	37	61	110	283	-	0	9	-	-						
Mo.	8	7	26	36	36	70	142	181	611	723	1	2	4	5	9						
Nebr.	3	4	9	20	20	15	22	50	115	129	-	0	3	5	1						
N. Dak.	-	0	5	-	-	-	1	8	-	14	-	0	2	-	2						
S. Dak.	-	1	7	5	8	-	7	20	40	54	-	0	0	-	-						
S. ATLANTIC	44	74	108	257	370	952	1,344	1,798	7,060	8,250	10	14	26	91	93						
Del.	1	0	5	2	4	30	18	48	111	102	-	0	1	-	1						
D.C.	-	1	5	-	4	-	34	66	94	223	-	0	1	-	-						
Fla.	24	41	75	156	191	189	384	486	1,986	2,389	6	4	9	36	19						
Ga.	8	13	51	44	68	159	222	392	1,229	994	-	3	6	18	35						
Md.	5	5	11	24	32	-	136	224	463	547	-	1	5	8	5						
N.C.	N	0	0	N	N	293	242	596	1,567	2,042	2	2	9	8	11						
S.C.	1	2	9	6	12	169	151	262	753	928	-	1	5	4	16						
Va.	5	9	23	25	55	96	148	223	745	975	2	2	6	17	5						
W. Va.	-	0	6	-	4	16	12	26	112	50	-	0	3	-	1						
E.S. CENTRAL	-	5	12	9	31	303	478	697	2,443	2,604	1	3	10	20	28						
Ala.	-	4	11	8	12	95	158	236	904	793	-	0	4	6	2						
Ky.	N	0	0	N	N	59	73	160	285	312	1	1	3	6	5						
Miss.	N	0	0	N	N	94	109	216	568	666	-	0	2	-	3						
Tenn.	-	0	6	1	19	55	135	195	686	833	-	2	5	8	18						
W.S. CENTRAL	2	6	14	12	45	493	832	1,130	4,263	6,168	1	2	10	18	11						
Ark.	2	2	7	5	12	-	79	133	419	479	1	0	3	2	1						
La.	-	3	8	7	22	108	93	238	732	1,242	-	0	4	7	4						
Okla.	-	0	5	-	11	183	74	332	390	676	-	1	7	9	6						
Tex.	N	0	0	N	N	202	599	870	2,722	3,771	-	0	1	-	-						
MOUNTAIN	19	31	51	95	172	87	178	235	904	981	4	5	15	34	58						
Ariz.	2	3	8	9	17	46	57	87	283	335	1	2	7	14	22						
Colo.	12	13	27	53	64	-	56	91	248	305	2	1	5	11	12						
Idaho	-	4	9	18	23	-	2	14	1	18	-	0	2	2	2						
Mont.	-	2	7	1	10	-	2	6	10	12	-	0	1	1	-						
Nev.	-	1	11	4	6	-	29	94	162	183	-	0	1	1	4						
N. Mex.	1	2	5	4	9	41	22	34	184	85	1	1	3	5	9						
Utah	-	4	11	-	30	-	5	15	16	37	-	0	3	-	5						
Wyo.	4	0	3	6	13	-	0	4	-	6	-	0	1	-	4						
PACIFIC	45	52	116	227	282	353	612	815	3,314	3,457	-	3	20	19	15						
Alaska	-	2	6	6	8	-	22	37	95	161	-	0	2	5	5						
Calif.	39	33	57	168	196	302	506	691	2,872	2,803	-	0	17	4	-						
Hawaii	-	1	4	-	6	-	14	26	-	88	-	0	2	-	3						
Oreg.	4	9	20	38	53	7	19	34	110	119	-	1	5	10	5						
Wash.	2	8	62	15	19	44	53	86	237	286	-	0	2	-	2						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	-	-	-	0	5	-	-	-	0	0	-	-						
P.R.	-	1	8	3	3	9	6	14	36	28	-	0	0	-	1						
V.I.	-	0	0	-	-	-	3	7	-	10	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Data for H. influenzae (age <5 yrs serotype b, nonserotype b, and unknown serotype) are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


