
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending March 27, 2010 (WEEK 12)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal diseases, invasive †, All groups current week
Meningococcal diseases, invasive †, All groups previous 52 weeks median 
Meningococcal diseases, invasive †, All groups previous 52 weeks maximum 
Meningococcal diseases, invasive †, All groups cummulative for 2010
Meningococcal diseases, invasive †, All groups cummulative for 2009
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2010
Pertussis cummulative for 2009
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2010
Rabies, animal cummulative for 2009

tab delimited data:
test
UNITED STATES	18	16	37	187	274	68	272	1,511	1,777	2,793	24	62	139	421	780						
NEW ENGLAND	-	0	2	-	13	-	10	25	10	153	3	6	24	53	59						
Conn.	-	0	2	-	1	-	1	4	-	7	2	1	22	21	22						
Maine	-	0	1	-	1	-	0	10	2	28	-	1	4	16	9						
Mass.	-	0	1	-	8	-	5	17	-	95	-	0	0	-	-						
N.H.	-	0	1	-	1	-	1	7	2	13	-	0	3	3	6						
R.I.	-	0	1	-	1	-	0	8	4	4	-	0	5	1	7						
Vt.	-	0	1	-	1	-	0	1	2	6	1	1	5	12	15						
MID. ATLANTIC	-	2	6	12	24	11	21	42	126	235	13	11	23	125	128						
N.J.	-	0	2	-	2	-	2	8	8	60	-	0	0	-	-						
N.Y. (Upstate)	-	0	3	2	4	8	5	29	55	35	13	8	22	96	64						
N.Y. City	-	0	2	5	4	-	0	11	-	17	-	0	9	29	1						
Pa.	-	1	3	5	14	3	9	29	63	123	-	0	16	-	63						
E.N. CENTRAL	1	2	9	26	62	18	54	100	473	666	-	2	19	6	8						
Ill.	-	1	4	6	13	-	11	29	54	165	-	1	9	1	2						
Ind.	-	0	3	7	13	-	5	15	24	88	-	0	7	-	1						
Mich.	-	0	5	2	9	5	15	41	152	143	-	1	6	3	5						
Ohio	1	1	3	8	16	13	19	49	238	240	-	0	5	2	-						
Wis.	-	0	1	3	11	-	1	12	5	30	N	0	0	N	N						
W.N. CENTRAL	2	1	6	13	21	1	31	590	129	454	4	7	18	34	56						
Iowa	-	0	2	3	1	-	3	10	24	40	-	0	3	-	6						
Kans.	-	0	2	1	6	-	4	12	30	44	2	1	6	15	24						
Minn.	-	0	2	1	4	-	0	585	-	-	-	0	11	8	5						
Mo.	1	0	3	6	8	-	13	47	59	311	1	1	5	2	4						
Nebr.	1	0	1	2	2	1	2	9	13	51	1	1	6	9	10						
N. Dak.	-	0	1	-	-	-	0	12	-	2	-	0	7	-	3						
S. Dak.	-	0	1	-	-	-	0	6	3	6	-	0	4	-	4						
S. ATLANTIC	6	3	10	46	48	9	28	66	174	389	-	22	103	159	425						
Del.	-	0	1	1	-	-	0	2	-	4	-	0	0	-	-						
D.C.	-	0	0	-	-	-	0	1	1	3	-	0	0	-	-						
Fla.	5	1	4	21	22	2	7	29	44	99	-	0	8	29	156						
Ga.	-	0	2	4	7	-	4	11	35	70	-	0	72	-	88						
Md.	1	0	1	2	1	4	3	8	32	26	-	7	15	67	62						
N.C.	-	0	10	5	9	-	0	21	-	119	N	0	4	N	N						
S.C.	-	0	1	4	4	2	4	18	41	33	-	0	0	-	-						
Va.	-	0	2	8	4	1	3	15	17	32	-	10	26	50	105						
W. Va.	-	0	2	1	1	-	0	5	4	3	-	2	6	13	14						
E.S. CENTRAL	-	0	4	6	8	3	14	30	160	159	-	1	6	-	35						
Ala.	-	0	2	1	1	-	5	19	47	29	-	0	0	-	-						
Ky.	-	0	1	2	1	3	3	15	56	78	-	0	2	-	15						
Miss.	-	0	1	1	1	-	1	6	12	19	-	0	1	-	-						
Tenn.	-	0	2	2	5	-	4	9	45	33	-	0	4	-	20						
W.S. CENTRAL	1	1	8	27	24	13	68	702	490	309	-	0	13	8	10						
Ark.	-	0	2	2	4	-	6	30	18	33	-	0	10	6	6						
La.	-	0	3	5	8	-	1	8	7	28	-	0	0	-	-						
Okla.	1	0	7	12	2	2	0	32	3	7	-	0	13	2	4						
Tex.	-	1	7	8	10	11	60	672	462	241	-	0	1	-	-						
MOUNTAIN	-	1	4	13	21	6	16	39	143	254	1	1	6	10	25						
Ariz.	-	0	2	5	3	1	4	16	38	41	N	0	0	N	N						
Colo.	-	0	3	3	7	2	4	10	21	68	-	0	0	-	-						
