
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending August 5, 2006 (WEEK 31)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2006
Hepatitis (Viral Acute), Type A cummulative for 2005
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2006
Hepatitis (Viral Acute), Type B cummulative for 2005
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2006
Legionellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	35	73	245	1,854	2,230	28	84	597	2,197	3,080	39	41	126	1,017	985						
NEW ENGLAND	3	5	22	109	248	-	2	9	37	85	-	2	12	52	51						
Conn.	2	1	3	23	30	-	0	3	-	29	-	0	8	17	15						
Maine	1	0	2	7	1	-	0	2	12	7	-	0	1	3	3						
Mass.	-	2	14	50	149	-	1	5	14	28	-	1	6	19	22						
N.H.	-	0	7	16	58	-	0	2	7	17	-	0	1	1	6						
R.I.	-	0	4	6	5	-	0	2	4	1	-	0	10	9	3						
Vt.	-	0	2	7	5	-	0	1	-	3	-	0	3	3	2						
MID. ATLANTIC	2	8	24	159	377	6	8	55	208	408	23	15	38	338	342						
N.J.	-	2	9	46	71	-	3	10	65	155	-	1	8	39	70						
N.Y. (Upstate)	2	1	14	48	59	4	1	43	39	36	15	5	29	144	78						
N.Y. City	-	1	10	28	185	-	1	5	14	82	-	0	9	9	63						
Pa.	-	1	6	37	62	2	3	9	90	135	8	6	17	146	131						
E.N. CENTRAL	1	6	15	148	197	1	8	24	194	348	3	9	25	203	180						
Ill.	-	1	11	27	60	-	0	6	7	101	-	1	5	14	24						
Ind.	-	0	5	17	11	-	0	17	28	19	1	0	6	14	12						
Mich.	1	2	8	52	66	1	3	7	83	114	2	2	6	51	53						
Ohio	-	1	4	39	33	-	2	7	70	87	-	4	19	105	74						
Wis.	-	1	5	13	27	-	0	4	6	27	-	0	5	19	17						
W.N. CENTRAL	1	2	30	85	54	-	4	22	96	159	-	1	11	25	43						
Iowa	-	0	2	5	13	-	0	3	9	16	-	0	1	2	3						
Kans.	-	0	5	22	11	-	0	2	7	19	-	0	1	1	2						
Minn.	1	0	29	9	3	-	0	13	10	15	-	0	10	-	11						
Mo.	-	1	4	31	23	-	3	7	64	86	-	0	3	14	17						
Nebr.	-	0	3	11	4	-	0	1	6	19	-	0	2	4	2						
N. Dak.	-	0	2	-	-	-	0	0	-	-	-	0	1	-	1						
S. Dak.	-	0	3	7	-	-	0	1	-	4	-	0	6	4	7						
S. ATLANTIC	14	11	34	294	361	8	23	66	668	865	8	8	19	220	217						
Del.	-	0	2	9	5	-	1	4	22	19	-	0	2	4	12						
D.C.	-	0	2	2	2	-	0	2	5	8	-	0	2	9	3						
Fla.	7	4	18	116	127	6	8	19	247	300	5	3	8	90	58						
Ga.	6	1	6	38	79	2	3	8	97	133	-	0	4	9	19						
Md.	-	1	6	32	31	-	2	10	95	93	1	1	6	46	61						
