
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending May 10, 2008 (WEEK 19)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2008
Chlamydia† cummulative for 2007
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2008
Coccidioidomycosis cummulative for 2007
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2008
Cryptosporidiosis cummulative for 2007

tab delimited data:
test
UNITED STATES	11,700	21,138	24,739	359,172	390,885	105	134	339	2,426	2,728	36	87	974	1,145	1,039						
NEW ENGLAND	254	688	1,516	12,284	11,738	-	0	1	1	1	-	5	16	72	99						
Conn.	118	218	1,093	3,296	2,957	N	0	0	N	N	-	0	6	6	42						
Maine	46	50	67	941	928	N	0	0	N	N	-	1	6	5	9						
Mass.	-	313	660	6,197	5,623	N	0	0	N	N	-	2	11	30	23						
N.H.	7	39	73	678	697	-	0	1	1	1	-	1	5	15	14						
R.I.	63	61	98	1,140	1,237	-	0	0	-	-	-	0	3	3	4						
Vt.	20	10	32	32	296	N	0	0	N	N	-	1	4	13	7						
MID. ATLANTIC	2,461	2,759	4,891	52,569	51,497	-	0	0	-	-	7	12	120	157	125						
N.J.	219	406	520	6,629	7,923	N	0	0	N	N	-	0	8	3	9						
N.Y. (Upstate)	563	556	2,044	9,613	8,862	N	0	0	N	N	5	4	20	47	33						
N.Y. City	1,166	951	3,192	21,209	18,360	N	0	0	N	N	-	2	10	27	30						
Pa.	513	802	1,754	15,118	16,352	N	0	0	N	N	2	6	103	80	53						
E.N. CENTRAL	1,328	3,403	4,371	59,605	66,376	1	1	3	16	12	7	20	134	259	236						
Ill.	10	1,014	1,711	15,096	18,494	N	0	0	N	N	-	2	13	24	30						
Ind.	296	387	655	7,411	7,877	N	0	0	N	N	-	2	41	34	14						
Mich.	829	752	1,198	16,822	14,188	1	0	2	12	10	2	4	11	62	53						
Ohio	75	866	1,530	13,253	18,615	-	0	1	4	2	4	5	60	76	66						
Wis.	118	377	612	7,023	7,202	N	0	0	N	N	1	7	59	63	73						
W.N. CENTRAL	664	1,218	1,693	22,402	22,748	-	0	77	-	3	7	16	125	214	135						
Iowa	143	164	251	3,128	3,192	N	0	0	N	N	-	4	61	44	24						
Kans.	200	152	529	3,260	2,802	N	0	0	N	N	-	2	16	19	18						
Minn.	-	256	335	4,372	4,963	-	0	77	-	-	4	4	34	57	31						
Mo.	284	465	551	8,635	8,352	-	0	1	-	3	-	3	14	45	27						
Nebr.	37	88	161	1,527	1,889	N	0	0	N	N	3	2	24	32	7						
N. Dak.	-	31	65	506	651	N	0	0	N	N	-	0	6	1	1						
S. Dak.	-	53	81	974	899	N	0	0	N	N	-	2	16	16	27						
S. ATLANTIC	3,163	3,931	7,511	66,340	72,940	-	0	1	2	2	14	20	65	241	242						
Del.	44	65	144	1,344	1,287	-	0	0	-	-	-	0	4	6	2						
D.C.	149	115	200	2,233	2,217	-	0	0	-	-	-	0	3	5	3						
Fla.	1,298	1,285	1,556	24,730	18,178	N	0	0	N	N	10	9	35	118	111						
Ga.	4	737	1,514	771	15,375	N	0	0	N	N	4	5	15	72	54						
Md.	-	469	683	7,546	6,729	-	0	1	2	2	-	0	3	3	11						
N.C.	272	206	4,656	7,917	11,207	N	0	0	N	N	-	1	18	9	20						
