
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending November 25, 2000 (WEEK 47)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 2000
Meningococcal Disease cummulative for 1999
Mumps current week
Mumps cummulative for 2000
Mumps cummulative for 1999
Pertussis current week
Pertussis cummulative for 2000
Pertussis cummulative for 1999
Rubella current week
Rubella cummulative for 2000
Rubella cummulative for 1999

tab delimited data:
test
UNITED STATES	1,869	2,136	2	295	334	93	5,960	5,892	-	150	244										
NEW ENGLAND	121	105	-	4	8	14	1,458	779	-	13	7										
Maine	8	5	-	-	-	4	45	-	-	-	-										
N.H.	12	12	-	-	1	-	116	91	-	2	-										
Vt.	3	5	-	-	1	3	223	68	-	-	-										
Mass.	71	60	-	1	4	7	1,012	556	-	9	7										
R.I.	9	7	-	1	2	-	17	33	-	1	-										
Conn.	18	16	-	2	-	-	45	31	-	1	-										
MID. ATLANTIC	177	211	-	23	41	4	590	938	-	9	34										
Upstate N.Y.	61	66	-	10	11	4	299	697	-	2	20										
N.Y. City	34	53	-	4	12	-	51	56	-	7	7										
N.J.	40	49	-	3	1	-	35	26	-	-	4										
Pa.	42	43	-	6	17	-	205	159	-	-	3										
E.N. CENTRAL	328	380	-	30	45	18	669	530	-	1	2										
Ohio	86	126	-	7	18	-	312	195	-	-	-										
Ind.	44	58	-	1	4	14	107	71	-	-	1										
Ill.	72	101	-	6	11	4	78	90	-	1	1										
Mich.	100	59	-	16	8	-	91	63	-	-	-										
Wis.	26	36	-	-	4	-	81	111	-	-	-										
W.N. CENTRAL	160	211	-	18	13	12	545	432	-	3	128										
Minn.	20	47	-	-	1	11	328	188	-	1	5										
Iowa	33	37	-	7	7	1	54	84	-	-	30										
Mo.	85	82	-	4	1	-	79	71	-	1	2										
N. Dak.	2	4	-	-	1	-	6	18	-	-	-										
S. Dak.	5	11	-	-	-	-	7	6	-	-	-										
Nebr.	7	10	-	4	-	-	32	9	-	1	90										
Kans.	8	20	-	3	3	-	39	56	-	-	1										
S. ATLANTIC	284	364	2	46	47	13	466	405	-	94	35										
Del.	1	10	-	-	-	-	8	5	-	1	-										
Md.	26	50	-	10	6	-	106	116	-	-	1										
D.C.	-	4	-	-	2	-	3	1	-	-	-										
Va.	38	50	1	10	10	-	106	50	-	-	-										
W. Va.	12	8	-	-	-	-	1	3	-	-	-										
N.C.	36	42	-	7	8	10	108	93	-	82	34										
S.C.	21	43	1	11	4	1	32	17	-	9	-										
Ga.	44	59	-	2	4	-	38	40	-	-	-										
Fla.	106	98	-	6	13	2	64	80	-	2	-										
E.S. CENTRAL	122	147	-	7	14	-	104	94	-	5	2										
Ky.	26	30	-	1	-	-	53	30	-	1	-										
Tenn.	52	60	-	2	-	-	31	40	-	1	-										
Ala.	32	35	-	2	10	-	19	21	-	3	2										
Miss.	12	22	-	2	4	-	1	3	-	-	-										
W.S. CENTRAL	125	199	-	30	40	-	327	210	-	6	15										
Ark.	13	33	-	5	-	-	34	24	-	-	5										
La.	35	62	-	4	11	-	12	9	-	1	-										
Okla.	26	33	-	-	1	-	40	40	-	-	1										
Tex.	51	71	-	21	28	-	241	137	-	5	9										
MOUNTAIN	150	129	-	21	26	13	734	730	-	2	16										
Mont.	4	4	-	1	-	-	35	2	-	-	-										
Idaho	7	10	-	-	3	-	59	144	-	-	-										
Wyo.	1	4	-	2	-	-	6	2	-	-	-										
Colo.	34	33	-	1	6	12	436	269	-	1	1										
N. Mex.	11	14	-	1	N	-	82	137	-	-	-										
Ariz.	83	41	-	4	8	1	80	109	-	1	13										
Utah	7	15	-	6	4	-	24	57	-	-	1										
Nev.	3	8	U	6	5	U	12	10	U	-	1										
PACIFIC	402	390	-	116	100	19	1,067	1,774	-	17	5										
Wash.	56	63	-	10	2	19	395	630	-	7	-										
Oreg.	71	72	N	N	N	-	113	56	-	-	-										
Calif.	259	242	-	85	82	-	506	1,036	-	10	5										
Alaska	8	7	-	7	3	-	22	5	-	-	-										
Hawaii	8	6	-	14	13	-	31	47	-	-	-										
Guam	-	1	U	-	3	U	-	2	U	-	-										
P.R.	9	12	-	-	-	-	12	23	-	-	-										
V.I.	U	U	U	U	U	U	U	U	U	U	U										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	U	U	U	U	U	U	U	U	U	U	U										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


