
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending August 14, 2004 (WEEK 32)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2004
AIDS § cummulative for 2003
Chlamydia† cummulative for 2004
Chlamydia† cummulative for 2003
Coccidioidomycosis cummulative for 2004
Coccidioidomycosis cummulative for 2003
Cryptosporidiosis cummulative for 2004
Cryptosporidiosis cummulative for 2003
Encephalitis/Meningitis West Nile cummulative for 2004
Encephalitis/Meningitis West Nile cummulative for 2003

tab delimited data:
test
UNITED STATES	23,710	26,286	526,048	523,409	3,554	2,082	1,582	1,435	252	864											
NEW ENGLAND	775	907	17,989	16,523	-	-	86	96	-	2											
Maine	10	49	1,213	1,196	N	N	14	8	-	-											
N.H.	29	22	890	944	-	-	16	12	-	1											
Vt.	13	11	613	621	-	-	12	18	-	-											
Mass.	236	371	8,302	6,540	-	-	29	43	-	1											
R.I.	82	68	2,035	1,668	-	-	3	10	-	-											
Conn.	405	386	4,936	5,554	N	N	12	5	-	-											
MID. ATLANTIC	5,023	6,201	66,604	64,886	-	-	240	192	3	26											
Upstate N.Y.	625	645	13,810	11,615	N	N	62	49	-	-											
N.Y. City	2,759	3,193	20,165	21,392	-	-	51	64	2	3											
N.J.	923	1,045	10,252	9,784	-	-	12	10	-	3											
Pa.	716	1,318	22,377	22,095	N	N	115	69	1	20											
E.N. CENTRAL	1,946	2,620	88,118	94,400	9	6	405	401	6	15											
Ohio	240	463	20,998	25,868	N	N	103	53	2	8											
Ind.	257	346	10,379	10,390	N	N	52	34	-	4											
Ill.	961	1,235	23,014	29,144	-	-	13	52	3	2											
Mich.	382	452	23,281	18,574	9	6	93	61	1	1											
Wis.	106	124	10,446	10,424	-	-	144	201	-	-											
W.N. CENTRAL	483	490	31,659	30,304	4	2	223	166	8	159											
Minn.	120	96	5,690	6,598	N	N	74	61	4	6											
Iowa	37	54	3,642	3,410	N	N	47	34	-	13											
Mo.	211	233	12,213	10,860	3	1	36	15	2	-											
N. Dak.	13	3	952	962	N	N	9	10	-	17											
S. Dak.	7	7	1,513	1,528	-	-	23	23	2	50											
Nebr.	18	33	3,145	2,677	1	1	16	6	-	47											
Kans.	77	64	4,504	4,269	N	N	18	17	-	26											
S. ATLANTIC	7,289	7,613	102,787	98,096	-	3	282	186	9	25											
Del.	105	146	1,756	1,858	N	N	-	3	-	-											
Md.	808	877	11,604	10,012	-	3	11	11	-	1											
D.C.	460	724	1,948	1,994	-	-	8	4	-	-											
Va.	403	625	13,686	11,395	-	-	30	19	-	3											
W. Va.	33	53	1,730	1,551	N	N	3	3	-	-											
N.C.	401	782	17,612	15,822	N	N	49	19	-	2											
S.C.	428	497	9,921	8,543	-	-	9	3	-	1											
Ga.	1,034	1,205	18,609	21,430	-	-	95	69	-	3											
Fla.	3,617	2,704	25,921	25,491	N	N	77	55	9	15											
E.S. CENTRAL	1,179	1,143	34,607	34,008	3	1	57	67	7	30											
Ky.	130	98	3,502	5,006	N	N	23	15	-	4											
Tenn.	466	517	13,781	12,151	N	N	12	24	-	3											
Ala.	295	272	7,417	9,010	-	-	13	24	4	11											
Miss.	288	256	9,907	7,841	3	1	9	4	3	12											
W.S. CENTRAL	2,978	2,691	67,157	65,397	2	-	43	45	15	256											
Ark.	130	106	4,844	4,750	1	-	13	5	1	5											
La.	606	403	13,364	13,221	1	-	-	2	10	41											
Okla.	120	137	7,081	6,795	N	N	14	7	-	13											
Tex.	2,122	2,045	41,868	40,631	-	-	16	31	4	197											
MOUNTAIN	861	963	28,097	30,480	2,293	1,384	96	70	140	351											
Mont.	5	10	1,306	1,345	N	N	29	13	-	13											
Idaho	9	16	1,749	1,491	N	N	9	15	-	-											
Wyo.	8	5	647	595	1	1	2	2	1	39											
Colo.	166	213	6,497	7,824	N	N	32	16	18	274											
N. Mex.	118	71	2,586	4,571	9	5	4	6	5	22											
Ariz.	331	433	10,096	8,880	2,224	1,350	16	3	112	2											
Utah	44	40	2,207	2,275	19	4	2	9	2	-											
Nev.	180	175	3,009	3,499	40	24	2	6	2	1											
PACIFIC	3,176	3,658	89,030	89,315	1,243	686	150	212	64	-											
Wash.	215	287	10,594	9,859	N	N	17	25	-	-											
Oreg.	157	166	5,053	4,527	-	-	20	26	-	-											
Calif.	2,717	3,130	69,574	69,320	1,243	686	112	161	64	-											
Alaska	29	13	2,169	2,362	-	-	-	-	-	-											
Hawaii	58	62	1,640	3,247	-	-	1	-	-	-											
Guam	2	5	-	408	-	-	-	-	-	-											
P.R.	401	723	1,474	1,491	N	N	N	N	-	-											
V.I.	6	22	143	234	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	32	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


