
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending April 2, 2005 (WEEK 13)*

column labels in same order that data fields appears in each record below:
Reporting Area
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2005
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2005
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2005
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2005
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2004

tab delimited data:
test
UNITED STATES	567	569	1	4	32	26	54	58													
NEW ENGLAND	42	55	-	1	3	4	2	-													
Maine	2	5	-	-	-	-	-	-													
N.H.	-	9	-	-	-	1	-	-													
Vt.	6	4	-	-	-	-	2	-													
Mass.	16	26	-	1	-	2	-	-													
R.I.	4	1	-	-	2	-	-	-													
Conn.	14	10	-	-	1	1	-	-													
MID. ATLANTIC	107	115	-	-	-	1	13	14													
Upstate N.Y.	31	36	-	-	-	1	2	2													
N.Y. City	18	21	-	-	-	-	3	4													
N.J.	21	24	-	-	-	-	4	2													
Pa.	37	34	-	-	-	-	4	6													
E.N. CENTRAL	75	104	-	-	1	6	2	15													
Ohio	41	35	-	-	-	2	2	4													
Ind.	18	13	-	-	1	3	-	1													
Ill.	3	26	-	-	-	-	-	6													
Mich.	8	9	-	-	-	1	-	3													
Wis.	5	21	-	-	-	-	-	1													
W.N. CENTRAL	31	24	-	1	2	1	5	3													
Minn.	13	9	-	-	2	1	-	-													
Iowa	-	1	-	1	-	-	-	-													
Mo.	13	10	-	-	-	-	2	3													
N. Dak.	1	-	-	-	-	-	1	-													
S. Dak.	-	-	-	-	-	-	-	-													
Nebr.	2	4	-	-	-	-	1	-													
Kans.	2	-	-	-	-	-	1	-													
S. ATLANTIC	156	130	-	-	6	2	11	10													
Del.	-	-	-	-	-	-	-	-													
Md.	23	29	-	-	2	1	1	-													
D.C.	-	-	-	-	-	-	-	-													
Va.	13	10	-	-	-	-	-	-													
W. Va.	11	6	-	-	1	1	3	2													
N.C.	24	12	-	-	2	-	-	-													
S.C.	5	2	-	-	-	-	1	-													
Ga.	46	38	-	-	-	-	4	8													
Fla.	34	33	-	-	1	-	2	-													
E.S. CENTRAL	27	20	-	-	-	-	6	5													
Ky.	-	-	-	-	-	-	-	-													
Tenn.	22	12	-	-	-	-	4	4													
Ala.	5	8	-	-	-	-	2	1													
Miss.	-	-	-	-	-	-	-	-													
W.S. CENTRAL	30	23	1	-	2	3	5	-													
Ark.	-	-	-	-	-	-	-	-													
La.	11	8	1	-	-	-	5	-													
Okla.	19	15	-	-	2	3	-	-													
Tex.	-	-	-	-	-	-	-	-													
MOUNTAIN	75	72	-	2	12	8	8	9													
Mont.	-	-	-	-	-	-	-	-													
Idaho	2	2	-	-	-	-	1	1													
Wyo.	1	-	-	-	-	-	-	-													
Colo.	15	15	-	-	-	-	2	2													
N. Mex.	7	19	-	-	3	3	-	4													
Ariz.	35	31	-	-	7	5	1	1													
Utah	5	3	-	2	-	-	2	-													
Nev.	10	2	-	-	2	-	2	1													
PACIFIC	24	26	-	-	6	1	2	2													
Wash.	-	1	-	-	-	-	-	1													
Oreg.	12	14	-	-	-	-	2	-													
Calif.	9	7	-	-	6	1	-	1													
Alaska	1	1	-	-	-	-	-	-													
Hawaii	2	3	-	-	-	-	-	-													
Guam	-	-	-	-	-	-	-	-													
P.R.	-	-	-	-	-	-	-	-													
V.I.	-	-	-	-	-	-	-	-													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	-	U	-	U	-	U	-	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


